MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA3,PEOE_VSA5,PEOE_VSA8,SMR_VSA4,SMR_VSA8,SlogP_VSA9,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,VSA_EState4,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Imine,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_imidazole,fr_imide,fr_isocyan,fr_lactam,fr_lactone,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_phos_ester,fr_prisulfonamd,fr_quatN,fr_sulfide,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_urea
12.663438296244934,0.0630484110323021,-0.2395269326866549,0.766808935482224,14.142857142857142,0.0,0.2561261164732512,-0.4967682187769527,16.46528568116632,9.952467095141584,2694360.94881039,23.200047415608203,0.0,5.824404497999927,5.907179729351506,9.967957041894415,0.0,18.78344080667361,0.0,0.0,0.0,0.0,24.34689229837061,36.99624981668494,12.617665194539086,7.109797541277533,20.60153424990708,1.4833675106993107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.74233624355114,0.0017708847486008,-0.2500410308396763,0.6896725358030258,14.65625,0.0,0.256125974734916,-0.3689664964161606,16.14928504121411,9.968264355952162,11344953.05425234,17.450535582324296,0.0,5.824404497999927,5.907179729351506,9.967957041894415,0.0,51.15276828177209,5.41499046939678,0.0,0.0,0.0,24.47082708135717,32.59984724657631,17.447681337993636,0.0,82.48570556720355,2.764903092505663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.897352085685904,0.1928948622225135,-4.431166145146007,0.2755046639351105,13.375,0.0,0.4159102346979018,-0.4437691505701965,19.413193934469778,9.886412060186744,443237826.0430316,17.96366999473129,0.0,5.783244946364939,5.907179729351506,9.77851570501903,0.0,23.24165260116846,5.41499046939678,0.0,0.0,0.0,17.678201109471466,18.55355575984923,30.723264851762448,10.763943219404432,25.814919345561947,-0.3222366211400804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.892568922420596,0.1442837511114023,-4.4263829818807015,0.2755046639351105,13.375,0.0,0.4159102199025341,-0.4436982537774164,19.413193962599205,9.88720201012227,443237826.0430316,17.96366999473129,0.0,5.783244946364939,5.907179729351506,4.794537184071822,0.0,23.24165260116846,5.41499046939678,0.0,0.0,0.0,17.54772460632,18.55355575984923,35.274591283756166,6.196843571613076,25.929622632915773,-0.1395892288498308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.855590936781898,0.0015495822219309,-4.472195056710634,0.2773914261231582,13.375,0.0,0.4159102664754328,-0.4451293743235855,19.41319500903988,9.868166561086042,443237826.0430316,17.96366999473129,0.0,17.564692790416757,5.907179729351506,4.794537184071822,10.197363616602075,11.629818560158606,5.41499046939678,0.0,0.0,0.0,11.984273114623004,18.55355575984923,24.395944776997908,0.0,31.02830444121681,-1.1227320322902197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.834949517437932,0.0108887202095639,-0.3090590514735463,0.4313824017904312,10.942857142857145,0.0,0.2561259748003709,-0.4928696499579472,16.514200289475152,9.96826354919001,62567515.09621604,24.05741754683721,11.49902366656781,5.824404497999927,5.907179729351506,14.951935562841626,0.0,31.68004352666438,5.41499046939678,0.0,0.0,0.0,55.54231074127648,5.563451491696996,6.196843571613076,19.633961187655157,46.35672436992616,1.2599033092823966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.859509964891528,0.0743515068321529,-0.2158741279674163,0.6735448968182741,17.393939393939394,0.0,0.2561261164731479,-0.3689664964161606,16.149289710126837,9.952465760537692,38235337.93055021,17.450535582324296,0.0,5.824404497999927,5.907179729351506,9.967957041894415,0.0,50.64985270500748,0.0,0.0,0.0,0.0,17.9260706754446,45.44149049242833,36.71014620677167,0.0,61.71449396813167,2.8322626822506454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.83171973418997,0.0122751322751324,-0.3159205194423453,0.567808035427389,26.0,0.0,0.3293615536593536,-0.4611136077165128,16.54467664736191,9.854756685234006,10336.152845834924,6.041840829147961,6.19315609577884,0.0,0.0,4.794537184071822,0.0,6.544756405912575,5.917906046161393,0.0,0.0,0.0,6.544756405912575,18.75954929201341,37.00401784548053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.892568922420596,0.1442837511114023,-4.431166145146007,0.2755046639351105,13.375,0.0,0.4159102347074462,-0.4436982539918779,19.413193976108342,9.88743109828814,443237826.0430316,17.96366999473129,0.0,5.783244946364939,5.907179729351506,4.794537184071822,0.0,23.24165260116846,5.41499046939678,0.0,0.0,0.0,17.678201109471466,18.55355575984923,29.07774771214309,12.263210640074686,25.929622632915773,-0.3344588433623026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.480634640832152,0.1350731449987401,-0.733935290165449,0.5921416029098349,12.923076923076923,0.0,0.4076212880845295,-0.4446757711881117,16.547514899662445,10.022748570388297,426840.1853144596,18.934883316790437,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,5.917906046161393,0.0,0.0,0.0,12.84164324585202,24.69125526067857,0.0,0.0,10.633577208012662,0.8686070786566474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.051930340831923,0.042526228458213,-3.189802615767865,0.6491252801194659,17.515151515151516,0.0,0.2514273432308012,-0.3402324096627107,32.22783014220092,9.924035005308196,16446272.23808458,11.580766081531303,9.837253136417502,5.907179729351506,5.907179729351506,8.417796984328938,0.0,5.563451491696996,5.917906046161393,0.0,0.0,0.0,11.984273114623004,11.126902983393991,0.0,12.13273413692322,16.702798520804937,1.2077019764533992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.86684350879836,0.0102241409705119,-4.48390541915834,0.3731572479172199,15.195121951219512,0.0,0.4283674279202601,-0.4462220525471189,19.413197941015834,9.868167416122793,632612485.3841013,18.75268918140918,0.0,17.564692790416757,0.0,14.597986892098174,10.197363616602075,5.563451491696996,5.41499046939678,0.0,0.0,0.0,12.84164324585202,17.141646660877754,12.13273413692322,20.771211599071872,20.93994361771879,0.993941701700504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.842800296044343,0.1751137198706647,-0.5083479780801203,0.708512941242872,13.238095238095235,0.0,0.4074913043317814,-0.4458964774005685,16.55728486359794,10.067005951917036,47192.02382636524,12.390126910877855,0.0,0.0,0.0,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,12.84164324585202,31.11207688360458,0.0,0.0,5.316788604006331,1.1343243919213437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.582616545932536,0.0402065595023675,-3.996606754137799,0.4444775866182956,18.07894736842105,0.0,0.2871864592542411,-0.4509190824875896,32.23343740241027,9.987087301249955,213885576.69226667,17.29362078953588,16.569452343908623,5.907179729351506,15.930470882759089,17.792190552950967,0.0,24.54864581491646,0.0,0.0,0.0,0.0,17.390065979033047,4.305215991296234,38.24341917637915,30.33183534230805,15.617555728959871,-1.3303505114040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.418018795505162,0.1191543280659548,-4.801455819337989,0.4654387590840232,17.055555555555557,0.0,0.4074254348452014,-0.3364479024247966,32.22774722096912,9.959797531787238,53820584.546131626,17.249525900276986,9.837253136417502,5.907179729351506,0.0,12.808212032003755,0.0,12.676590806437414,0.0,0.0,0.0,0.0,23.96854622924601,6.255769183511404,50.2456768101509,12.13273413692322,10.633577208012662,-2.0811572134813767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.895203645995874,0.0541647198010282,-4.663305072928314,0.5276535182364984,13.87878787878788,0.0,0.4074254231466762,-0.3416425054253609,32.22774693723033,9.97400990164896,8552912.233693838,12.586597235060536,9.837253136417502,5.907179729351506,0.0,8.417796984328938,0.0,6.255769183511404,5.917906046161393,0.0,0.0,0.0,11.126902983393991,6.255769183511404,36.39820241076966,32.04942984909674,10.633577208012662,1.1991648354851825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.231669629765928,0.0926277313161443,-4.931042144608837,0.3376290243403073,18.05,0.0,0.4074254462120049,-0.3359900868813835,32.22774758118138,9.879126186775052,584011458.5747558,11.580766081531303,9.837253136417502,11.829708897446082,0.0,17.198627079678577,0.0,12.676590806437414,11.835812092322788,0.0,0.0,0.0,43.73392667478865,6.255769183511404,48.53093654769288,0.0,16.702798520804937,-0.4884221747923798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.92064983672532,0.0504300728392437,-0.2260951879476405,0.6024387379737337,14.96774193548387,0.0,0.2693350794179263,-0.3038256611666687,79.91873130357068,10.10844390549964,7642096.3196393885,6.069221312792274,5.817862777835028,5.824404497999927,5.907179729351506,4.9839785209472085,0.0,51.02883349878552,5.917906046161393,0.0,0.0,0.0,22.39879019127701,32.72378202956288,11.760295063310071,5.008912523954532,48.171183781332296,4.690444658439338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.499431353632986,0.0268697865586393,-0.3640526394467598,0.5810242329378532,15.03448275862069,0.0,0.242824554684535,-0.3724951449593601,32.13338803535997,10.013330638533215,4673859.363404051,12.586597235060536,0.0,5.907179729351506,0.0,0.0,11.336785877934735,48.18998893096269,5.917906046161393,0.0,0.0,0.0,12.338727669087405,42.993314881727855,5.687386274683562,11.336785877934735,64.34328098656307,4.438239860237967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.13568558023728,0.0650199800867186,-4.678928062577954,0.37700802724467,14.567567567567568,0.0,0.4074254231503017,-0.3389782674439601,32.22777488524768,9.9720144244703,56248539.03962475,12.08368165829592,9.837253136417502,5.907179729351506,0.0,8.417796984328938,0.0,6.255769183511404,5.917906046161393,0.0,0.0,0.0,23.30057821306679,6.255769183511404,48.16008736016077,12.13273413692322,10.633577208012662,1.205510288789961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.439974814023682,0.1294033709162672,-4.762543973607961,0.3957048727692401,17.11111111111111,0.0,0.4074254348452014,-0.385754400767258,19.41338385459755,9.940050098974003,53820584.546131626,17.249525900276986,0.0,5.907179729351506,0.0,4.39041504767482,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,23.96854622924601,5.563451491696996,38.112942673227685,38.11294267322769,10.633577208012662,-2.025822836499492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.443881064023682,0.1194033709162671,-4.755599529163517,0.4105305055823335,19.61111111111111,0.0,0.4074254348452014,-0.3851676685696894,19.413384119294506,9.955242421192896,101286182.64065334,17.249525900276986,0.0,5.907179729351506,0.0,4.39041504767482,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,31.246737983401037,11.126902983393991,25.980208536304467,12.13273413692322,10.633577208012662,-1.5981750899008524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
