Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin D	340.0	Homo sapiens	CCCc1c(OCc2ccc(/C=C3\SC(=S)NC3=O)cc2)ccc(C(=O)c2ccccc2)c1O
Cathepsin D	69000.0	Homo sapiens	C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2
Cathepsin D	24000.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12
Cathepsin D	760.0	Homo sapiens	COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCC3CC3)cc(N3CCCCC3)c2)c1
Cathepsin D	2250.0	Homo sapiens	COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCCCO)cc(N3CCCCC3)c2)c1
Cathepsin D	4800.0	Homo sapiens	COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCCN(C)C)cc(N3CCCCC3)c2)c1
Cathepsin D	560.0	Homo sapiens	CCCN(CCC)C(=O)c1cc(C#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)c1
Cathepsin D	7500.0	Homo sapiens	CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C
Cathepsin D	24900.0	Homo sapiens	COc1ccc(Cc2cccc(C3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1
Cathepsin D	1500.0	Homo sapiens	COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)cc2)c([N+](=O)[O-])cc1OC
Cathepsin D	21440.0	Homo sapiens	CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N
Cathepsin D	20000.1	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)N2CCCCC2)c1
Cathepsin D	20000.1	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1
Cathepsin D	404.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N
Cathepsin D	477.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N
Cathepsin D	798.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C(F)(F)F)c4)cc32)N=C1N
Cathepsin D	27280.0	Homo sapiens	CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N
Cathepsin D	28500.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(O)c(O)c1
Cathepsin D	17800.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc([N+](=O)[O-])cc1
Cathepsin D	2100.0	Homo sapiens	CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CO)c3)[C@@H]2O)c1
Cathepsin D	0.5	Homo sapiens	Cc1ccc2c(NNC(=O)c3ccccc3O)c3ccccc3nc2c1C
Cathepsin D	93000.0	Homo sapiens	Nc1cccc(-c2cc(-c3ccccc3)cc3nc(N)n(CC4CCCO4)c(=O)c23)c1
Cathepsin D	430.0	Homo sapiens	CCCCCCCCc1cc(CCC(=O)O)c2c(=O)n(CC3CCCO3)c(N)nc2c1
Cathepsin D	6280.0	Homo sapiens	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl
Cathepsin D	59.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	204.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F
Cathepsin D	18.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F
Cathepsin D	122.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	106.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	431.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	2700.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12
Cathepsin D	200000.1	Homo sapiens	C[C@@]12COCC[C@H]1Oc1ccc(-c3cccnc3F)cc1[C@@]21COC(N)=N1
Cathepsin D	14000.0	Homo sapiens	Cl.N#Cc1ccc([C@]23CN(c4ncc(F)cn4)C[C@H]2CSC(N)=N3)s1
Cathepsin D	110.0	Homo sapiens	COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1
Cathepsin D	1800.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](NCc1ccc(Cl)cc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1
Cathepsin D	1500.0	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1
Cathepsin D	10000.1	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cccc(C)c4O)cc3)sc2c1
Cathepsin D	170.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(F)c2)cc1OC
Cathepsin D	280.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(-c3nnn[nH]3)c2F)cc1OC
Cathepsin D	440.0	Homo sapiens	COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c([N+](=O)[O-])cc1OC
Cathepsin D	8200.0	Homo sapiens	CCN(C(C)C)S(=O)(=O)CC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O
Cathepsin D	258.0	Homo sapiens	CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F
Cathepsin D	100.0	Homo sapiens	COCCN(CCOC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCCC2)c1
Cathepsin D	1420.0	Homo sapiens	COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NCCO)cc(N3CCCCC3)c2)c1
Cathepsin D	15320.0	Homo sapiens	COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1
Cathepsin D	13140.0	Homo sapiens	COc1ccc([C@@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C
Cathepsin D	9790.0	Homo sapiens	O=P([O-])(O)OC1C=C(c2ccccc2F)Nc2cc3c(cc21)OCO3.[Na+]
Cathepsin D	540.0	Homo sapiens	CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](C)C(=O)NCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1)[C@@H](C)CC
Cathepsin D	9.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	243.0	Homo sapiens	COC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F
Cathepsin D	529.0	Homo sapiens	COCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F
Cathepsin D	10000.1	Homo sapiens	COc1ccc(CN[C@@H](C(=O)NC2c3ccccc3C[C@H]2O)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1
Cathepsin D	20000.1	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)C2CCCCC2)c1
Cathepsin D	100000.1	Homo sapiens	CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CCC(N)=O)C(N)=O
Cathepsin D	320.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC
Cathepsin D	10000.1	Homo sapiens	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.Cl
Cathepsin D	840.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12
Cathepsin D	31900.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(F)cc1
Cathepsin D	30.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	300.0	Homo sapiens	COc1cccc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
Cathepsin D	0.0783	Homo sapiens	COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
Cathepsin D	4.89	Homo sapiens	CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O
Cathepsin D	100.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)O)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC
Cathepsin D	1800.0	Homo sapiens	CCCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)ccc1O
Cathepsin D	120.0	Homo sapiens	COc1ccc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC
Cathepsin D	1500.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CC(=O)C[C@H]1C(=O)N[C@@H](C)C(=O)O
Cathepsin D	170.0	Homo sapiens	COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F
Cathepsin D	1300.0	Homo sapiens	Cc1cc(Sc2nc3ccccc3s2)ccc1NC(=O)c1cc(Cl)cc(Cl)c1O
Cathepsin D	96000.0	Homo sapiens	NC1=N[C@@]2(CS1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCOC[C@H]12
Cathepsin D	810.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1C[C@H]1CCOC[C@@H]12
Cathepsin D	8.6	Homo sapiens	COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(OC)c(OC)cc2Br)ccc1F
Cathepsin D	44.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(-c3nnn[nH]3)cc2)cc1OC
Cathepsin D	1665.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cncc(Cl)c4)cc32)N=C1N
Cathepsin D	624.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N
Cathepsin D	2069.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(C(F)(F)F)c4)cc32)N=C1N
Cathepsin D	40000.1	Homo sapiens	CC(C)CC(SC1CCCC1)c1c(O)cc(-c2ccccc2)oc1=O
Cathepsin D	9210.0	Homo sapiens	COc1ccc([C@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C
Cathepsin D	52500.0	Homo sapiens	NC1=NC(c2ccccc2)(c2cccc(Cc3ccccc3)c2)C2=NCCCN12
Cathepsin D	100000.1	Homo sapiens	CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N
Cathepsin D	5000.1	Homo sapiens	C[C@H](C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Br)cc2)[nH]c2c(Br)ccc(Br)c2c1=O
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O
Cathepsin D	100000.1	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CF)OCc1ccccc1
Cathepsin D	5000.0	Homo sapiens	COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O
Cathepsin D	400.0	Homo sapiens	CCCCCCCCc1ccc(-c2ccc3c(=O)n(C[C@@H]4CC[C@H](c5ccccc5)O4)c(N)nc3c2)cc1
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(C)cc2Cl)[nH]c2c([N+](=O)[O-])cc(Cl)cc2c1=O
Cathepsin D	17100.0	Homo sapiens	Cc1ccoc1C(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1
Cathepsin D	50000.1	Homo sapiens	[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Sc1ccccc1
Cathepsin D	100000.1	Homo sapiens	COc1ccc2cc(-c3cn(C[C@@H]4Cc5c([nH]c6ccccc56)CN4)nn3)ccc2c1
Cathepsin D	593.0	Homo sapiens	C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(-c4ccc(OC(F)F)nc4)c3Cl)CC2=O)CCS1(=O)=O
Cathepsin D	3889.0	Homo sapiens	C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(NC(=O)c4cccc(C#N)c4)c3Cl)CC2=O)CCO1
Cathepsin D	20362.0	Homo sapiens	CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(CC(=O)OC)cc3)cc2)C2CCN(Cc3ncc[nH]3)CC2)cc1
Cathepsin D	1300000.1	Homo sapiens	N=C(N)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1
Cathepsin D	45.0	Homo sapiens	CCOC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C
Cathepsin D	31000.1	Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
Cathepsin D	73000.0	Homo sapiens	C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1
Cathepsin D	139000.0	Homo sapiens	C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N
Cathepsin D	12500.0	Homo sapiens	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C
Cathepsin D	100000.1	Homo sapiens	NC1CCN(C(=O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CCc2ccccn2)CC1
Cathepsin D	32.3	Homo sapiens	C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(-c4cncc(Cl)c4)c3Cl)CC2=O)CCO1
Cathepsin D	2245.0	Homo sapiens	C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(-c4ccccc4Cl)c3Cl)CC2=O)CCO1
Cathepsin D	226.0	Homo sapiens	C[C@@]1(c2cccc(-c3cccc(Cl)c3)c2Cl)CC(=O)N([C@H]2CCOC[C@@H]2O)C(=N)N1
Cathepsin D	59798.0	Homo sapiens	CC1(C)Cc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C1
Cathepsin D	9034.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)C(=O)c3ccc(-c4cncnc4)cc32)N=C1N
Cathepsin D	39200.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccccc1
Cathepsin D	14200.0	Homo sapiens	COc1ccc(C(=O)Cn2c(-c3ccccn3)nc3ccccc32)cc1
Cathepsin D	21200.0	Homo sapiens	COc1ccc(OC)c(C(=O)Cn2c(-c3ccccn3)nc3ccccc32)c1
Cathepsin D	220.0	Homo sapiens	CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)NCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1)[C@@H](C)CC
Cathepsin D	63400.0	Homo sapiens	CCOc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cc1OCC
Cathepsin D	16440.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(CCC3CC3)c2)C2=NCCCN12
Cathepsin D	47400.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(Br)c2)C2=NCCCN12
Cathepsin D	6300.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12
Cathepsin D	44500.0	Homo sapiens	O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(F)cc1F
Cathepsin D	5200.0	Homo sapiens	CCCCCc1ccc(C(=O)N(Cc2ccc(-c3ccc(OC)c(OC)c3)cc2)C2CCN(CCC(C)C)CC2)cc1
Cathepsin D	5166.0	Homo sapiens	CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N
Cathepsin D	98.0	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)O
Cathepsin D	9.9	Homo sapiens	CCCCNC(=O)[C@H](C)NC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O
Cathepsin D	120000.0	Homo sapiens	NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1CCOC[C@H]12
Cathepsin D	47000.0	Homo sapiens	C[C@H]1OCC[C@H]2Oc3ccc(-c4cccnc4F)cc3[C@@]3(CSC(N)=N3)[C@H]12
Cathepsin D	14000.0	Homo sapiens	CN1C(=O)[C@@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCOC[C@H]12
Cathepsin D	940.0	Homo sapiens	CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)c(F)cc1O[C@H]1CCOC[C@@H]12
Cathepsin D	30000.1	Homo sapiens	COCCCCC1(CNC(=O)[C@@H]2CNC[C@H](NS(=O)(=O)c3ccc(C)cc3)C2)c2ccccc2Oc2ccccc21
Cathepsin D	11700.0	Homo sapiens	CCCN(CCC)S(=O)(=O)CCCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1
Cathepsin D	6946.0	Homo sapiens	COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)C2CCCCC2)c1
Cathepsin D	10700.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCN12
Cathepsin D	420.0	Homo sapiens	CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1
Cathepsin D	180000.0	Homo sapiens	C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1
Cathepsin D	30000.0	Homo sapiens	C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1
Cathepsin D	100000.1	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2)[nH]c2c(Cl)cc([N+](=O)[O-])cc2c1=O
Cathepsin D	1870.0	Homo sapiens	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C1CCCC1
Cathepsin D	2330.0	Homo sapiens	CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N
Cathepsin D	4180.0	Homo sapiens	CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N
Cathepsin D	1894.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N
Cathepsin D	1030.0	Homo sapiens	CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N
Cathepsin D	683.0	Homo sapiens	COc1cc(F)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1
Cathepsin D	7300.0	Homo sapiens	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C#N
Cathepsin D	900.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C)O)C(=O)NCC(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC
Cathepsin D	700.0	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)ccc4OS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1
Cathepsin D	50000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1
Cathepsin D	60.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](NCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)NCc1ccccc1
Cathepsin D	1900.0	Homo sapiens	CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccccc3)[C@@H]2O)c1
Cathepsin D	2300.0	Homo sapiens	CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cccc(Br)c3)[C@@H]2O)c1
Cathepsin D	2000.0	Homo sapiens	CCCOc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)c1
Cathepsin D	1700.0	Homo sapiens	CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(CCO)c3)[C@@H]2O)c1
Cathepsin D	8400.0	Homo sapiens	CCCCOc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1
Cathepsin D	10900.0	Homo sapiens	CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)N=C1N
Cathepsin D	11300.0	Homo sapiens	NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)/C2=N/CCCCCN12
Cathepsin D	60.0	Homo sapiens	CCCCNC(=O)[C@@H]1CCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O
Cathepsin D	11570.0	Homo sapiens	CN1C(=O)[C@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N
Cathepsin D	1500.0	Homo sapiens	CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4NC(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1
Cathepsin D	9200.0	Homo sapiens	NC1=NC(c2ccccc2)(c2cccc(Cc3ccc(F)cc3)c2)C2=NCCCN12
Cathepsin D	53.0	Homo sapiens	COc1ccc(CCC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	225.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	2593.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@H](CN2CCOCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F
Cathepsin D	212.0	Homo sapiens	COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)(C)C)cc1OC.O=C(O)C(F)(F)F
