MaxAbsEStateIndex,Ipc,Kappa1,LabuteASA,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState6,HeavyAtomCount,NumHeteroatoms,MolMR,fr_halogen
14.049821644876,346001418115.3746,47.172308852316434,331.7221854317885,29.76841412757553,0.0,0.0,9.589074368143644,0.0,108.62691550568586,24.925324904147946,38.24094901203103,35.69126427629629,23.48738561564636,71.7905736680101,0.0,4.794537184071822,0.0,84.65315760344527,17.75371813848418,86.2821810264616,60.6636706846161,207.04999999999995,77.54336006216774,28.76722310443093,37.01618300726221,11.126902983393991,7.109797541277533,48.46616039783436,74.51114508399735,26.58394302003165,10.286958501353396,80.00226223040727,13.993783047886977,-3.678015649705269,12.803627760943549,56,14,214.91189999999935,0
13.666883433815164,4185910555.544582,30.080385662223776,249.57037803138653,5.749511833283905,0.0,5.907179729351506,0.0,0.0,50.24567681015091,36.98907337186659,19.374790486512623,11.594566004035068,0.0,94.54729521156273,5.749511833283905,5.687386274683562,0.0,49.96570665870407,0.0,78.06046157980347,66.73003775307771,91.85,12.145807216896262,9.901064578912528,11.446104981734852,54.79184398897807,11.126902983393991,7.109797541277533,42.46456947923127,54.06330848524668,11.395715503059048,13.666883433815164,21.848526731503704,1.0460709804032668,21.98678891938015,42,7,167.2263999999996,0
13.730648042010223,60757105.754573286,29.0519817530355,219.551720485986,22.98500432635938,0.0,0.0,8.78083009534964,0.0,46.24850455861172,37.560974617835775,23.418757628062217,5.907179729351506,5.41499046939678,64.72299856795243,5.749511833283905,8.78083009534964,0.0,35.30532155798474,17.04943215148857,83.5370833711607,36.39820241076966,70.59,23.78024889898805,18.681894674262168,35.93063986771852,43.06261688514655,24.61992282831084,0.0,6.06636706846161,57.384997343389,33.91426466228654,11.853520972129932,17.342201506514503,-0.8530348834597707,8.847384318914838,37,7,142.57619999999986,2
13.054752943264848,441719262.67100894,30.28380107218413,231.92954304406183,6.041840829147961,0.0,0.0,0.0,0.0,81.34395377125175,31.780086794990748,19.49013894705617,17.721539188054518,0.0,65.98515960585142,0.0,0.0,0.0,52.544449555799225,0.0,81.75594083558012,54.85825662245743,120.42,24.09482777539573,19.49013894705617,18.23518108162902,56.07265434387607,12.84164324585202,18.46005421168776,36.39820241076966,20.9343443329662,0.0,42.961764545909325,19.826053947900817,-0.8040943340046305,11.860199427640891,39,8,151.75189999999978,0
13.7010227954619,45882212.30665991,26.482109907567487,211.40059519900663,17.235492493075476,0.0,0.0,13.764808616296849,0.0,20.771211599071872,43.757818189448855,23.418757628062217,5.907179729351506,5.41499046939678,58.78710800264229,5.879988336435371,8.78083009534964,0.0,40.28930007893195,17.04943215148857,76.11043059470548,30.46231184545952,83.48,23.780248898988056,18.681894674262168,35.93063986771852,49.29737816648564,19.056471336613843,0.0,6.196843571613076,42.45513439649336,33.73945861363433,16.471873263954794,17.253879853970716,-1.0687538932859229,4.601252406778685,36,8,133.6402,2
13.730648042010223,60757105.754573286,29.0519817530355,219.551720485986,22.98500432635938,0.0,0.0,8.78083009534964,0.0,46.24850455861172,37.560974617835775,23.418757628062217,5.907179729351506,5.41499046939678,64.72299856795243,5.749511833283905,8.78083009534964,0.0,35.30532155798474,17.04943215148857,83.5370833711607,36.39820241076966,70.59,23.78024889898805,18.681894674262168,35.93063986771852,43.06261688514655,24.61992282831084,0.0,6.06636706846161,57.384997343389,33.91426466228654,11.853520972129932,17.342201506514503,-0.8530348834597707,8.847384318914838,37,7,142.57619999999986,2
13.40043132752191,2957142818.747068,29.575961917584728,253.44181324206772,5.601050810983688,0.0,11.466446624403511,4.9839785209472085,0.0,45.03667987291831,49.57568096728388,14.637927532712578,5.907179729351506,5.41499046939678,93.02931816006624,5.879988336435371,0.0,0.0,44.856399726723296,5.41499046939678,91.52895518540667,59.65279380652924,105.48,12.145807216896262,14.69560176298435,28.524328733931934,56.07265434387607,17.193270051855603,16.83031028786604,18.32957770853629,49.60389001246936,8.05739929725465,30.58172174611017,18.35555280882504,0.3953419156480334,12.995169195307216,43,8,166.39669999999964,0
12.78590859054458,64269656.4208737,29.619243591693756,215.49623031535148,6.041840829147961,0.0,0.0,4.794537184071822,0.0,89.12506110217139,6.544756405912575,24.22700190085622,17.907599529641427,5.917906046161393,35.89528683400505,0.0,4.794537184071822,0.0,54.353413340951846,5.917906046161393,83.61914212033837,30.33183534230805,116.76000000000002,30.188067846334143,19.49013894705617,18.24590739843891,44.08838122925306,19.26246486877803,0.0,44.179309741689295,15.950365812018994,5.345480879666937,37.9477035340029,19.358241257365155,-0.7554676025038303,8.067064342406056,36,8,140.37289999999996,0
13.312181849766525,33997678.38585157,25.57896890222074,207.2350597960804,11.418271652029585,0.0,0.0,9.374393568622027,0.0,32.903945735995094,37.69145112098724,19.028342580387395,5.907179729351506,5.41499046939678,59.03625423005801,5.879988336435371,4.39041504767482,0.0,40.28930007893195,11.232211310442676,76.11043059470548,36.52867891392113,83.48,12.145807216896262,14.291479626587348,28.78228267992583,43.23101109802404,24.61992282831084,12.13273413692322,6.196843571613076,42.45513439649336,19.67723288363156,16.511267332159914,17.48462891439736,0.1638209234352163,7.849586216729039,35,7,133.68219999999997,1
13.611327878259608,4185910555.544582,30.01271441641032,248.35370905823189,5.749511833283905,0.0,5.907179729351506,4.9839785209472085,0.0,50.24567681015091,30.823297759732057,24.111653440312672,5.907179729351506,0.0,88.61140464625257,11.629500169719275,0.0,0.0,55.011810738251626,0.0,78.19093808295494,60.6636706846161,101.94,12.145807216896262,9.901064578912528,18.05298694624777,36.99624981668494,11.126902983393991,19.242531678200752,24.26546827384644,53.73049840218756,17.148949398219887,18.106858097161695,18.303143492577117,1.304984109931441,19.41983004746506,42,8,162.0266999999997,0
13.757620914424336,81885316.83975264,30.67248702457424,218.71375589169708,6.041840829147961,11.63444168209179,0.0,8.78083009534964,0.0,64.85959282832493,12.965578028838586,28.27096904240581,17.721539188054518,5.917906046161393,35.39699437917362,0.0,8.78083009534964,0.0,47.56047103485202,17.55234772825318,90.03996374326438,18.19910120538483,107.53,35.72926945748752,28.27096904240581,36.99473037364243,63.49930712033131,6.06636706846161,0.0,13.847474399381248,15.950365812018994,27.138183565048703,38.089501524092526,19.26096229971091,-3.2434312706972195,1.7554510328895667,37,9,138.56489999999997,2
13.813252239387044,52641986033.49554,43.50378263948528,302.3633853076215,23.87503432072779,0.0,0.0,4.794537184071822,0.0,96.84863592322702,18.504503281221933,46.98732141202432,29.598024205357877,23.48738561564636,65.72420659954848,5.749511833283905,13.17124514302446,0.0,71.27611460496877,17.75371813848418,71.93179105031575,54.59730361615449,188.95,77.83700508957337,42.25045845822427,36.66172845279781,17.696185628620217,12.13273413692322,39.82768293568572,32.04657560476608,26.004017369825373,42.06228007627922,65.15221214889189,20.380727276792427,-5.193884940667727,9.055118240512488,52,15,188.67399999999955,3
13.896164093946409,3235257788.6085835,33.08061079776139,258.1652283479005,18.24132364660471,0.0,0.0,13.57536727942146,0.0,75.36851521522635,32.62437348588996,28.21329481213404,12.00041980028992,0.0,106.68465247041912,0.0,13.57536727942146,0.0,53.786933360615095,11.63444168209179,62.79039801140249,72.79640482153933,90.9,35.41241422230981,23.47643185833399,30.89463019209979,22.7567215435526,19.056471336613843,4.899909730850478,42.46456947923127,43.53752294400775,33.461406736009444,26.98899004366236,17.637915702347556,-1.8285553961963792,20.08855852745186,44,9,165.93019999999956,2
12.81715859054458,64269656.4208737,29.817937543842586,216.74762720024123,6.041840829147961,0.0,0.0,0.0,0.0,95.5458827250974,12.965578028838586,19.49013894705617,17.721539188054518,5.917906046161393,35.89528683400505,0.0,0.0,0.0,47.56047103485202,5.917906046161393,96.4607853661904,30.33183534230805,107.53,24.09482777539573,19.49013894705617,24.15308712779041,37.667559606327046,32.10410811463005,0.0,44.179309741689295,15.950365812018994,0.0,38.21770468184495,19.683797960762767,-0.7746831298917061,8.385579711516662,36,7,143.26589999999993,0
13.99836622454862,112683727154.79771,44.8693146910702,315.7628645105304,18.12552248744388,0.0,0.0,0.0,0.0,122.4743899050671,31.34614652707395,29.079213315199816,29.535898646757527,29.405291661807752,71.7905736680101,0.0,0.0,0.0,77.50035298099893,23.671624184645573,85.779265449697,60.6636706846161,191.75,53.97258416294228,29.079213315199816,61.35533047663952,11.126902983393991,0.0,0.0,116.05356828214109,26.58394302003165,0.0,67.28736402354956,24.21266522235374,-2.4941690168672244,14.010192899583751,53,12,208.20969999999937,0
14.07839663815858,2195219763117.1824,48.07121795718923,349.2903047340168,24.16736331659184,0.0,0.0,4.794537184071822,0.0,128.1863024190643,31.34614652707395,33.504086058230975,46.27765236363897,29.405291661807752,83.92330780493333,0.0,0.0,0.0,78.86604645087468,23.671624184645573,85.779265449697,72.79640482153933,197.82,65.84906918024562,28.76722310443093,55.26209040570112,21.899351412323583,7.109797541277533,13.847474399381248,114.33882801968304,26.58394302003165,4.9456962863296665,80.86617393254281,16.27283454603389,-3.3199314489848986,17.304028773820818,59,13,230.64589999999924,0
12.900543917061777,68544718.51931328,29.817937543842586,216.74762720024123,6.041840829147961,0.0,0.0,0.0,0.0,95.5458827250974,12.965578028838586,19.49013894705617,17.721539188054518,5.917906046161393,35.89528683400505,0.0,0.0,0.0,47.56047103485202,5.917906046161393,96.4607853661904,30.33183534230805,107.53,18.187648046044224,19.49013894705617,30.06026685714192,50.50920285217907,19.26246486877803,0.0,44.179309741689295,15.950365812018994,0.0,38.43374459348176,19.78984435293897,-0.6953406464233485,8.409452151430814,36,7,143.26589999999993,0
14.032357355517773,273187239617.8041,46.37466430116482,326.60864020228155,24.16736331659184,0.0,0.0,4.794537184071822,0.0,122.4743899050671,31.34614652707395,33.50408605823098,35.50520393470938,29.405291661807752,71.7905736680101,0.0,0.0,0.0,78.86604645087468,23.671624184645573,85.779265449697,60.6636706846161,197.82,65.84906918024564,28.76722310443093,55.26209040570111,11.126902983393991,7.109797541277533,27.694948798762496,88.35861948337859,26.58394302003165,4.865544019647946,79.95513742156291,14.26972386363557,-3.6555978020685114,13.268250387947388,55,13,213.1398999999994,0
13.438498096349583,6084073172.724831,38.8012998382723,270.7055277309318,6.041840829147961,17.458578235311645,0.0,17.934429032852847,13.17124514302446,44.23684225155326,5.687386274683562,50.55290698200967,39.45389674348984,5.917906046161393,47.52510539416365,11.49902366656781,18.858631417708025,0.0,70.75295010639202,18.25092685164354,49.65183272095005,41.29368588628744,196.01,40.02509524665388,31.17811649549704,17.275859667187618,32.10410811463005,33.40000120215548,31.18920547353706,0.0,20.67246067647108,69.07713324286905,35.05132789725784,23.7344084779059,-2.5513603585354634,8.835071881417054,47,17,166.98009999999968,3
13.680189462128569,33184047.373249743,25.57896890222074,207.2350597960804,11.418271652029585,0.0,0.0,9.374393568622027,0.0,32.903945735995094,37.69145112098724,19.028342580387395,5.907179729351506,5.41499046939678,59.03625423005801,5.879988336435371,4.39041504767482,0.0,40.28930007893195,11.232211310442676,76.11043059470548,36.52867891392113,83.48,12.145807216896262,14.291479626587348,35.3270390858384,43.23101109802404,24.61992282831084,12.13273413692322,6.196843571613076,42.45513439649336,20.0419148889592,16.50628159363556,17.444005672816775,0.1156840000864041,7.898616690629364,35,7,133.68219999999997,1
13.744743505968328,73255123.70750725,27.45466765086737,217.76553731340323,5.601050810983688,11.63444168209179,0.0,13.764808616296849,0.0,33.761315867224106,37.69145112098724,23.418757628062217,5.907179729351506,11.332896515558172,58.7871080026423,5.879988336435371,8.78083009534964,0.0,40.28930007893195,22.96733819764996,76.61334617147008,30.46231184545952,83.48,23.78024889898805,18.681894674262168,35.93063986771852,48.94292361202125,12.990104268152232,0.0,6.196843571613076,49.37887159618398,33.52929592992423,16.532640001598057,17.357193318053934,-0.9577095238504147,5.033204136922224,37,8,138.1871999999999,2
13.997380031254734,157896672746.98666,45.37771307164447,319.9243866105741,24.16736331659184,0.0,0.0,4.794537184071822,0.0,122.4743899050671,31.34614652707395,33.87375049927164,35.50520393470938,29.405291661807752,71.7905736680101,0.0,0.0,0.0,76.86277630443786,23.671624184645573,85.779265449697,60.6636706846161,208.82,65.84906918024564,33.87375049927164,55.26209040570111,11.126902983393991,0.0,34.61868599845312,81.43488228368797,26.58394302003165,0.0,79.03586237494298,23.595709220971926,-4.580030638502773,12.837892135065768,54,13,208.7596999999994,0
12.844826775190231,81885316.83975264,31.388120296217394,230.9892175396079,6.041840829147961,0.0,0.0,0.0,0.0,88.06147260878998,12.965578028838586,19.49013894705617,40.92341896851955,5.917906046161393,33.807819324564484,0.0,0.0,23.20187978046503,47.56047103485202,5.917906046161393,90.03996374326438,18.19910120538483,107.53,24.09482777539573,19.49013894705617,30.57390875071642,50.50920285217907,12.84164324585202,18.19910120538483,13.847474399381248,15.950365812018994,0.0,38.290282300099925,20.420524143998858,-0.9358569703698998,3.750906307132719,37,9,148.66889999999984,2
12.80955169789228,361393994.1403816,28.101778026757547,233.88840381160796,5.601050810983688,0.0,0.0,4.9839785209472085,0.0,57.87832311877033,37.18853554422263,14.637927532712578,5.907179729351506,5.41499046939678,58.78248488070911,5.879988336435371,0.0,0.0,40.28930007893194,5.41499046939678,106.85425300134192,36.52867891392113,83.47999999999999,6.103966387748303,9.901064578912528,29.00690266802789,74.79428592616347,17.54772460632,0.0,6.196843571613076,61.73662414939258,6.450450568377954,17.566085302567537,18.310033639559027,0.7713842967878174,10.61135412010346,39,6,154.83919999999978,0
11.834077633266432,23853416.21327912,24.677219650205757,203.06952439315413,5.601050810983688,0.0,0.0,4.9839785209472085,0.0,51.10304694137992,37.69145112098724,14.637927532712578,5.907179729351506,5.41499046939678,59.28540045747372,5.879988336435371,0.0,0.0,40.28930007893195,5.41499046939678,76.11043059470548,42.595045982382736,83.48,6.103966387748303,9.901064578912528,29.00690266802789,42.6901778115334,18.90801031431363,0.0,36.52867891392113,37.47115587554615,6.38603783095073,16.540689923316325,17.63413149166283,0.5825293008661381,11.871906900405971,34,6,133.7242,0
13.34352561358733,56154459.38221192,29.748392964798487,214.5482204887708,11.859061670193856,0.0,0.0,4.39041504767482,0.0,70.92595989678655,12.965578028838586,23.88055399473099,17.721539188054518,5.917906046161393,35.646140606589334,0.0,4.39041504767482,0.0,47.56047103485202,11.735126887207288,90.03996374326438,24.26546827384644,107.53,24.09482777539573,23.88055399473099,36.39112959176232,50.50920285217907,24.97437738277524,12.13273413692322,13.847474399381248,15.950365812018994,13.34352561358733,38.10612598838259,19.469509554868363,-1.3495964512401373,4.449125304718704,36,8,138.60689999999997,1
13.406094505142123,317293008.21576375,27.82460737381372,225.4951555329294,0.0,0.0,5.907179729351506,12.72301297562517,0.0,73.85976848493253,18.15004872675753,18.318861563241462,27.30524343212621,0.0,96.05604194185656,0.0,11.374772549367124,0.0,50.41967774398935,0.0,48.02554828209587,84.92913895846256,98.74,22.16909837030385,18.318861563241462,5.907179729351506,24.660863921060415,23.56768086007426,48.53093654769288,36.39820241076966,10.633577208012662,26.559415572240237,13.406094505142123,17.631966883073556,-0.3694349962207106,24.93486812088916,38,8,152.1494999999998,0
13.211124322925942,618866142.4105481,35.75480721574486,258.1837188785269,17.68473246927961,0.0,0.0,4.794537184071822,23.52376989878223,44.5337642961537,35.47407687906112,29.02153908492804,47.33854915777516,5.917906046161393,35.392371257240434,0.0,4.794537184071822,23.52376989878223,76.80230995941567,5.917906046161393,71.93179105031575,24.26546827384644,145.86,53.65604526197869,24.28467613112799,18.080854959024304,23.96854622924601,11.761884949391115,46.38057094784424,31.18920547353706,21.267154416025324,5.347614695267916,51.378389047732696,22.22431727192635,0.4644263617243021,5.641842415809887,42,12,169.16459999999964,0
13.14551252546332,3994478662.1729736,30.74781827200529,258.207566780225,11.635083618880923,0.0,5.907179729351506,9.374393568622027,0.0,56.8775485106296,41.43845210200672,13.979489415818463,28.53514716861909,11.332896515558172,95.30398013767623,22.96777162110528,10.208277825509848,0.0,29.384935214710755,28.99098599431536,67.93938974993873,72.79640482153933,97.11,0.0,13.979489415818463,35.00631764445504,52.41919576764707,24.26546827384644,0.0,36.39820241076966,60.36237010266625,13.14551252546332,29.428573603578933,6.9728237338474575,6.855917257949329,21.809714814338204,44,7,174.2502999999996,1
13.94673078094216,10795327115.356556,34.001959610688395,268.3238754410445,5.749511833283905,0.0,11.814359458703011,0.0,0.0,56.31204387861251,56.08282769355299,19.4324647167844,17.501745733386574,0.0,95.05021078832732,5.749511833283905,5.687386274683562,0.0,73.80018337213087,0.0,77.79446284894293,72.79640482153933,94.14,12.145807216896262,14.69560176298435,18.359115864615585,61.336600394890645,6.4208216229260096,13.176164609739144,71.62994748392819,29.380961338244383,5.3285632472046,31.8075045868549,17.828877017930743,0.4339361063460453,22.67261508430984,45,8,181.09919999999943,0
13.530142685150594,5819203.162855064,23.27683949287284,180.7737418052048,17.32836967694025,0.0,0.0,8.78083009534964,0.0,25.98459669472674,26.079617079977385,18.681894674262168,5.907179729351506,5.41499046939678,47.28776594563514,0.0,8.78083009534964,0.0,44.69814058610214,17.04943215148857,51.79397153115997,24.395944776997908,92.07,23.780248898988056,18.681894674262168,29.82667347997021,31.146694715074663,19.056471336613843,0.0,10.878646506758262,41.71685571104044,28.88579869237982,11.6226667281292,25.321122653710106,-1.7165591556798965,2.4991616979516573,31,9,112.06520000000006,2
13.13321976742542,416210895.4529745,26.336352142955047,220.30134419026592,6.041840829147961,28.957601901879453,0.0,0.0,0.0,42.46456947923127,12.965578028838586,28.53652618334384,17.773914027446846,0.0,83.42039222816872,22.99804733313562,0.0,0.0,44.8282922452497,5.409283605791522,16.690354475090988,66.73003775307771,131.0,11.949020558499466,9.589074368143644,31.625254633033755,11.126902983393991,14.219595082555069,24.26546827384644,42.46456947923127,15.950365812018994,21.23595566565094,25.73692676694931,16.56706668739289,1.374338600271401,19.30437683877854,38,10,140.60079999999988,0
12.903224663061996,24007534.607431885,29.003389152297384,212.15612315719872,6.041840829147961,0.0,0.0,0.0,23.52376989878223,32.42033623597502,34.97116130229651,19.49013894705617,41.24530908683675,5.917906046161393,12.152040213667762,0.0,0.0,23.52376989878223,82.6555671201351,5.917906046161393,52.87531971370193,12.152040213667762,119.56,18.187648046044224,19.49013894705617,41.35204571627206,43.73375011111019,0.0,37.37124429816348,0.0,40.34293182938371,0.0,38.13934867797195,23.04616656507625,1.173603606574256,-1.5637435481544857,34,10,140.9766,0
13.458395241936213,1382813448.063392,30.17508995517873,245.15548728396053,12.08368165829592,17.458578235311645,0.0,0.0,0.0,55.83778214178578,17.254775994337464,23.85733745981556,40.969419921714426,5.917906046161393,53.05065428466959,11.49902366656781,5.687386274683562,11.600939890232516,56.52912690356192,11.327189651952915,50.50920285217907,42.46456947923127,132.85,17.990861387647428,14.383611552215466,24.194735650372856,25.68328649170404,20.64041670548108,41.29811214162014,6.06636706846161,15.950365812018994,10.540866140446536,40.915192669254594,17.288721299680116,0.157114171856181,10.803759938095446,41,11,157.58779999999965,1
13.779344211988755,116963208378.60677,41.45082149357332,306.5028129934922,23.87503432072779,6.606881964512918,5.907179729351506,4.794537184071822,0.0,114.69328257414747,23.89072749568673,33.44641182795921,40.37047263428747,23.48738561564636,78.35985631323634,5.749511833283905,0.0,0.0,73.52390785688812,17.75371813848418,59.94751793569274,72.79640482153933,177.95,59.80722835109767,23.97268592035911,30.781421725923103,16.335899920626588,7.109797541277533,19.913841467842857,94.4249865518402,21.267154416025324,10.70455133152738,65.98186195223857,13.18189799761972,-2.714137480367649,18.39540705795619,52,12,201.05119999999943,0
13.664512962388203,78407451.05112769,27.03458048537677,207.85998896204632,6.041840829147961,29.160728925165422,0.0,13.17124514302446,0.0,44.23684225155327,6.544756405912575,27.497182464968155,17.773914027446846,5.917906046161393,64.97676791730134,5.749511833283905,13.17124514302446,0.0,30.925552397872337,28.7788521750906,49.65183272095005,36.39820241076966,103.31,29.40068308163715,22.760319511168102,36.14527565191483,44.23684225155327,25.30889874666236,6.06636706846161,0.0,15.950365812018994,45.1474203759332,25.33573033434429,16.11210079343297,-3.5142042366546526,6.682202848540344,36,10,128.84580000000005,3
13.161137112012833,282059617.83736366,26.278058529058264,220.01872091137776,6.041840829147961,11.783959066743762,0.0,5.098681808301038,0.0,80.10325041563225,17.130841211350898,9.589074368143644,29.37485391767936,5.917906046161393,64.6804728448282,11.387855989696924,0.0,11.600939890232516,44.43988866450663,11.327189651952915,49.65183272095005,48.53093654769288,148.54,6.041840829147961,9.589074368143644,24.194735650372856,42.37364096679502,6.4208216229260096,24.26546827384644,24.26546827384644,36.574499619930805,0.0,25.593735939224857,31.133857096455536,0.261797997196674,13.933185582699316,37,11,140.60149999999987,1
13.369166321973168,6084073172.724831,38.02456184216606,268.57880040414534,6.041840829147961,17.458578235311645,0.0,17.934429032852847,13.17124514302446,42.46456947923127,12.10820789760957,50.55290698200967,39.45389674348984,0.0,83.42039222816872,11.49902366656781,18.858631417708025,0.0,70.75295010639202,12.333020805482146,16.690354475090988,71.62552122859549,196.01,40.02509524665388,31.17811649549704,23.696681290113627,5.563451491696996,33.40000120215548,31.18920547353706,30.33183534230805,20.67246067647108,68.98360254699578,34.91862363538015,23.463330986724245,-3.0887136272579165,17.709847784712068,47,17,165.93409999999972,3
