MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_MWHI,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAmideBonds,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,Phi,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO,fr_NH1,fr_amide,fr_ester
574.6870000000002,541.4230000000002,574.178298816,210.0,32.22777499780576,1128.014186872614,28.672997628507925,21.580120331145977,23.21311349300143,17.628266086615582,11.884336753841858,15.169595142017467,9.422864553947344,12.424198688343674,5.803829275539143,7.576250053625214,3.831051737599129,4.932926771076245,-2.5699999999999994,79319892.69333336,31.64658524250065,13.47843372566336,9.316852999867583,225.05980386254367,10.423315998847038,12.08368165829592,5.907179729351506,0.0,12.145603805395323,10.111325788078153,24.93313009241557,50.2456768101509,59.59126069428581,6.255769183511404,10.937324304665736,36.28464389033775,33.47562310311197,0.0,10.633577208012662,5.917906046161393,55.8864221256384,18.2643919737696,54.09438803938988,11.126902983393991,10.633577208012662,13.17124514302446,11.761884949391115,61.92518154598199,19.426327504561144,5.917906046161393,38.29440996607822,53.42642002321065,11.126902983393991,112.57000000000002,46.01555915860821,36.28464389033775,29.21848425922818,16.87975659014078,6.255769183511404,48.16008736016077,32.23597771981587,0.0,10.633577208012662,0.0,65.7955599627832,24.616329232606827,14.231721115466456,1.096766367661376,-1.722442929004269,6.93009286971233,-1.655829205176694,3.521435252858413,-3.380433475769071,38.0,3.0,7.0,1.0,3.0,6.0,3.0,12.0,13.0,11.224905311436874,4.687300000000003,142.7279999999999,2.0,1.0,2.0,1.0,0.0
407.5140000000001,378.2820000000002,407.2208917880001,158.0,16.547507709339648,847.1070908879408,21.932510652501765,17.721482040726702,17.721482040726702,14.367412398353682,10.097957904946105,10.097957904946105,7.771654377007867,7.771654377007867,4.523070242069158,4.523070242069158,3.0860381991104746,3.0860381991104746,-3.329999999999999,3582745.0650521005,22.953897329371973,11.618293616464005,7.960102580130524,177.79669617659954,15.37044016181271,18.69056362280884,5.907179729351506,0.0,6.093240070938415,4.794537184071822,5.261891554738487,74.00822950723274,30.38936785217202,6.4208216229260096,6.069221312792274,14.325937321943693,12.00041980028992,5.261891554738487,10.633577208012662,5.917906046161393,52.303418467732726,0.0,71.28765809124549,6.069221312792274,10.633577208012662,4.794537184071822,0.0,24.08410145858584,22.5591037253108,24.17275611338278,36.958650497398246,54.59730361615449,0.0,91.22,18.176921729234337,14.85096592288213,18.43196774002581,12.84164324585202,16.690354475090988,0.0,0.0,75.36851521522637,16.702798520804937,4.736862953800049,5.235384933562242,25.000618105573007,14.87174100842835,2.92474871540856,-0.2156980068325662,17.808633454575062,0.1785959823957594,6.029309140222914,0.0,30.0,2.0,6.0,2.0,2.0,4.0,2.0,6.0,9.0,8.889503960493752,3.887000000000002,115.43240000000004,2.0,2.0,2.0,2.0,0.0
344.41100000000006,327.275,344.0994770040001,124.0,32.091937965694086,723.133669398401,16.94094682093905,13.237259032477384,14.05375561340511,11.690203145651198,7.667406748696034,8.075655039159896,5.66616401209818,5.848738197933235,4.081996451775828,4.187405707114773,2.5837243959299303,2.7327955944299167,-2.14,273052.80369035143,16.708516317243156,7.619696515844528,3.845548451381823,144.90363754875952,9.473725907600098,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,12.13273413692322,48.82206938598054,11.760295063310071,36.717676569660725,13.864140955274918,17.379135295172244,0.0,4.9839785209472085,4.992404732635669,31.5943324272612,7.109797541277533,48.03982774981549,16.876414816677897,4.736862953800049,4.39041504767482,12.217873443046695,29.40084513124655,11.343744918312968,5.817220841045895,18.53557124070048,41.52108364655679,11.126902983393991,43.71,0.0,4.39041504767482,23.71253989122606,6.606881964512918,29.66247422409447,13.176164609739144,18.3295777085363,12.13273413692322,27.35551854875512,9.473725907600098,24.47222078634948,8.411191691234098,2.402757931746363,2.4462754746027384,-0.1579266767881622,8.914691293146795,3.693432015941451,0.4543094153154579,1.4448649600041374,24.0,0.0,4.0,0.0,0.0,5.0,0.0,6.0,6.0,5.30474264864288,4.046700000000003,92.80800000000004,0.0,0.0,0.0,0.0,0.0
435.4880000000002,410.2880000000002,435.20188766,166.0,16.352949923926044,1099.7426744382776,23.302754140504845,18.41647829559186,18.41647829559186,15.18489041364152,10.0428905780072,10.0428905780072,8.338775698910437,8.338775698910437,4.81815778314808,4.81815778314808,3.1034547351337727,3.1034547351337727,-4.0,13874354.670352912,22.68,9.427685950413224,5.371900826446281,185.18461529009556,15.05072814506601,18.280525229909,18.191543150167934,5.907179729351506,0.0,14.270877303288827,10.360573363039524,32.903945735995094,23.762552697081823,24.446935566696972,11.763149307640736,14.006225305196992,11.814359458703011,5.261891554738487,30.61142556806096,7.04767198267719,38.648864520542624,6.544756405912575,53.676782322492485,17.523396726515177,10.633577208012662,0.0,0.0,44.378805053811845,23.6780212590718,11.33111286753076,42.517056264537615,41.14262577815192,11.454175413722904,138.73,17.85620028785097,9.589074368143644,18.38056849823537,17.148103408571366,11.257379486545457,11.075442433935708,19.18040611960041,45.03953411724898,25.929622632915773,9.679042491791831,6.724772672457002,25.684193536625443,26.095663647481206,2.3543132585433693,-0.5343221606716948,9.945619782871317,1.4395524194326603,5.856893224433115,1.683313618827584,32.0,2.0,10.0,2.0,1.0,8.0,2.0,10.0,7.0,6.681872417355373,1.7484799999999991,115.22290000000004,2.0,2.0,2.0,2.0,0.0
451.5560000000002,426.35600000000017,451.17904404000006,166.0,32.13348840338947,1099.7426744382776,23.302754140504845,18.41647829559186,19.232974876519584,15.18489041364152,10.0428905780072,10.922543389262096,8.338775698910437,9.171994801050833,4.81815778314808,5.558460246670222,3.1034547351337727,3.654911333529572,-3.58,13874354.670352912,23.090883761461825,9.700094574303126,5.558413644123855,190.03064929643017,10.633577208012662,28.798688200379143,5.907179729351506,5.907179729351506,0.0,14.270877303288827,10.360573363039524,50.30709868239144,17.696185628620217,24.446935566696972,11.763149307640736,9.589074368143644,23.151145336637747,5.261891554738487,30.61142556806096,7.04767198267719,38.648864520542624,6.544756405912575,52.79368209731935,16.640296501342036,10.633577208012662,0.0,11.336785877934735,44.378805053811845,23.6780212590718,11.33111286753076,42.517056264537615,35.84237461592543,10.57107518854976,125.59,17.85620028785097,9.589074368143644,18.38056849823537,5.693927994848461,21.828454675095216,16.018588813079923,18.62457832475618,51.10590118571058,25.929622632915773,5.261891554738487,1.5101617687300406,25.72143633497935,27.305209235297795,4.297155072177169,-0.840446966595279,10.32847789397618,0.2496280942932727,5.899070095181414,1.6948876929016583,32.0,2.0,9.0,2.0,1.0,8.0,2.0,10.0,7.0,6.999492384075626,2.2169799999999995,120.83390000000004,2.0,2.0,2.0,2.0,0.0
479.5410000000003,450.30900000000025,479.2281024080001,184.0,16.47896171695498,1191.3819625584138,25.587211190881018,20.45448309805264,20.45448309805264,16.616742066219654,11.027197186498382,11.027197186498382,9.028858577267345,9.028858577267345,5.192782758584519,5.192782758584519,3.356671982488708,3.356671982488708,-4.040000000000001,53035051.25176288,25.580566853614854,10.923971922668391,6.514677100722251,203.0280447483956,19.787591098866056,24.887407194421915,17.688627573403323,5.907179729351506,0.0,14.270877303288827,10.360573363039524,32.903945735995094,23.762552697081823,31.55673310797451,11.763149307640736,18.74308825899704,11.814359458703011,5.261891554738487,30.61142556806096,7.04767198267719,45.25574648505554,13.65455394719011,53.17386674572787,17.523396726515177,10.633577208012662,0.0,0.0,51.488602595089375,35.02176617738477,11.33111286753076,48.40778018656352,34.7489862793614,11.454175413722904,147.95999999999998,17.85620028785097,9.589074368143644,24.987450462748285,23.038827330597275,11.257379486545457,11.79160047642272,25.246773188062026,38.97316704878737,25.929622632915773,14.415905445591882,12.09179871165349,25.87404229841976,26.572890536588627,2.277925439694898,-0.2441687588247783,9.90990918206234,0.1804431610607204,6.039201913283989,3.2146241827276167,35.0,2.0,11.0,2.0,1.0,9.0,2.0,11.0,9.0,7.984039830709441,1.89488,125.93590000000006,2.0,2.0,2.0,2.0,0.0
315.4140000000001,286.182,315.21580640800005,128.0,16.56828324997727,348.7248250995196,17.173362107437434,14.433577908483931,14.433577908483931,10.13604757224923,7.630192752010124,7.630192752010124,6.238988592648869,6.238988592648869,2.323869843878996,2.323869843878996,1.487313480606418,1.487313480606418,-1.79,26823.39951893657,20.21,10.023088501647646,11.98920398627052,132.36375816179452,14.790514511606428,5.601050810983688,0.0,0.0,12.18648014187683,0.0,5.101407525739723,19.765380445542643,41.03950762137913,6.2146005795353165,12.145807216896262,19.06280027574374,18.401080721412143,0.0,10.742580001116716,5.101407525739723,78.5517460948017,0.0,0.0,0.0,10.742580001116716,9.589074368143644,0.0,36.147938749292095,9.473725907600098,0.0,60.80488806692176,5.101407525739723,0.0,89.02,17.787530952860518,9.589074368143644,12.145807216896262,6.4208216229260096,12.84164324585202,6.2146005795353165,34.61868599845312,0.0,22.767724726547065,9.473725907600098,10.088757296345229,23.067440730615782,6.527600544847569,1.698892672841762,0.0,-0.3109722222222226,2.737477570337644,10.940803407234233,0.0,22.0,2.0,7.0,2.0,1.0,5.0,2.0,7.0,7.0,9.207573573559042,3.190300000000001,85.92740000000005,2.0,2.0,2.0,2.0,0.0
215.293,194.125,215.152143532,88.0,16.56657529741254,204.56842503028852,12.060477932315068,10.163902460147014,10.163902460147014,6.79704227699827,5.246121838192826,5.246121838192826,4.69362791538217,4.69362791538217,2.08701172050442,2.08701172050442,1.00797511363865,1.00797511363865,-1.06,1050.4157339387525,13.939999999999998,5.731892708135255,6.095260709467277,91.37512378499808,14.8481887418782,11.887211334113244,0.0,0.0,6.093240070938415,0.0,0.0,20.268296022307258,26.689117645233264,0.0,6.041840829147961,14.325937321943693,12.37940059406797,0.0,5.316788604006331,5.917906046161393,52.68239926151077,0.0,0.0,0.0,5.316788604006331,4.794537184071822,0.0,24.02229223419962,9.53140013787187,5.917906046161393,41.03950762137913,0.0,0.0,55.4,17.736131711070065,9.589074368143644,5.917906046161393,0.0,12.706982146055566,0.0,20.771211599071872,13.847474399381248,5.316788604006331,4.736862953800049,5.055751133786848,22.092350718065006,2.544699074074074,-0.5347516298185939,0.1203873771730912,-0.4677314814814817,1.0388867630385494,9.233741378495845,0.0,15.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,5.326838956760363,2.1247,58.67670000000004,2.0,2.0,1.0,1.0,0.0
399.4450000000002,376.2610000000002,399.18706679600007,152.0,19.285179427442248,837.352203385777,20.69202367649561,15.997017375615409,15.997017375615409,13.965458274259609,9.676585260463964,9.676585260463964,7.239421386530019,7.239421386530019,5.070313609014833,5.070313609014833,3.34195114623081,3.34195114623081,-3.079999999999999,3342149.9007561086,20.64905805371056,9.412927754404905,5.946497733531309,167.92122234686852,10.633577208012662,17.450535582324296,11.746933666094504,5.907179729351506,0.0,4.794537184071822,5.261891554738487,30.33183534230805,30.74382240663641,32.127999629290244,0.0,13.57536727942146,11.725042507186531,5.261891554738487,15.284745645900747,5.917906046161393,38.02663728272462,18.40630141583148,53.479986395315045,6.069221312792274,10.633577208012662,14.598692873184667,0.0,34.88717875116565,6.4208216229260096,17.249018913692154,47.42913115716978,36.52867891392113,0.0,90.7,5.922529168094576,13.57536727942146,41.872447788896864,32.351977680603184,5.563451491696996,6.196843571613076,0.0,36.40105665510033,20.60153424990708,5.261891554738487,26.64144389657031,20.564308122908635,14.946044774764491,1.3421556347455277,-2.6479197728548938,11.63198507999014,2.575302708278933,0.8633462222635202,0.0,29.0,2.0,6.0,1.0,0.0,5.0,2.0,8.0,7.0,6.702347988141043,3.558180000000003,104.62090000000003,1.0,1.0,2.0,1.0,0.0
396.531,364.27500000000015,396.241292884,156.0,16.50967896080467,741.6302493010209,20.52888696967908,17.50040127440098,17.50040127440098,14.148126913967577,10.592353015636345,10.592353015636345,7.56569585969996,7.56569585969996,5.549562599469578,5.549562599469578,3.769976346331448,3.769976346331448,-2.6899999999999995,4252261.451401698,21.029328232700458,10.191491788164818,5.65596465908096,173.3503084710647,20.10730311561276,11.49902366656781,0.0,5.907179729351506,0.0,4.794537184071822,0.0,25.47729295953985,74.0657620170967,18.776899086508717,7.109797541277533,14.26826309167192,11.594566004035068,0.0,5.316788604006331,0.0,51.04971774823038,25.516098957109016,54.09438803938988,11.49902366656781,20.10730311561276,5.687386274683562,0.0,31.70754089343788,11.21535880699783,0.0,44.59129680601767,48.53093654769288,0.0,59.59,5.601050810983688,4.794537184071822,5.907179729351506,13.08951281182515,55.71133967880744,5.563451491696996,7.109797541277533,36.39820241076966,29.690048544626503,9.473725907600098,11.466281914397667,13.061958814594096,6.395722506120961,1.509559498796418,1.5936278433033355,15.857512136012907,5.717220041019402,3.3293691170279494,1.652081462060596,29.0,2.0,5.0,1.0,0.0,4.0,2.0,5.0,9.0,7.390352620489286,4.567600000000003,116.75740000000005,1.0,1.0,2.0,1.0,0.0
392.5,360.2440000000001,392.2423555040001,156.0,16.548627354816613,647.3331168625596,20.570703332935967,17.123432191103177,17.123432191103177,13.4038145252156,10.170225150847465,10.170225150847465,7.634374778330258,7.634374778330258,5.6648950452374205,5.6648950452374205,3.637314672557873,3.637314672557873,-2.38,1908326.0525238065,21.914881181060093,10.242622228201071,5.807036189585124,165.9346572645252,15.37044016181271,11.85970360698299,5.783244946364939,5.907179729351506,6.093240070938415,14.270877303288827,5.098681808301038,39.53076089108529,25.68328649170404,18.52902952053558,12.803725536125995,19.120474506015512,23.60152752448989,0.0,15.097273347452552,12.46266245207397,71.25588821193729,11.923670568519247,12.263210640074686,0.0,10.633577208012662,10.61239996190685,0.0,40.21287228376196,21.37360930462088,5.41499046939678,65.21404738278933,12.263210640074686,0.0,102.32,23.82550557580282,14.383611552215466,5.41499046939678,25.266387988199966,38.524929737556064,10.878646506758262,13.1140390511388,6.923737199690624,22.65599621600432,4.736862953800049,6.895534110423284,37.207252072948094,9.079283674665865,0.0527497926205988,-1.0372364094155655,0.695860546553291,8.239789214803938,4.453216330877316,1.66355066652318,28.0,2.0,8.0,2.0,1.0,6.0,2.0,8.0,10.0,8.016637468339693,3.1831000000000014,105.83340000000004,3.0,3.0,2.0,2.0,0.0
563.7210000000003,522.3930000000003,563.277755032,216.0,32.233438171529755,1068.1073099063306,28.04539482762412,22.933218859499416,23.749715440427146,18.587972627091503,13.981733418258909,15.421796747059547,11.349038012726917,13.186464539038852,8.262408759773198,10.138929938368326,5.817443846430376,7.378716422095826,-2.57,417633792.30834,29.413582368816503,12.73407974349926,7.343394317533483,230.64056328625728,20.27034989266319,6.041840829147961,5.907179729351506,10.023291153407584,6.031114512338072,9.589074368143644,4.305215991296234,32.25256913693026,56.57556992064068,25.328197212586183,25.80036116408637,27.538271490344453,27.7448303414621,0.0,24.822681451106583,5.41499046939678,88.36552984890245,32.84803314676356,24.395944776997908,0.0,10.633577208012662,4.794537184071822,0.0,91.3019960496848,24.349228475351275,5.41499046939678,65.21404738278935,29.421904755667143,0.0,138.01,34.05599337020297,22.801408536544404,28.800066312681608,45.56574160962901,25.68328649170404,22.98924825429693,23.95638106746432,0.0,22.54129292865049,4.736862953800049,32.964033976840724,45.55090816937377,5.696250496847886,-0.0892025324692824,-0.7872368507014076,2.22447456341956,7.870228237125682,5.379293674508309,-3.975416401611907,39.0,2.0,11.0,3.0,3.0,7.0,2.0,12.0,7.0,9.603971882730594,2.079400000000002,144.28319999999988,3.0,3.0,2.0,3.0,0.0
688.6740000000003,649.3620000000001,687.1936623280001,246.0,35.49678872242851,1558.5164737305793,32.6392529547588,25.551715448469164,27.8800699214338,21.99087474398081,16.200413654387827,18.50266207832784,13.308352233360353,16.34849974954361,10.027540171629507,12.909390508963895,7.043156852376059,9.387204223913011,-2.95,30922326156.214912,32.96995634100361,13.278587584755549,6.8489343966656255,279.23147650131386,15.533486938863138,6.041840829147961,17.59760440506795,5.907179729351506,0.0,19.178148736287287,0.0,79.57145616894152,74.2717555492609,17.60923054880186,26.624886117786016,27.595945720616225,56.54391705130199,0.0,15.533486938863138,5.917906046161393,104.31497231452674,6.544756405912575,64.13965466687253,0.0,10.633577208012662,0.0,23.20187978046503,66.7427077729375,34.43039234210157,5.917906046161393,76.19248934388312,53.42642002321065,0.0,129.72,50.183467699160325,27.595945720616225,40.75062142275854,24.28509818251936,50.50920285217907,17.032643867773697,36.39820241076966,0.0,10.633577208012662,23.20187978046503,27.75908705925328,56.10737548201757,5.050812600205589,-0.1446803293236597,-2.2281868530004068,10.84835514871956,7.829846439662953,-0.2051384339744124,-4.039390051003053,46.0,2.0,9.0,3.0,3.0,6.0,2.0,12.0,11.0,9.51727071607789,4.771300000000004,174.20219999999958,4.0,4.0,2.0,3.0,0.0
472.6370000000004,436.3490000000002,472.29505977200006,184.0,16.149879064054975,1042.9623132654892,24.30490785161797,20.723835931029644,20.723835931029644,16.9806254679366,13.042503477361466,13.042503477361466,11.092076342450122,11.092076342450122,8.522693945073367,8.522693945073367,5.8357823011755485,5.8357823011755485,-2.9800000000000004,165856205.8428768,23.747478194759463,9.944517640724314,5.646292265251212,207.8929177049372,15.533486938863138,17.450535582324296,5.824404497999927,5.907179729351506,0.0,4.794537184071822,5.261891554738487,30.33183534230805,81.73141459626645,31.370038041734148,0.0,4.794537184071822,11.725042507186531,5.261891554738487,20.184655376751223,11.332896515558172,63.32631985871744,31.998729804421245,53.479986395315045,6.069221312792274,10.633577208012662,5.817862777835028,0.0,52.99591295489467,6.4208216229260096,22.66400938308893,73.11241764887383,36.52867891392113,0.0,93.94,0.0,10.056428738810308,17.270509479734777,22.7142107850902,38.89673408651575,50.28522480086613,0.0,24.268322518177104,44.68185010035797,0.0,0.0,24.46447979699681,16.161774414985892,1.9780160446045905,0.9726463049899864,12.383880958039908,11.93228078670588,2.6475386427761136,2.126049717567488,35.0,2.0,7.0,1.0,0.0,6.0,2.0,7.0,7.0,6.747349023728613,4.167480000000003,135.93589999999995,1.0,1.0,2.0,1.0,0.0
430.58900000000006,392.2850000000002,430.283157696,172.0,16.548613264373582,686.0083124524504,22.69202367649561,19.24551285804831,19.24551285804831,14.9038145252156,11.734581540824433,11.734581540824433,8.799582047430398,8.799582047430398,6.499552567024378,6.499552567024378,4.232417407846755,4.232417407846755,-2.369999999999999,6709526.730241614,24.895440488946303,12.475991584151894,7.674844025496635,186.05730803635757,15.37044016181271,6.041840829147961,5.783244946364939,5.907179729351506,6.093240070938415,9.589074368143644,0.0,76.28341785631937,38.17047518309165,5.41499046939678,12.64872279366088,19.120474506015512,17.78366474665486,0.0,10.633577208012662,5.41499046939678,90.64228786370188,6.606881964512918,35.89528683400505,0.0,10.633577208012662,4.794537184071822,0.0,30.432387540315737,14.325937321943693,5.41499046939678,90.16389852625092,30.33183534230805,0.0,84.5,23.82550557580282,14.383611552215466,11.45683129854474,13.027703587438928,50.50920285217907,6.4208216229260096,0.0,44.179309741689295,17.557314407703284,4.736862953800049,5.532570273875288,37.82772949564097,5.399243214847923,0.9579159217509934,-1.3137801780300409,8.289723651542568,8.053848262149312,6.336082691556316,0.0,31.0,2.0,6.0,2.0,2.0,4.0,2.0,6.0,11.0,10.01920342012414,5.078400000000005,121.61240000000004,3.0,3.0,2.0,2.0,0.0
667.5869999999999,634.3230000000001,666.1481893559999,236.0,35.49678858342892,1544.6374061858828,31.97396253682914,24.18665907266636,26.515013545630996,20.739762303955292,14.504063734579628,16.806312158519642,12.175235656257922,15.215383172441175,8.30516384746997,11.141736821877714,5.682117505622379,8.04476550063813,-3.0899999999999994,6191210124.015387,32.30775828159945,12.36304884607447,6.478043791410975,264.527664695526,15.533486938863138,11.859061670193856,17.59760440506795,5.907179729351506,0.0,24.16212725723449,0.0,49.1820883167695,62.64193698910228,18.78344080667361,37.3414474263758,31.986360768291043,56.54391705130199,0.0,20.517465459810342,5.917906046161393,86.05833859927792,6.544756405912575,58.08509437729813,0.0,10.633577208012662,4.39041504767482,23.20187978046503,71.72668629388471,34.43039234210157,11.735126887207288,58.06633213178577,41.4241623894389,0.0,142.61,61.90786826955773,31.986360768291043,64.82246787077484,0.0,23.807920045164103,24.395944776997904,6.06636706846161,13.847474399381248,15.617555728959871,23.20187978046503,42.47887902625648,58.77390021727296,4.084028678487461,-1.5266969021706518,-3.926895477829806,4.333772570171234,3.084288324419036,3.2848166331969795,-4.133562478136339,44.0,2.0,10.0,3.0,3.0,7.0,2.0,14.0,11.0,9.07778167596775,3.3811000000000018,160.21819999999968,4.0,4.0,2.0,3.0,0.0
307.397,286.229,307.168462292,118.0,16.14967653185379,670.6845403537217,16.656489770562878,13.490391735733136,13.490391735733136,11.113392202930193,7.765167033061596,7.765167033061596,5.931027872577433,5.931027872577433,3.634160512380241,3.634160512380241,2.552509361226501,2.552509361226501,-2.669999999999999,157585.4374166746,16.69626679318081,8.092144604790823,4.650950363356649,136.73164618680087,5.316788604006331,6.544756405912575,5.907179729351506,0.0,0.0,9.77851570501903,5.261891554738487,44.179309741689295,29.531997720943004,17.957138634923147,11.987127358953668,4.794537184071822,5.907179729351506,5.261891554738487,10.30076712495354,5.917906046161393,26.186202068468653,6.544756405912575,54.3553410456928,17.196124296186266,5.316788604006331,0.0,0.0,17.43591465621129,4.794537184071822,17.249018913692154,31.749653560165648,48.79188955399581,11.126902983393991,65.78,0.0,4.794537184071822,18.36984218142548,5.917906046161393,23.111176098016998,0.0,12.393687143226153,42.467423723561936,24.148241524334782,5.261891554738487,0.0,16.70274037855883,11.332779166005594,2.94723345511044,-0.0416749601075,13.935502147871862,4.264957089317208,4.1917960565769015,0.0,23.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,6.0,5.874287184808098,3.518080000000002,90.49170000000004,1.0,1.0,1.0,1.0,0.0
655.5760000000002,622.312,654.1481893559999,232.0,35.496788471395135,1467.6317628120323,31.52636877963644,23.73906531547366,26.067419788438293,20.366282166093686,14.103710143180342,16.405958567120358,10.815653660553124,13.855801176736376,7.909623810765077,10.746196785172833,5.313822562355516,7.676470557371266,-3.089999999999999,2817220906.5736914,32.8161146500067,13.272281410182185,6.705761463575135,259.16855373465864,15.53348693886314,11.859061670193856,17.59760440506795,5.907179729351506,0.0,24.16212725723449,0.0,55.60290993969551,50.30320932001488,19.286356383438225,37.3414474263758,31.986360768291043,56.54391705130199,0.0,20.51746545981035,0.0,80.01649777012996,13.08951281182515,58.08509437729813,0.0,10.633577208012662,4.39041504767482,23.20187978046503,72.22960187064932,34.43039234210157,5.817220841045895,58.06633213178578,41.4241623894389,0.0,142.61,61.90786826955773,31.986360768291043,52.86272099546549,12.965578028838586,17.387098422238097,24.395944776997904,12.990104268152232,6.923737199690624,15.617555728959871,23.20187978046503,42.27419685279797,57.977724580050335,3.8849052121517262,-1.528806241595939,-3.9434733607388033,4.371224967957333,2.9491685419648004,3.4698648272064614,-4.126431636099917,43.0,2.0,10.0,3.0,3.0,7.0,2.0,14.0,12.0,10.1289467075277,3.3827000000000025,157.80719999999968,4.0,4.0,2.0,3.0,0.0
277.3710000000001,258.21899999999994,277.15789760800004,106.0,14.886689433317969,668.677932902894,14.656489770562878,12.34127630757037,12.34127630757037,10.296356295533844,7.682583350287801,7.682583350287801,5.683222322295933,5.683222322295933,4.144302441161463,4.144302441161463,2.773093095816313,2.773093095816313,-2.2099999999999995,63981.64066972314,13.758455946810924,6.05053824746421,2.947817881080568,125.2340787305664,0.0,6.069221312792274,5.824404497999927,0.0,0.0,0.0,5.261891554738487,37.96448165092747,42.87655654355965,11.257379486545457,5.693927994848461,0.0,0.0,5.261891554738487,9.967957041894415,0.0,44.94575136048208,0.0,47.41361932685343,17.32660079933773,0.0,0.0,0.0,9.967957041894415,6.4208216229260096,11.33111286753076,55.606713722101446,30.33183534230805,11.257379486545457,49.57,0.0,0.0,5.824404497999927,5.917906046161393,29.792950727245938,24.825916360475023,0.0,6.06636706846161,47.22638382822375,5.261891554738487,0.0,8.656254015495087,9.11662597119758,4.308180718274965,0.9743832409507012,12.682510865457296,5.812595393656902,2.1161164616341384,0.0,21.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,3.9640982824871855,4.235280000000004,82.77000000000004,0.0,0.0,0.0,0.0,0.0
301.3710000000001,286.251,301.08849772,108.0,32.22774587598689,781.0282903012355,15.457819157813608,11.86735056621269,12.683847147140416,9.9352015158676,6.52311740379439,8.414528941852645,4.729929691492448,6.745665266235297,2.943287123617869,4.053525717554363,1.965645041996941,2.6324494586333973,-2.26,45564.947327007336,15.135003331044205,6.018537837614027,3.64169393892089,123.77048192269238,0.0,6.069221312792274,5.824404497999927,0.0,0.0,0.0,5.261891554738487,25.47729295953985,24.61992282831084,17.51314867005686,10.589411470366237,8.417796984328938,9.837253136417502,5.261891554738487,9.967957041894415,0.0,24.660863921060415,6.255769183511404,41.850167835156434,17.32660079933773,0.0,0.0,0.0,24.64152320973476,16.25807475934351,11.33111286753076,24.86289131546502,35.227318817825825,11.257379486545457,83.71000000000001,9.837253136417502,8.417796984328938,10.719887973517702,11.257379486545457,24.791340424211885,6.06636706846161,24.26546827384644,12.992958512482897,9.967957041894415,5.261891554738487,23.2477076162574,8.539067604665323,9.014579921474764,2.0078580876795167,0.0978784013605444,10.279315830498868,2.8154551025657177,2.025901815169492,-3.277764379671622,21.0,0.0,5.0,0.0,0.0,5.0,0.0,6.0,4.0,4.337647153347804,2.3712800000000005,79.28780000000003,0.0,0.0,0.0,0.0,0.0
213.277,194.125,213.136493468,86.0,16.566555216276484,224.91309033900987,11.897341225498538,9.74125272933664,9.74125272933664,6.886358674475311,4.947263347470142,4.947263347470142,4.193543244080866,4.193543244080866,1.4921158011477014,1.4921158011477014,0.8901239834408919,0.8901239834408919,-1.32,1124.6383784654086,13.68,6.21745780354134,7.728399507540781,90.68552075281382,14.8481887418782,11.887211334113244,0.0,0.0,6.093240070938415,0.0,0.0,12.152040213667762,34.11577042168851,0.0,6.041840829147961,14.325937321943693,12.37940059406797,0.0,5.316788604006331,0.0,45.75866206182016,0.0,12.152040213667762,0.0,5.316788604006331,4.794537184071822,0.0,24.02229223419962,9.53140013787187,0.0,34.11577042168851,12.152040213667762,0.0,55.4,17.736131711070065,9.589074368143644,0.0,12.706982146055566,0.0,0.0,20.771211599071872,19.075777413358384,5.316788604006331,4.736862953800049,5.016966411564626,21.882655423280426,2.4775694444444443,-0.5435384778911565,0.0,-0.5175462962962969,4.260614252645503,7.173279242252457,0.0,15.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,5.670321516829702,2.0448,58.65270000000003,2.0,2.0,1.0,1.0,0.0
