Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin K	0.56	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S([O-])(=O)=O	3
Cathepsin K	0.6	Homo sapiens	CCCN1CCN(CC1)c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N	3
Cathepsin K	0.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC(C#N)c1ccccc1	3
Cathepsin K	0.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C#N	3
Cathepsin K	0.6	Homo sapiens	CS(=O)(=O)N1CC(C1)c1ccc(cc1)-c1cn(CC(F)(F)F)nc1[C@@H]1CCC(F)(F)C[C@H]1C(=O)NC1(CC1)C#N	3
Cathepsin K	0.6	Homo sapiens	CN1CCN(CC1)c1nc(cs1)-c1ccc(cc1)C(=O)NC1(CCCCC1)C(=O)NCC#N	3
Cathepsin K	0.6	Homo sapiens	Fc1ccc(cc1)-c1nc([C@@H]2CCCC[C@H]2C(=O)NC2(CC2)C#N)c(s1)-c1ccc(cc1)N1CCS(=O)(=O)CC1	3
Cathepsin K	0.62	Homo sapiens	CS(=O)(=O)c1ccc(cc1)-c1cn(CC(F)(F)F)nc1[C@@H]1CCC(Cl)(Cl)C[C@H]1C(=O)NC1(CC1)C#N	3
Cathepsin K	0.623	Homo sapiens	COC1=CC(=O)N([C@H]1Cc1c[nH]c2ccccc12)C(=O)\C=C\[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1CCN(C)CC1	3
Cathepsin K	0.646	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccc(F)cc1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O	3
Cathepsin K	0.65	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1cc(n[nH]1)-c1ccccc1	3
Cathepsin K	190.0	Homo sapiens	CCCC[C@H](NC(=O)OC1C[C@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	190.0	Homo sapiens	COc1ccc(NCCNC(=O)C2(CCCCC2)Oc2ccc(cc2)-c2ccccc2)cc1	1
Cathepsin K	190.0	Homo sapiens	CC(C)C[C@H](NC(=O)Cn1ccnc1C)C(=O)N[C@@H](COCc1ccccc1)C#N	1
Cathepsin K	195.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CC1	1
Cathepsin K	195.0	Homo sapiens	CCOc1ccc(C(=O)NC(C)C(=O)C(N)=O)c(Cl)c1C(F)(F)F	1
Cathepsin K	197.0	Homo sapiens	CCCn1c(=O)c(nn(C2CCCCC2)c1=O)C#N	1
Cathepsin K	200.0	Homo sapiens	COc1cccc(Nc2nc(nc(n2)N2CCOCC2)C#N)c1	1
Cathepsin K	200.0	Homo sapiens	C[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	200.0	Homo sapiens	O=S(=O)(N[C@@H]1CCN(C1)C#N)c1ccccc1	1
Cathepsin K	200.0	Homo sapiens	CC[C@@H](CC1CCCCC1)OC(=O)N1CCC(C1)NC#N	1
Cathepsin K	200.0	Homo sapiens	CC(C)(C)OC(=O)N[C@@H]1CCN(C1)C#N	1
Cathepsin K	200.0	Homo sapiens	O=S(=O)(NCC1CCN(C1)C#N)c1ccccc1	1
Cathepsin K	200.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)CC(C)C	1
Cathepsin K	200.0	Homo sapiens	COc1cccc(Nc2nc(NC3CCNCC3)nc(n2)C#N)c1	1
Cathepsin K	200.0	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1ncc(s1)C#N	1
Cathepsin K	200.0	Homo sapiens	CC(C)Nc1nc(Nc2ccccc2)nc(n1)C#N	1
Cathepsin K	200.0	Homo sapiens	O=C(N[C@H](CN1CCCC1)Cc1ccccc1)c1cnc(nc1NCC1CCC2(CC2)CC1)C#N	1
Cathepsin K	200.0	Homo sapiens	COc1ccc(NCCNC(=O)C2(CCCCC2)Oc2ccc(cc2)C(C)C)cc1	1
Cathepsin K	202.0	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1cccnc1)NC(=O)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	210.0	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	211.0	Homo sapiens	C[C@H]1CN(C[C@@H](C)N1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)c1ccc(cc1)S(C)(=O)=O	1
Cathepsin K	212.0	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)cc1Cl)C(=O)C(=O)NC1CC1	1
Cathepsin K	213.0	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1ccccc1)NC(=O)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	216.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCNCC1	1
Cathepsin K	219.0	Homo sapiens	COC1=CC(=O)N([C@H]1Cc1c[nH]c2ccccc12)C(=O)\C=C\[C@H](C)NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](C(C)C)N(C)C	1
Cathepsin K	220.0	Homo sapiens	Clc1ccc(Cc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	1
Cathepsin K	220.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)c1ccccc1	1
Cathepsin K	230.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccccc1	1
Cathepsin K	230.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(cs1)C(=O)OCC	1
Cathepsin K	230.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2ncc(-c3ccc(Cl)cc3)n2C)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	235.0	Homo sapiens	CC(C)(C)CN(Cc1ccc(cc1)-c1ccccc1)c1nccc(n1)C#N	1
Cathepsin K	238.0	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NCC(N)=O	1
Cathepsin K	238.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NS(C)(=O)=O	1
Cathepsin K	240.0	Homo sapiens	CN1CCC(CCOc2cc(NCC3CCC4(CC4)CC3)nc(n2)C#N)CC1	1
Cathepsin K	240.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCC2CCNCC2)c(c1)C(F)(F)F)C#N	1
Cathepsin K	240.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](COC(C)(C)C)C#N	1
Cathepsin K	250.0	Homo sapiens	CC(C)(C)C[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	250.0	Homo sapiens	CCC(C)[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	250.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccc2ccccc2n1	1
Cathepsin K	250.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(n1)-c1ccc(cc1)C(F)(F)F)C(C)(C)C)C(=O)CNC(=O)N1CCOCC1	1
Cathepsin K	250.0	Homo sapiens	N#Cc1ncc2cc(COc3ccccn3)n(CCC3CCCCC3)c2n1	1
Cathepsin K	251.0	Homo sapiens	CN1Cc2cc(ccc2C1=O)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1	1
Cathepsin K	251.0	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(O[C@@H](C)C(F)(F)F)cc1Cl)C(=O)C(=O)NC1CC1	1
Cathepsin K	251.19	Homo sapiens	C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c1cccc(Br)c1	1
Cathepsin K	257.0	Homo sapiens	CN(C)C(=O)[C@@H]1CCCC[C@H]1C(=O)NCC#N	1
Cathepsin K	260.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NCCc1ccccc1	1
Cathepsin K	260.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2ncccn2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	263.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1C(=O)c1ccccn1	1
Cathepsin K	270.0	Homo sapiens	CCCC[C@H](NC(=O)OCCc1ccccc1)C=O	1
Cathepsin K	270.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1cc2n(CCCN(C)C)cnc2c(n1)C#N	1
Cathepsin K	273.0	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)N[C@@H](CCc1ccccc1)C(N)=O	1
Cathepsin K	277.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NCC(F)(F)F	1
Cathepsin K	280.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccc(Cl)cc1)\C=C\c1ccccc1	1
Cathepsin K	280.0	Homo sapiens	N#CN1Cc2cc3ccccc3nc2C1	1
Cathepsin K	280.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(Oc2ccccc2)cc1	1
Cathepsin K	280.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NC	1
Cathepsin K	280.0	Homo sapiens	NC(=O)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	1
Cathepsin K	280.0	Homo sapiens	COc1ccc(Cc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	1
Cathepsin K	282.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1nc(C#N)c2ncn(CCO)c2n1	1
Cathepsin K	288.0	Homo sapiens	Cc1noc(C)c1CN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1	1
Cathepsin K	288.0	Homo sapiens	CCCn1c(=O)c(nn(-c2cccc(c2)C(C)(C)C)c1=O)C#N	1
Cathepsin K	290.0	Homo sapiens	O=C(NC1CCN(C1)C#N)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	290.0	Homo sapiens	CC(=O)N1CCCN(CC1)c1ccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)cc1	1
Cathepsin K	291.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc2cc[nH]c2c1	1
Cathepsin K	293.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C#N	1
Cathepsin K	298.8	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ncc(Br)cc1F)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NC1CC1	1
Cathepsin K	300.0	Homo sapiens	CC(C)(C)OC(=O)[C@H]1CCCN1C#N	1
Cathepsin K	300.0	Homo sapiens	C[C@H](NC(=O)O[C@H](Cn1ccc(n1)C(F)(F)F)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	1
Cathepsin K	300.0	Homo sapiens	CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N	1
Cathepsin K	312.0	Homo sapiens	CC1CN(C(C)CN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)c1ccc(cc1)S(C)(=O)=O	1
Cathepsin K	316.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)=O	1
Cathepsin Z	316.23	Homo sapiens	CCNc1nc(nc2n(cnc12)-c1cc(F)cc(F)c1)C#N	1
Cathepsin K	316.23	Homo sapiens	O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc2cccnc2s1	1
Cathepsin K	316.6	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCc1cccc2ccccc12	1
Cathepsin K	320.0	Homo sapiens	COc1ccc(NCCNC(=O)C2(CCCCC2)Oc2cccc(c2)-c2ccccc2)cc1	1
Cathepsin K	331.0	Homo sapiens	CCN1CCN(CCCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1	1
Cathepsin K	340.0	Homo sapiens	Nc1c(NC2CCOC2)nc(nc1N1CCOCC1)C#N	1
Cathepsin K	347.4	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ncc(Cl)cc1F)S(=O)(=O)c1ccccc1C(F)(F)F)C(=O)C(=O)NC1CC1	1
Cathepsin K	350.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1C[C@@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	350.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(N)=O	1
Cathepsin K	350.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(Cl)cc1	1
Cathepsin K	350.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)Nc1ccon1	1
Cathepsin K	356.0	Homo sapiens	CC(C)(C)CN(Cc1ccc2ccccc2c1)c1nccc(n1)C#N	1
Cathepsin K	360.0	Homo sapiens	CC(C)C(OC(=O)N[C@@H](C)C(=O)C(=O)NCc1cccs1)C(C)C	1
Cathepsin K	360.3	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)c1nc2ccccc2o1	1
Cathepsin K	370.0	Homo sapiens	O=C(NC1CCN(C1)C#N)c1ccccc1	1
Cathepsin K	370.0	Homo sapiens	COC(=O)NC[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	372.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1	1
Cathepsin K	380.0	Homo sapiens	CC(C)(C)OC(=O)N1CCCN1C#N	1
Cathepsin K	389.0	Homo sapiens	CCC(CC)NC(=O)CCc1cc(nc(n1)C#N)-c1cccc(c1)C(F)(F)F	1
Cathepsin K	389.8	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(OCC(F)(F)F)cc1C(F)(F)F)C(=O)C(=O)NC1CC1	1
Cathepsin K	390.0	Homo sapiens	NC(=O)c1cccc(OCc2cc3cnc(nc3n2CCC2CCCCC2)C#N)c1	1
Cathepsin K	398.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(OC(C)(C)C)cc1)C#N	1
Cathepsin K	398.0	Homo sapiens	CSc1cc(ccc1C#N)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1	1
Cathepsin K	398.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(CC(C)C)c1	1
Cathepsin K	400.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)Nc1ccccc1	1
Cathepsin K	400.0	Homo sapiens	N#Cc1nc(nc(n1)N1CCCC1)N(c1ccccc1)c1ccccc1	1
Cathepsin K	400.0	Homo sapiens	O=C(N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H]1[C@H]2N(CCS2(=O)=O)C1=O)OCc1ccccc1	1
Cathepsin K	400.0	Homo sapiens	COc1ccc(Nc2nc(nc(n2)N2CCOCC2)C#N)cc1	1
Cathepsin K	405.4	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1C(F)(F)F)C(=O)C(=O)NC1CC1	1
Cathepsin K	406.0	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1C(F)(F)F)C(=O)C(=O)NC1CC1	1
Cathepsin K	406.2	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCC(F)(F)F	1
Cathepsin K	407.0	Homo sapiens	CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1	1
Cathepsin K	410.0	Homo sapiens	CC#CC[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	410.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccc(OC)cc1)\C=C\c1ccccc1	1
Cathepsin K	410.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NCc1ccccc1	1
Cathepsin K	419.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(OC)c2)cc1	1
Cathepsin K	427.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(ccc1C(=O)N(C)C)C(F)(F)F	1
Cathepsin K	430.0	Homo sapiens	COC(=O)[C@@H]1CN(C[C@H]1c1ccc(OC)c(OC2CCCC2)c1)C#N	1
Cathepsin K	430.0	Homo sapiens	CC(C)C[C@H](NC(=O)C(C)(C)Nc1ccc(Cl)cc1)C(=O)N[C@@H](COCc1ccccc1)C#N	1
Cathepsin K	435.0	Homo sapiens	O=C(NC1(CC1)C#N)[C@H](Cc1cscn1)NC(=O)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	443.7	Homo sapiens	C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NC1CC1	1
Cathepsin K	447.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1cc2n(CCN(C)C)cnc2c(n1)C#N	1
Cathepsin K	450.0	Homo sapiens	CC1CCC(C[C@H](NC(=O)c2ccco2)C(=O)N[C@H]2CC[C@@H](C)N(CC2=O)S(=O)(=O)c2ccccn2)CC1	1
Cathepsin K	457.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CCCC1	1
Cathepsin K	457.09	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](Cc1nnc(o1)-c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	460.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1cccc(C)c1	1
Cathepsin K	468.0	Homo sapiens	CN1CCN(CCCOc2ccc(cc2C(F)(F)F)-c2cc3n(C)cnc3c(n2)C#N)CC1	1
Cathepsin K	470.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccccc1	1
Cathepsin K	470.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NCCC(=O)OCC	1
Cathepsin K	470.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NN[N+]1=CSCC1	1
Cathepsin K	470.0	Homo sapiens	FC(F)(F)c1cccc(c1)-c1nc(C#N)c2[nH]cnc2n1	1
Cathepsin K	480.0	Homo sapiens	N#Cc1ncc2cc(CSc3ccncc3)n(CCC3CCCCC3)c2n1	1
Cathepsin K	488.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccnc1	1
Cathepsin K	490.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccccc2)cc1	1
Cathepsin K	490.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NCC	1
Cathepsin K	500.0	Homo sapiens	FC(F)(F)Oc1cccc(Nc2nc(nc(n2)N2CCOCC2)C#N)c1	1
Cathepsin K	500.0	Homo sapiens	O=c1c(nn(C2CCCCCC2)c(=O)n1CCCN1CCOCC1)C#N	1
Cathepsin K	511.0	Homo sapiens	O=C1O[C@@H]2CN1CC[C@@H]2OCc1ccccc1	1
Cathepsin K	513.0	Homo sapiens	CCOc1ccc(cc1C(F)(F)F)-c1cc2n(CCCN3CCOCC3)cnc2c(n1)C#N	1
Cathepsin K	520.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NNC(=O)NCC(=O)OCC	1
Cathepsin K	520.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C=NN(C)C(=O)N(C)CCc1ccccc1	1
Cathepsin K	540.0	Homo sapiens	CCCC[C@H](NC(=O)OCc1ccccc1)C=O	1
Cathepsin K	553.0	Homo sapiens	Cc1cccc(O[C@H]2CCN3C[C@@H]2OC3=O)c1C	1
Cathepsin K	560.0	Homo sapiens	CC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N	1
Cathepsin K	590.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccc2OCOc2c1)\C=C\c1ccccc1	1
Cathepsin K	590.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccccc1C	1
Cathepsin K	600.0	Homo sapiens	CCCC[C@H](NC(=O)OCCCc1ccccc1)C=O	1
Cathepsin K	600.0	Homo sapiens	Fc1cc(ccc1C[C@H](NC(=O)C12CCC(CC1)CN2)C#N)-c1ccc2CC(=O)Nc2c1	1
Cathepsin K	600.0	Homo sapiens	COc1ccc(Nc2nc(NC3CCNCC3)nc(n2)C#N)cc1	1
Cathepsin K	600.0	Homo sapiens	COc1ccc(NCCNC(=O)C(CC(C)C)Oc2ccc(Oc3ccccc3)cc2)cc1	1
Cathepsin K	614.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1N1CCOCC1	1
Cathepsin K	630.0	Homo sapiens	COc1ccc(cc1C(F)(F)F)-c1nc(C#N)c2[nH]cnc2n1	1
Cathepsin K	630.0	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	1
Cathepsin K	630.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCOCC1	1
Cathepsin K	630.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	630.96	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nncs1)NC(=O)c1ccccc1	1
Cathepsin K	630.96	Homo sapiens	COc1ccc(OC)c(c1)S(=O)(=O)N[C@@H]1C[C@H](C)N(C1)C#N	1
Cathepsin K	638.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCOCC1	1
Cathepsin K	650.0	Homo sapiens	CCCC[C@H](NC(=O)OC(Cc1nnc(o1)-c1ccc(F)cc1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O	1
Cathepsin K	660.0	Homo sapiens	CCOC[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	661.0	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(OC(F)(F)F)c1	1
Cathepsin K	680.0	Homo sapiens	CCCc1cc(nc(n1)C#N)C1CCCCC1	1
Cathepsin K	680.0	Homo sapiens	COCC[C@H](NC(=O)OC(C)(C)C)C=O	1
Cathepsin K	700.0	Homo sapiens	O[C@H](CNc1nc(nc(n1)N1CCOCC1)C#N)c1ccccc1	1
Cathepsin K	700.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1c(OC)cccc1OC)\C=C\c1ccccc1	1
Cathepsin K	708.0	Homo sapiens	Cn1cnc2c(nc(cc12)-c1ccc(OCCC2CCN(Cc3ncco3)CC2)c(c1)C(F)(F)F)C#N	1
Cathepsin K	710.0	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	740.0	Homo sapiens	CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccc(C)cc1	1
Cathepsin K	758.3	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ncc(Cl)cc1F)S(=O)(=O)c1ccccc1C(F)(F)F)C(=O)C(=O)NC1CC1	1
Cathepsin K	776.0	Homo sapiens	CN(C)CCCOc1ccc(cc1C(F)(F)F)-c1cc2n(C)cnc2c(n1)C#N	1
Cathepsin K	780.0	Homo sapiens	CC(C)[C@H](NC(=O)[C@@H]1CCCCN1CC(=O)c1ccccc1)\C=C\c1ccccc1	1
Cathepsin K	785.0	Homo sapiens	CC(C)(C)[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1)C#N	1
Cathepsin K	790.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1ccc(cc1)-c1ccccc1	1
Cathepsin K	800.0	Homo sapiens	O[C@@H](CNc1nc(nc(n1)N1CCOCC1)C#N)c1ccccc1	1
Cathepsin K	800.0	Homo sapiens	Fc1ccc2c3cc(F)c(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)cc3c(=O)[nH]c2c1F	1
Cathepsin K	800.0	Homo sapiens	CS(=O)(=O)c1ccc(cc1)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	1
Cathepsin K	800.0	Homo sapiens	NC(=O)c1cc(cs1)-c1ccc(C[C@H](NC(=O)C23CCC(CC2)CN3)C#N)c(F)c1	1
Cathepsin K	802.0	Homo sapiens	CC(C)C[C@H](NCc1ccc(Br)cc1)C(=O)NCC#N	1
Cathepsin K	803.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccn1	1
