MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BertzCT,Ipc,LabuteASA,PEOE_VSA1,PEOE_VSA6,SMR_VSA1,SMR_VSA5,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA6,VSA_EState2,HeavyAtomCount,MolMR
490.89100000000025,472.7470000000002,490.0689383960001,172,1079.833842816479,11038304.268826814,187.01121579162708,14.373635638450576,11.600939890232516,31.0627680349535,22.742541645869437,57.04876633833405,20.750414607661025,17.9391541157744,105.41,32.78182217669154,0.0,8.273725164925265,32,108.37580000000004
349.4380000000003,326.2540000000001,349.19026035600007,134,754.3704742966937,1091722.758176752,153.2252094266194,10.633577208012662,49.59430021108608,4.794537184071822,44.56677056670402,28.461734006306457,6.4208216229260096,53.84995278009579,90.7,0.0,0.0,20.77662639979469,26,99.72190000000003
557.0420000000005,528.8180000000003,556.1635074760001,200,1254.7842348704414,116443290.04872838,219.12267209147385,9.799819461700956,11.600939890232516,21.589042127353395,49.052678497324656,73.34306547491478,16.013551653860976,38.71036571484627,93.43,32.78182217669154,12.13273413692322,13.06438462283166,37,134.54379999999998
584.4070000000003,566.2630000000001,583.045950456,198,1460.4684783047196,247333738.73413187,225.4909279348142,10.216698334856808,41.40098098584986,26.38357931142522,29.28729805178201,42.632384597382185,22.55830805977355,33.73011778008875,116.04999999999998,32.734120904891654,10.96913104364275,22.414963199527445,38,133.62699999999992
450.3640000000001,438.2680000000002,450.058515944,160,1056.242113548705,3355677.26812718,166.24758108571714,4.899909730850478,12.13273413692322,34.76028727037786,28.918840163312908,36.72520486803067,22.18985017130445,23.50260560747139,86.94999999999999,49.417055661349785,0.0,7.042322373502253,30,90.99680000000004
530.3660000000002,511.2140000000003,529.028259228,170,1076.7175867547285,12581264.61892122,191.41052354653647,5.316788604006331,52.328146308719006,26.38357931142522,41.53603214949254,37.83489491940201,14.631790320489324,24.446935566696972,99.06,45.29619190063853,12.13273413692322,12.719265794280677,32,114.07720000000002
520.3600000000004,502.2160000000004,519.0398024560001,176,1122.7598576894927,18614979.109120637,198.14950839465843,5.316788604006331,53.53371512277308,26.38357931142522,41.53603214949254,37.83489491940201,14.631790320489324,24.446935566696972,99.06,45.29619190063853,0.0,12.57345217974021,33,116.3972
538.3500000000004,521.2140000000002,537.030380644,182,1166.079914381081,26404706.196952645,202.31504379758465,5.316788604006331,35.33461391738825,30.773994359100044,41.53603214949253,37.83489491940202,14.631790320489324,24.446935566696972,99.06,56.67686423338143,0.0,12.51855914161485,34,116.35520000000004
422.4320000000002,405.2960000000002,422.1024314440001,152,1063.9970010508682,4374333.330433398,165.47502795220242,4.899909730850478,12.13273413692322,21.5890421273534,42.00500651464746,36.72520486803068,28.855194899712995,35.4868787220944,86.95,31.72242465105792,4.899909730850478,9.550700454672992,29,98.01980000000005
562.5930000000002,529.3290000000002,562.251538196,216,1224.6001753792236,443237826.0430316,229.2186607805335,15.37044016181271,52.66932618153773,32.29171964903997,71.82427580779283,49.90732032359942,27.04699224529974,52.52086515923752,131.0,47.08421244208837,12.263210640074686,38.13561152543332,40,141.06209999999993
783.0269999999999,720.531,782.473083704,308,1835.3072419134508,1614183608337.3943,337.39790022766414,25.671207286766247,96.14937985267048,28.709548874159157,103.85573545851358,95.7340422817774,41.55119212001117,71.93179105031575,152.94,53.837923063145816,6.076020106833881,74.8943783172962,57,223.65379999999925
379.4640000000002,354.2640000000002,379.20082504,146,827.3570823519775,2663012.224421685,164.70369677052292,15.37044016181271,31.39519900570125,9.53140013787187,44.56677056670402,35.57153154758399,6.4208216229260096,53.84995278009579,99.93,0.0,7.109797541277533,20.88733570241687,28,106.27390000000004
620.555,589.3070000000001,619.1310620719998,218,1431.6109117229917,1993528910.3402405,248.4125970828601,15.533486938863138,54.39108525400209,27.59594572061622,79.1346013995873,66.7427077729375,34.43039234210157,51.01211842894368,129.72,50.18346769916033,43.32193961046029,54.19252426093775,41,153.3011999999997
505.0400000000005,475.80800000000033,504.159804088,182,1102.814668291481,83533065.54934534,204.69085457875832,10.216698334856808,24.088128581620136,18.00687135247258,78.6316858228227,72.03587448636746,19.426327504561144,51.36657298340809,110.58,38.11406222966584,12.13273413692322,30.955653094800823,34,125.65350000000008
530.3660000000002,511.21400000000034,529.028259228,170,1059.4675867547285,12702856.949883511,191.41052354653647,5.316788604006331,46.2617792402574,26.38357931142522,41.53603214949254,37.83489491940201,14.631790320489324,24.446935566696972,99.06,45.29619190063853,6.06636706846161,12.716374847778615,32,114.07720000000002
413.5910000000002,382.3430000000001,413.224931612,156,800.5955385700664,4636961.949066628,176.86140224422164,5.316788604006331,44.74414598674015,4.794537184071822,77.29772904108525,20.9010495684526,5.538925252383345,87.81072045931917,83.6,5.538925252383345,4.681802935145185,12.928131699649558,29,114.45620000000004
523.0800000000004,495.8640000000003,522.1162250240001,182,1102.814668291481,85121103.65459342,208.44902248972693,10.216698334856808,23.733674027155736,18.00687135247258,59.36922095404465,83.54158169986104,19.426327504561144,32.10410811463005,110.58,38.11406222966584,12.13273413692322,30.847811057099776,34,129.12750000000003
501.4770000000002,481.3170000000001,501.1145536,182,1138.7544118682874,29150519.29653596,192.23898886114415,5.316788604006331,42.46456947923127,35.16440940677486,42.393402280721546,37.83489491940201,20.384643927236112,30.01038705839397,99.06,68.2469386811741,0.0,12.812127635004618,34,111.73120000000006
519.4670000000002,500.31500000000017,519.105131788,188,1182.1651173695154,41347452.64585428,196.4045242640704,5.316788604006331,24.26546827384644,39.55482445444968,42.39340228072155,37.83489491940202,20.384643927236112,30.01038705839397,99.06,79.627611013917,0.0,12.806242861342067,35,111.68920000000006
730.9509999999996,672.4870000000001,730.441783576,288,1614.431107193289,469437816512.10925,313.0590279433349,30.571117017616725,70.22670382623002,28.709548874159157,109.14679114492384,95.73404228177742,35.13037049708517,84.12205769710297,152.94,35.981722775294855,12.999757306524504,74.11564152573365,53,204.20979999999932
590.0270000000003,566.8430000000002,589.116222936,208,1539.4450646846158,932099419.8893492,233.2766568975931,10.216698334856808,35.866408164078955,26.38357931142522,40.99917536111823,49.17714100329476,21.42854212325776,46.57176102594076,116.05,37.62960438040943,18.20195544971549,22.07241198220899,40,140.6919999999999
382.3670000000001,369.26300000000015,382.0711313160001,136,926.488983580717,751360.306698958,147.38603276254182,4.899909730850478,12.13273413692322,21.5890421273534,22.742541645869437,36.72520486803068,16.013551653860976,17.80867761262293,86.95,31.72242465105792,10.96913104364275,8.656692229469332,26,85.99480000000004
508.3090000000002,494.1970000000002,507.014650328,170,1139.5000826851656,9921121.43212873,190.4338337287502,10.216698334856808,29.268246848926644,26.38357931142522,22.742541645869437,55.35343952073822,9.837253136417502,22.603214796694758,116.04999999999998,33.71542581910723,11.386009916798605,21.12639337187873,32,109.40100000000002
642.5400000000001,616.3320000000001,641.106658892,222,1756.584940294243,5846916248.44264,257.4993696083266,10.216698334856808,35.33461391738825,22.3972864001474,66.1690233707487,58.4754837332029,24.841317973957924,43.49196410432697,133.12,49.71452801707667,24.395944776997904,36.9798786222835,43,156.34949999999972
634.5819999999999,601.318,633.1467121359999,224,1462.687811173358,2800171038.6082063,254.7775391972567,15.533486938863138,61.31482245369272,27.59594572061622,79.63751697635192,66.7427077729375,34.43039234210157,51.5150340057083,129.72,56.10137374532172,50.2456768101509,54.76173850990895,42,157.8481999999997
434.8020000000001,423.71400000000006,434.0227371520001,148,1016.6835987316664,1483474.540509082,161.85483439234977,4.899909730850478,11.600939890232516,25.979457175028216,22.742541645869437,36.72520486803068,16.013551653860976,17.9391541157744,86.95,38.59904301773744,0.0,7.963354171697283,28,90.96280000000004
655.0,624.76,653.09208972,224,1479.5092847641035,2790356555.5600705,258.71586330974174,15.533486938863138,53.85929100731139,27.59594572061622,79.1346013995873,66.7427077729375,34.43039234210157,51.01211842894368,129.72,50.18346769916033,31.18920547353706,54.18039374798221,42,158.31119999999967
605.521,584.3530000000001,605.127992472,220,1499.164895553686,954021657.619989,227.93744478569403,10.216698334856808,0.0,44.3493616385215,73.10662993623889,74.89108014350792,25.602626022004618,43.49196410432697,150.94,92.5160604528231,0.0,25.539047898149622,41,123.42750000000004
540.9990000000003,516.8070000000004,540.1322073480001,192,1256.0922086131422,148112675.50513038,211.7518988235481,9.799819461700956,11.600939890232516,21.5890421273534,41.62602572086941,73.84598105167942,16.013551653860976,30.780797361626416,93.42999999999998,32.78182217669154,12.13273413692322,13.23987873845683,36,127.81280000000004
634.5819999999999,601.318,633.1467121359999,224,1448.1366503141958,3188898696.1557345,254.77753919725671,15.533486938863138,60.811906876928106,27.59594572061622,85.55542302251331,66.7427077729375,34.43039234210157,57.43294005186969,129.72,50.18346769916033,36.39820241076966,54.65189466045966,42,157.9181999999997
592.7780000000002,540.3620000000004,592.3836000040001,238,975.5084951819777,403890313.5496023,250.95656990868548,20.10730311561276,54.03926492790363,33.4464118279592,104.92369217064314,90.87431487803087,33.4464118279592,74.652362466303,134.35,59.86935390969801,32.84272809558611,67.51426520931247,42,160.80239999999972
631.517,606.3170000000001,630.10190786,218,1714.190754088428,3154146100.884161,250.88695508434105,10.216698334856808,29.268246848926644,22.3972864001474,59.24528617105808,63.27198995570191,31.888989956635115,37.79803610947851,138.05,49.71452801707667,30.189529129510134,32.63409354794529,42,150.58349999999976
684.5490000000001,655.3170000000001,683.1183664480001,240,1667.9281930838376,4110184866.454274,267.88283228158286,14.953561288656855,23.20187978046503,36.31910158569409,79.32066174117419,76.63046223094084,29.70211571074454,52.14842608562437,149.76999999999998,90.90496402223606,20.771211599071872,47.28442886196565,45,156.66249999999965
733.991,707.783,733.042279212,222,1756.584940294243,5846916248.44264,266.4579415024885,10.216698334856808,23.733674027155736,22.3972864001474,66.1690233707487,58.4754837332029,24.841317973957924,43.49196410432697,133.12,49.71452801707667,24.395944776997904,37.20297331783611,43,164.0564999999997
590.5060000000002,570.3460000000001,590.11709344,214,1437.6627356531103,631136760.6659249,222.38440112194613,10.216698334856808,5.213385095654868,44.3493616385215,66.18289273654827,69.67769504785306,25.602626022004618,37.667559606327046,138.05,92.5160604528231,0.0,25.509963744984557,40,120.89550000000004
590.5060000000002,570.3460000000001,590.11709344,214,1437.6627356531103,631136760.6659249,222.41594755354143,10.216698334856808,0.0,44.3493616385215,66.18289273654827,69.4482884731454,25.602626022004618,37.667559606327046,138.05,92.5160604528231,0.0,29.13900277880124,40,120.89550000000004
581.4530000000001,558.2690000000001,580.0750244159999,200,1425.3412713727323,412585129.9819175,228.33617265082304,14.953561288656855,23.20187978046503,27.13414935394745,59.24528617105808,60.601302753533226,24.841317973957924,37.79803610947851,129.46,49.71452801707667,0.0,32.313294510456785,38,134.93349999999998
551.4270000000001,530.2590000000004,550.064459732,188,1361.3569438544023,169907092.34596664,216.8576853069196,10.216698334856808,35.33461391738825,22.3972864001474,59.24528617105808,53.49150521225569,24.841317973957924,37.79803610947851,120.23,49.71452801707667,12.13273413692322,32.2499433283712,36,128.38150000000002
473.4590000000002,451.2830000000001,473.1787076040001,178,1209.3824040359666,44117021.27836774,192.94069037278365,19.10378206329236,6.923737199690624,22.702645280896327,13.100035717134098,74.55669839576123,18.018507684192485,18.311593189387544,100.17,24.09614380693729,16.514681361319024,28.580734475965897,34,115.64600000000004
499.5370000000004,471.3130000000003,499.21950979600007,190,1209.3824040359664,205574725.8369771,206.79225555416213,19.357614159397784,0.0,22.644971050624555,44.32224746122148,47.44521539504967,10.913161471243525,49.533804933474926,84.99000000000001,11.73975000914047,12.13273413692322,8.687126056719224,36,127.47670000000004
667.5869999999999,634.3230000000001,666.1481893559999,236,1544.6374061858828,6191210124.015387,264.527664695526,15.533486938863138,49.1820883167695,31.986360768291043,86.05833859927792,71.72668629388471,34.43039234210157,58.06633213178577,142.61,61.90786826955773,6.06636706846161,58.77390021727296,44,160.21819999999968
684.6940000000001,645.3820000000001,683.221214468,244,1670.0829420389664,13986597247.27895,280.79263694248255,15.116608065707286,42.25835111707888,13.212334168400758,55.71802322573319,85.79500161017889,9.837253136417502,61.779521133315626,122.52999999999996,20.99437089575118,29.165378004696915,28.156802671252773,46,181.7419999999995
598.1470000000003,565.8910000000003,597.1482534239999,212,1355.328041578953,386240298.4762674,233.57640625577335,10.216698334856808,23.733674027155736,26.42466833680152,72.33479898288323,104.1041694573292,29.449618657968728,38.524929737556064,147.95999999999998,48.64026895983803,12.13273413692322,30.5710716051146,39,142.81429999999986
611.6689999999999,575.381,611.283172672,234,1481.246459975849,11517500209.078728,253.32705232480157,18.94073528624193,0.0,27.439508234696376,57.28782549006007,87.77046232478708,22.25245506122792,49.91278572725298,109.4,11.73975000914047,10.894419722555895,29.893284102151647,44,154.4699999999997
430.43400000000014,409.2660000000001,430.172893952,162,1087.494342233617,11876418.97837854,176.44442100154455,14.620751205597736,0.0,17.908108096824506,25.438763386221503,39.215429986971046,13.223970500120664,30.650320858474952,88.65,17.61973834557584,23.877982270543228,12.235069230591886,31,107.16270000000006
501.55300000000034,471.3130000000002,501.23515986000007,192,1181.2269676010085,132316798.454326,208.00805819428672,18.94073528624193,6.923737199690624,22.644971050624555,38.907256991824696,59.39279710857733,17.4579178771561,37.574058058165576,76.19999999999999,11.73975000914047,30.006474897605184,10.885692253595533,36,129.50700000000003
469.4710000000002,447.2950000000001,469.183792984,176,1219.9947776632844,46456357.58249687,193.77685639840183,9.303962601591405,0.0,17.908108096824506,25.438763386221503,50.66009612373409,13.223970500120664,30.650320858474952,103.65,11.73975000914047,11.614771630468544,14.47659007243756,34,116.34600000000006
528.5390000000003,501.32300000000026,528.220906764,200,1316.8410040223937,484302067.3046117,216.404304171192,19.520660936448213,0.0,22.702645280896327,44.32224746122149,67.59309520318077,18.018507684192485,43.49196410432697,121.85,17.61973834557584,11.614771630468544,30.78760029397448,38,129.69270000000006
557.577,527.3370000000001,557.23622248,212,1371.8848008960808,1106166123.111049,228.8731150207443,18.94073528624193,0.0,27.439508234696383,44.005392226043774,87.26754674802243,22.75537063799253,37.07114248140096,109.4,17.61973834557584,23.877982270543228,28.97092296018208,40,138.15799999999993
444.4610000000002,421.2770000000001,444.188544016,168,1133.4657510233749,16766731.94882961,182.8093631159412,14.620751205597736,0.0,17.908108096824506,32.36250058591213,39.215429986971046,13.223970500120664,36.47472535647488,88.65,11.73975000914047,18.53850883015917,12.699826606048871,32,111.89970000000004
458.4880000000002,433.2880000000002,458.2041940800001,174,1141.220638525538,28859470.13745309,189.3842767169331,14.203872332441884,6.923737199690624,17.908108096824506,32.36250058591213,50.6600961237341,13.223970500120664,37.574058058165576,79.86,17.61973834557584,23.877982270543228,14.653054924326362,33,116.40700000000004
527.5510000000004,499.3270000000002,527.2256577960001,200,1316.8410040223937,438971983.7043095,217.18465619024556,19.520660936448213,0.0,22.702645280896327,31.859585009147512,63.11203225899817,18.018507684192485,37.07114248140096,108.96,17.61973834557584,23.877982270543228,26.972814103395848,38,131.84970000000004
484.6040000000004,452.3480000000002,484.258674264,186,1255.8362159107646,291960969.68017644,211.6280847422407,18.94073528624193,6.923737199690624,9.473725907600098,39.15178009730724,58.88988153181272,11.281619359712623,43.99487968109159,99.99,0.0,6.06636706846161,11.495187785026047,36,136.26999999999995
555.6049999999999,523.3490000000002,555.2569579240001,212,1363.8848008960808,1003937776.4824504,230.12451190563405,19.10378206329236,0.0,22.702645280896327,38.28040663207352,75.05961397252585,18.018507684192485,43.49196410432697,100.17,11.73975000914047,11.614771630468544,29.55958099601396,40,141.09399999999988
746.5920000000002,714.336,745.135159384,264,1719.4616253678898,22329591753.59467,289.89179714280925,24.590333973307384,23.20187978046503,45.44637958716896,78.9522038527051,95.9583991188098,29.578180927757973,45.72760446269836,159.0,84.83765173508094,20.771211599071872,47.51481845584325,49,168.5464999999996
483.9410000000002,465.79700000000025,483.0880361160001,168,1335.7600695847248,51095795.02097784,194.5024292891808,9.799819461700956,11.600939890232516,13.212334168400758,29.65575594025111,57.8156946484435,27.721303132314475,23.50260560747139,125.08,15.087191166399675,35.274591283756166,23.25487780408149,33,118.43580000000004
734.7019999999999,697.4059999999998,733.1780122639999,260,2000.651033932579,172399322810.5176,300.7922448597919,15.533486938863138,96.8556547332334,27.59594572061622,66.67193894751333,67.24562334970211,40.85121396502758,43.73392667478865,129.72,50.18346769916033,43.32193961046029,55.75438173096434,50,192.79819999999955
531.9970000000002,508.8130000000002,531.114331116,188,1361.3569438544027,166738423.27465475,212.139009175381,10.216698334856808,17.667306958694127,22.3972864001474,66.29949987390017,58.4754837332029,24.841317973957924,43.49196410432697,133.12,49.71452801707667,19.056471336613843,36.487317032855934,36,125.90350000000004
407.5590000000002,370.26300000000015,407.28964004400007,164,569.6497931793721,1970938.3570101843,174.47499182738926,25.170259623513665,27.19203322199788,14.325937321943693,64.45608579523322,79.75934132027515,9.53140013787187,52.87531971370193,97.7,11.580766081531303,4.899909730850478,29.6868113861134,29,111.23540000000008
487.5300000000002,459.3060000000002,487.2307431760001,186,1179.2269676010085,63525634.72057994,201.3338089266728,14.203872332441884,13.847474399381248,17.908108096824506,39.28623778560275,55.64407464468131,13.223970500120664,44.4977952578562,92.75,17.61973834557584,11.614771630468544,18.81134653622725,35,123.36600000000006
432.4060000000001,413.2540000000001,432.152158508,162,1087.494342233617,13194614.288267214,175.19302411665484,19.357614159397784,0.0,22.644971050624555,18.701086528117788,51.92627833923226,17.960833453920714,17.808677612622933,97.88,17.61973834557584,23.877982270543228,12.131076494863176,31,104.17870000000003
513.5640000000004,483.3240000000002,513.2351598600001,196,1239.6559209387372,328076291.7321789,213.36716915515407,18.94073528624193,6.923737199690624,22.644971050624555,38.90725699182471,58.88988153181272,17.4579178771561,37.574058058165576,76.19999999999999,11.73975000914047,12.13273413692322,10.994524907238526,37,131.94
592.1180000000003,557.8460000000002,591.191832488,216,1246.0294565936374,814166728.0716472,238.82058192170211,19.85347101950733,11.600939890232516,27.53827149034445,79.25853618257386,102.72541906449442,24.163190458361196,45.448666937246685,140.11999999999998,38.61697780643045,11.823646930541102,44.61769238202241,40,144.99249999999984
485.51000000000033,459.30200000000025,485.20385973200007,184,1193.289773976323,137050372.3263599,200.4273134397656,19.357614159397784,0.0,22.644971050624555,37.901425838295474,47.44521539504967,10.913161471243525,43.11298331054891,84.99000000000001,11.73975000914047,12.13273413692322,8.616697422302494,35,122.85970000000005
552.4150000000002,532.2550000000003,551.0597087,188,1361.3569438544023,169907092.34596664,216.0773332878661,10.216698334856808,23.20187978046503,22.3972864001474,59.37576267420955,58.4754837332029,24.841317973957924,37.79803610947851,133.12,49.71452801707667,0.0,36.177805954285816,36,126.17650000000002
655.5760000000002,622.312,654.1481893559999,232,1467.6317628120323,2817220906.5736914,259.16855373465864,15.53348693886314,55.60290993969551,31.986360768291043,80.01649777012996,72.22960187064932,34.43039234210157,58.06633213178578,142.61,61.90786826955773,12.990104268152232,57.977724580050335,43,157.80719999999968
737.556,707.316,736.11483854,260,1669.4379680881646,31571990982.073875,282.1378161338116,20.270349892663187,30.12561698015565,49.89446886511556,85.31089991703077,84.50986677584112,34.43039234210157,51.142594932095136,151.84,97.5747435696118,6.923737199690624,57.65877725842303,48,162.60419999999965
486.4980000000003,461.2980000000003,486.19910870000007,184,1225.5045526676115,66045257.92109056,199.8760130196384,19.520660936448213,0.0,22.702645280896327,38.528276198046655,58.12805373805096,17.51559210742787,31.153236435239563,96.07,11.73975000914047,23.754047487556665,23.28553765938116,35,122.51170000000003
432.786,416.658,432.0812173320001,156,865.5023992538044,1894898.0640145256,167.3030045436141,15.37044016181271,11.600939890232516,32.291719649039976,26.065613745972684,40.4436908153309,15.76537288558712,29.76891456684706,113.18,51.71479188207861,0.0,36.34477207422034,29,96.77560000000004
584.643,549.3630000000002,584.27227364,224,1396.7149860953907,2875544912.39446,242.383351268591,18.94073528624193,0.0,27.439508234696376,38.40434141506009,83.7923149573691,22.25245506122792,37.07114248140096,96.51,11.73975000914047,31.12798783312808,24.299306083405376,42,149.57699999999977
490.5820000000003,460.3420000000002,490.18860568,184,1056.322807889352,30722945.37872853,198.71073324857343,15.05072814506601,19.913841467842857,27.21855947359775,63.18515893396302,59.97487479499679,19.612365521551222,50.58846107079616,138.68,45.74641804591942,25.12283840507545,42.37230279527601,34,123.17970000000004
499.5370000000003,471.3130000000002,499.21950979600007,190,1225.5045526676115,130775816.51195218,207.00222704075748,18.94073528624193,6.923737199690624,22.644971050624555,38.40434141506009,58.88988153181272,10.913161471243525,43.615898887313534,76.19999999999999,11.73975000914047,12.13273413692322,10.96097809798503,36,127.48700000000004
664.4650000000003,641.2810000000004,663.0733080759999,230,1548.5379857935766,1882981600.0246096,252.74758315760647,20.270349892663187,23.20187978046503,40.30539449697192,52.57994144264955,79.36419850603723,24.841317973957924,24.95639286362649,141.48999999999998,78.96058169420473,0.0,32.16114916698057,43,143.56719999999984
669.6030000000002,634.323,668.1638394199998,238,1484.1829236711949,4506337393.448542,265.53349584905527,15.53348693886314,62.02373156262152,31.986360768291043,86.43731939305599,72.22960187064932,34.43039234210157,64.48715375471178,142.61,61.90786826955773,12.990104268152232,58.44817165542165,44,162.42419999999962
683.9839999999999,654.752,682.066373648,224,1496.7592847641038,2821672199.653877,255.3620618454925,15.533486938863138,30.65741122684636,31.986360768291043,79.1346013995873,71.72668629388471,34.43039234210157,51.142594932095136,142.61,61.90786826955773,12.990104268152232,58.04316302655697,42,153.74419999999975
627.6610000000001,594.397,627.213853036,234,1466.6725106574372,1911343321.0256224,245.643801826512,15.533486938863138,6.923737199690624,40.363068727243686,99.2823090993986,65.71610305618174,30.39716320607644,69.16870887586612,130.47,73.64175317839371,24.595644402988043,39.3424323225612,43,146.37219999999985
552.4150000000002,532.2550000000002,551.0597087,188,1344.1069438544023,168421035.76378447,216.0773332878661,10.216698334856808,23.20187978046503,22.3972864001474,59.37576267420955,58.4754837332029,24.841317973957924,37.79803610947851,133.12,49.71452801707667,0.0,36.165035064146494,36,126.17650000000002
440.5920000000002,404.3040000000002,440.289974392,174,812.3296632016369,15323548.96511385,190.67925295717333,20.27034989266319,6.4208216229260096,9.53140013787187,57.7873946063341,61.111541649701415,0.0,73.96978778010285,103.17,0.0,7.04767198267719,23.623456289199996,32,122.58490000000008
550.7070000000006,512.4030000000004,550.3056244560001,212,1377.696002128128,4256601493.919884,241.69861502611147,20.270349892663187,30.33183534230805,9.53140013787187,57.47053937115639,53.56095409025963,0.0,67.54896615717684,103.17,0.0,0.0,24.4547450124223,41,159.83989999999966
443.4730000000002,419.2810000000001,443.1932950480001,168,1125.280308559109,17837049.977083277,183.79968662159,14.203872332441884,6.923737199690624,17.908108096824506,25.94167896298612,45.67611760278689,13.223970500120664,31.153236435239563,66.97,11.73975000914047,29.94434933900484,10.645975358862472,32,113.99500000000003
635.6400000000003,595.3200000000003,634.25897988,232,1483.7904174138723,11585895690.64889,269.04016562042364,25.956802937710176,41.10911548663793,9.901064578912528,51.29758731420351,76.09045093554971,19.51033443475116,48.06756896164349,99.65,12.135080900086376,17.032643867773697,16.148445605727296,44,174.56689999999958
443.4730000000002,419.2810000000001,443.193295048,168,1103.3714276086082,20605315.825248312,183.5897151349947,14.620751205597736,0.0,17.908108096824506,38.9072569918247,34.23145146602384,12.72105492335605,37.574058058165576,75.76,11.73975000914047,18.32957770853629,8.43743202169781,32,114.06070000000004
507.5680000000003,482.3680000000003,507.1464065199999,186,1382.238665458604,140272398.51672423,207.89098864304805,20.27034989266319,72.79640482153933,27.53827149034445,30.48525805870359,60.980470728744855,37.19089404580012,11.126902983393991,121.88,45.20240713732359,0.0,39.45134898782557,36,132.42119999999997
366.3030000000002,353.1990000000002,366.105208316,136,759.1661015539332,699703.7049411604,145.75723500432352,19.690424242456903,0.0,22.644971050624555,6.362358859030383,47.61757116272299,4.736862953800049,5.824404497999927,96.19,6.362358859030383,0.0,14.149324102141112,26,83.98170000000002
468.6460000000003,428.32600000000025,468.32127452,186,856.0347656176831,37457833.65194561,203.40913718596656,20.27034989266319,6.4208216229260096,9.53140013787187,77.6767098348633,60.105710496172186,0.0,87.81726217948409,103.17,0.0,7.04767198267719,23.912706025621446,34,131.79690000000002
470.61800000000034,432.31400000000025,470.300539076,186,842.7598842340806,42182234.93120344,201.83842882376592,25.37687728750389,6.4208216229260096,14.637927532712576,57.7873946063341,72.32203543229043,0.0,73.96978778010285,123.4,0.0,7.04767198267719,23.595432550226374,34,128.61370000000008
