MaxAbsEStateIndex,MinAbsEStateIndex,qed,SPS,NumRadicalElectrons,MinPartialCharge,BCUT2D_MWHI,Ipc,PEOE_VSA11,PEOE_VSA13,PEOE_VSA5,SMR_VSA8,SlogP_VSA9,EState_VSA11,EState_VSA5,EState_VSA6,VSA_EState4,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Imine,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_allylic_oxid,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_furan,fr_guanido,fr_hdrzine,fr_isocyan,fr_lactam,fr_lactone,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_phos_ester,fr_prisulfonamd,fr_quatN,fr_sulfide,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_urea
12.663438296244934,0.0630484110323021,0.766808935482224,14.142857142857142,0.0,-0.4967682187769527,16.46528568116632,2694360.94881039,0.0,5.907179729351506,0.0,0.0,0.0,0.0,12.617665194539086,7.109797541277533,1.4833675106993107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.74233624355114,0.0017708847486008,0.6896725358030258,14.65625,0.0,-0.3689664964161606,16.14928504121411,11344953.05425234,0.0,5.907179729351506,0.0,0.0,0.0,0.0,17.447681337993636,0.0,2.764903092505663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.897352085685904,0.1928948622225135,0.2755046639351105,13.375,0.0,-0.4437691505701965,19.413193934469778,443237826.0430316,0.0,5.907179729351506,0.0,0.0,0.0,0.0,30.723264851762448,10.763943219404432,-0.3222366211400804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.892568922420596,0.1442837511114023,0.2755046639351105,13.375,0.0,-0.4436982537774164,19.413193962599205,443237826.0430316,0.0,5.907179729351506,0.0,0.0,0.0,0.0,35.274591283756166,6.196843571613076,-0.1395892288498308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.855590936781898,0.0015495822219309,0.2773914261231582,13.375,0.0,-0.4451293743235855,19.41319500903988,443237826.0430316,0.0,5.907179729351506,10.197363616602075,0.0,0.0,0.0,24.395944776997908,0.0,-1.1227320322902197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.834949517437932,0.0108887202095639,0.4313824017904312,10.942857142857145,0.0,-0.4928696499579472,16.514200289475152,62567515.09621604,11.49902366656781,5.907179729351506,0.0,0.0,0.0,0.0,6.196843571613076,19.633961187655157,1.2599033092823966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.859509964891528,0.0743515068321529,0.6735448968182741,17.393939393939394,0.0,-0.3689664964161606,16.149289710126837,38235337.93055021,0.0,5.907179729351506,0.0,0.0,0.0,0.0,36.71014620677167,0.0,2.8322626822506454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.83171973418997,0.0122751322751324,0.567808035427389,26.0,0.0,-0.4611136077165128,16.54467664736191,10336.152845834924,6.19315609577884,0.0,0.0,0.0,0.0,0.0,37.00401784548053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.892568922420596,0.1442837511114023,0.2755046639351105,13.375,0.0,-0.4436982539918779,19.413193976108342,443237826.0430316,0.0,5.907179729351506,0.0,0.0,0.0,0.0,29.07774771214309,12.263210640074686,-0.3344588433623026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.480634640832152,0.1350731449987401,0.5921416029098349,12.923076923076923,0.0,-0.4446757711881117,16.547514899662445,426840.1853144596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686070786566474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.051930340831923,0.042526228458213,0.6491252801194659,17.515151515151516,0.0,-0.3402324096627107,32.22783014220092,16446272.23808458,9.837253136417502,5.907179729351506,0.0,0.0,0.0,0.0,0.0,12.13273413692322,1.2077019764533992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.86684350879836,0.0102241409705119,0.3731572479172199,15.195121951219512,0.0,-0.4462220525471189,19.413197941015834,632612485.3841013,0.0,0.0,10.197363616602075,0.0,0.0,0.0,12.13273413692322,20.771211599071872,0.993941701700504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.842800296044343,0.1751137198706647,0.708512941242872,13.238095238095235,0.0,-0.4458964774005685,16.55728486359794,47192.02382636524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1343243919213437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.582616545932536,0.0402065595023675,0.4444775866182956,18.07894736842105,0.0,-0.4509190824875896,32.23343740241027,213885576.69226667,16.569452343908623,15.930470882759089,0.0,0.0,0.0,0.0,38.24341917637915,30.33183534230805,-1.3303505114040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.418018795505162,0.1191543280659548,0.4654387590840232,17.055555555555557,0.0,-0.3364479024247966,32.22774722096912,53820584.546131626,9.837253136417502,0.0,0.0,0.0,0.0,0.0,50.2456768101509,12.13273413692322,-2.0811572134813767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.895203645995874,0.0541647198010282,0.5276535182364984,13.87878787878788,0.0,-0.3416425054253609,32.22774693723033,8552912.233693838,9.837253136417502,0.0,0.0,0.0,0.0,0.0,36.39820241076966,32.04942984909674,1.1991648354851825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.231669629765928,0.0926277313161443,0.3376290243403073,18.05,0.0,-0.3359900868813835,32.22774758118138,584011458.5747558,9.837253136417502,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,-0.4884221747923798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.92064983672532,0.0504300728392437,0.6024387379737337,14.96774193548387,0.0,-0.3038256611666687,79.91873130357068,7642096.3196393885,5.817862777835028,5.907179729351506,0.0,0.0,0.0,0.0,11.760295063310071,5.008912523954532,4.690444658439338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.499431353632986,0.0268697865586393,0.5810242329378532,15.03448275862069,0.0,-0.3724951449593601,32.13338803535997,4673859.363404051,0.0,0.0,11.336785877934735,0.0,0.0,0.0,5.687386274683562,11.336785877934735,4.438239860237967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.13568558023728,0.0650199800867186,0.37700802724467,14.567567567567568,0.0,-0.3389782674439601,32.22777488524768,56248539.03962475,9.837253136417502,0.0,0.0,0.0,0.0,0.0,48.16008736016077,12.13273413692322,1.205510288789961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.439974814023682,0.1294033709162672,0.3957048727692401,17.11111111111111,0.0,-0.385754400767258,19.41338385459755,53820584.546131626,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,38.11294267322769,-2.025822836499492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.443881064023682,0.1194033709162671,0.4105305055823335,19.61111111111111,0.0,-0.3851676685696894,19.413384119294506,101286182.64065334,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,12.13273413692322,-1.5981750899008524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.450395065048928,0.1471263923766628,0.3922871401387301,17.243243243243242,0.0,-0.3691561707584389,19.41338463563473,101963490.5608348,0.0,0.0,0.0,0.0,0.0,0.0,38.11294267322769,31.18920547353706,4.240893446816459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4781091854193,0.1394309191256335,0.3857185296271584,19.07894736842105,0.0,-0.3689027912828027,19.413385693928557,254236442.17496684,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,24.26546827384644,3.953316681857148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.895528155706726,0.1302108147376419,0.4419288826845922,12.125,0.0,-0.445691852412991,16.55855775289933,10468115.885004949,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,6.196843571613076,1.5162806785825786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.543712522045857,0.1403428969919768,0.4761509021529102,12.333333333333334,0.0,-0.445691852412991,79.91873124197095,593744.9292556619,0.0,5.907179729351506,0.0,0.0,0.0,0.0,6.196843571613076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.046986003003232,0.1938523146395481,0.2972060722347738,13.666666666666666,0.0,-0.4451293743284955,16.559494827422387,368020907.25002486,0.0,5.907179729351506,10.197363616602075,0.0,0.0,0.0,0.0,6.923737199690624,1.1985013033812044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.51290335065768,0.1136842561098512,0.5094074625879349,12.925925925925926,0.0,-0.4446757603481832,79.9187312345316,606417.3836591939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461070786566475,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.21943450103488,0.0605654761904765,0.8453215821918817,25.79310344827586,0.0,-0.3679788280959454,19.14214539972033,7544110.94033853,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.2664575565415004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.900157785336358,0.1315882252059612,0.5039445508045841,12.125,0.0,-0.4456918524129911,16.55856028753156,10468115.885004949,0.0,5.907179729351506,0.0,0.0,0.0,0.0,10.878646506758262,6.06636706846161,0.7480531764170351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.568899002132229,0.4920719954648527,0.8128416772129646,12.55,0.0,-0.4438246550230142,16.566564606897728,19575.13874603592,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,20.771211599071872,0.6769300017412845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.479260795571673,0.4629841427311667,0.5480039414096314,12.2,0.0,-0.4528848270363255,16.567037492992952,12690.209513272484,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,20.771211599071872,-0.5952860083011702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.224365630511464,0.0972022911552132,0.8696706232497625,26.25,0.0,-0.3679815808029253,16.157672079069084,5334887.252469193,0.0,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,0.5272568762693919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.817029950869236,0.1487355436994337,0.5252100147496227,15.2,0.0,-0.4456918524129911,16.558558804797023,2681882.921637816,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,16.94501357521987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
