MaxAbsEStateIndex,MinAbsEStateIndex,qed,SPS,NumRadicalElectrons,MinPartialCharge,BCUT2D_MWHI,Ipc,PEOE_VSA11,PEOE_VSA5,SMR_VSA8,SlogP_VSA9,EState_VSA11,EState_VSA5,EState_VSA8,NumBridgeheadAtoms,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_N_O,fr_Ndealkylation1,fr_SH,fr_aldehyde,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_furan,fr_hdrzine,fr_imide,fr_isocyan,fr_isothiocyan,fr_lactone,fr_morpholine,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_phos_ester,fr_priamide,fr_prisulfonamd,fr_quatN,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_urea
11.301883660871756,0.0091666666666669,0.7588998598721172,27.75,0,-0.4864186271806826,16.598026727699093,8954.295789916288,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.422947005095274,0.0850343922895677,0.3048375967603794,14.8,0,-0.4776391216496782,16.558925561201374,612394750.720657,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.34455194336688,0.0654254659214974,0.3539434965681276,13.736842105263158,0,-0.4776391216496782,16.474902150126095,342395333.51404256,5.783244946364939,0.0,0.0,0.0,0.0,12.13273413692322,16.702798520804937,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.855540311698944,0.015184824695106,0.2322945327475172,11.744186046511627,0,-0.4776387278453882,16.365637718244276,3661062207.824661,0.0,0.0,0.0,0.0,0.0,12.13273413692322,28.543667158516225,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.698241878171531,0.1859072450784218,0.3643602555325023,15.78048780487805,0,-0.3480677438514903,32.22781184535581,1423308259.7992394,9.837253136417502,0.0,0.0,0.0,0.0,6.076020106833881,15.533486938863138,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.319860585342187,0.0819543915413323,0.3307589639470145,13.526315789473683,0,-0.4776391216496782,16.53787587576883,342395333.51404256,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.151870965845552,0.0024511976047247,0.3541729716131256,12.157894736842104,0,-0.4776391216496782,19.145470163003505,185129647.74833196,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.40984349605406,0.0289309221471805,0.2064763715121055,19.0,0,-0.4986927267005654,16.549667523417916,403890313.5496023,6.103966387748303,0.0,0.0,0.0,0.0,25.337857861779177,10.633577208012662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.18757668808264,0.0324074074074076,0.6863537384810368,31.071428571428573,0,-0.441420522607101,16.597466723415163,1967.0704698222175,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.296751017440952,0.0837913079420875,0.3103880430159641,12.026315789473683,0,-0.4776391216496782,16.5235554156833,223987135.9863468,0.0,0.0,0.0,0.0,0.0,19.242531678200752,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.136221635807676,0.0241856478699493,0.3613502278595029,12.257142857142858,0,-0.4776006693200127,35.49569237833679,54469153.01784901,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.4619977258325,0.1784040952367074,0.2606734369762197,12.925,0,-0.3705661117135725,35.49569238833276,977493208.6708168,0.0,0.0,0.0,0.0,0.0,0.0,21.686777041752144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.70218174450928,0.0088918392965466,0.2609801688291792,14.136363636363637,0,-0.3386906625284813,32.22774787709369,1514457838.1088672,9.837253136417502,0.0,0.0,0.0,0.0,60.6636706846161,10.633577208012662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.388379103860704,0.0658143494960026,0.3482826030210199,13.76923076923077,0,-0.4776391216496782,16.474909412338665,482863292.3244087,0.0,0.0,0.0,0.0,0.0,12.13273413692322,16.702798520804937,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.123628851908071,0.0760261442753256,0.3824395849969806,12.11111111111111,0,-0.4776391216496782,16.474903239927198,92509568.51140302,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.79074654090031,0.0587126719247026,0.1110764596117839,13.774193548387096,0,-0.4797174682643144,16.368361081992383,1698988.3197372872,5.959554568743835,0.0,0.0,0.0,0.0,6.923737199690624,21.267154416025324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.966109246843825,0.0828518658636801,0.4168713087837969,12.264705882352942,0,-0.4776391216496782,16.474900689358396,24072499.71159919,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.819566917300644,0.0266880370911759,0.2667833702934117,12.225,0,-0.3735130769432521,16.47480389102968,1066164084.9630742,0.0,0.0,0.0,0.0,0.0,0.0,16.702798520804937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.781653631761856,0.1256993785168387,0.8282060133082866,15.44,0,-0.4446756442909612,16.547563700709404,392912.657377635,6.19315609577884,0.0,0.0,0.0,0.0,10.017825047909064,5.316788604006331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.335794603823622,0.0456166761929746,0.2920732023200019,13.685714285714283,0,-0.3608884850202189,32.23327312048214,76673965.033925,0.0,0.0,0.0,0.0,0.0,6.06636706846161,15.022861989405628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.09993898022172,0.1011163601242965,0.6573774290398193,12.0,0,-0.3608884850202813,16.15125133964236,477347.06350668776,0.0,0.0,0.0,0.0,0.0,0.0,10.30076712495354,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.877716757999496,0.1719601932192118,0.6846359971749716,11.833333333333334,0,-0.4446766062136585,16.54742624378398,477347.06350668776,0.0,0.0,0.0,0.0,0.0,0.0,10.30076712495354,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.74388889709649,0.1010462287121396,0.369677294414264,12.64516129032258,0,-0.3608884850202303,32.23327208539288,13977440.257768871,0.0,0.0,0.0,0.0,0.0,6.06636706846161,15.022861989405628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.419793297010164,0.1124095791280495,0.3484637150625631,11.387096774193548,0,-0.3431575409838739,126.91270448120332,10441939.81164354,0.0,0.0,0.0,0.0,0.0,0.0,33.22444783508072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.418018795505162,0.1191543280659548,0.4654387590840232,17.055555555555557,0,-0.3364479024247966,32.22774722096912,53820584.546131626,9.837253136417502,0.0,0.0,0.0,0.0,50.2456768101509,10.633577208012662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.00097808763445,0.0606059656603619,0.6349553127965306,18.363636363636363,0,-0.345512310487894,32.133491745594355,41663155.51935676,5.131558479839333,11.336785877934735,0.0,0.0,0.0,0.0,32.86113142285672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.638248818635518,0.0468929347067881,0.6808496184935847,15.655172413793103,0,-0.3424695316946539,16.149678914050494,3932971.0112940217,0.0,0.0,0.0,0.0,0.0,23.96854622924601,60.87925401816357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.21943450103488,0.0605654761904765,0.8453215821918817,25.79310344827586,0,-0.3679788280959454,19.14214539972033,7544110.94033853,0.0,0.0,0.0,0.0,0.0,12.13273413692322,16.28591964764908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.722335441918323,0.5170020786092213,0.7222277438661566,19.6875,0,-0.3764142813772019,16.47400481434575,8163.994003231562,6.19315609577884,0.0,0.0,0.0,0.0,5.563451491696996,18.32589023270206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.489631952317964,0.334817986672018,0.66935755232632,18.22222222222222,0,-0.3364195784358582,32.22770341406317,689806.9868366938,0.0,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.15640454718113,0.1141729434670006,0.3299084631853965,14.6,0,-0.5079413894397694,16.254773651529632,150691639.5042417,0.0,0.0,0.0,0.0,0.0,0.0,21.686777041752144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.286466197477935,0.0986718870922511,0.3533117147874222,16.194444444444443,0,-0.3689850884049807,19.41338356926239,59816011.1791549,0.0,0.0,0.0,0.0,0.0,25.980208536304467,20.85027554286947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.008037271720983,0.013179071048063,0.4660287648629161,15.971428571428572,0,-0.3689850884049807,19.41336249368963,47074688.38440791,0.0,0.0,0.0,0.0,0.0,12.13273413692322,20.85027554286947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.536812046979795,0.2196894776502318,0.2902444792594987,15.894736842105264,0,-0.4628320874236918,16.53167928658272,292086373.32454675,0.0,0.0,0.0,0.0,0.0,6.076020106833881,10.633577208012662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.641774015710252,0.0646981948643659,0.6954424473179713,28.08823529411765,0,-0.496386154311871,16.46596561229889,116352668.9857773,0.0,0.0,0.0,0.0,0.0,18.40509473754901,41.40875805272454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.748001621945074,0.0001725571873476,0.6233505934107832,13.75,0,-0.3416425054253609,32.13338766252683,1450614.925772531,0.0,0.0,0.0,0.0,0.0,23.46952001485796,10.633577208012662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.623263363987569,0.0284876543209873,0.6744028392933011,11.24,0,-0.4967671119422508,32.2333536040209,593888.7612464718,0.0,20.52257688182672,0.0,0.0,0.0,48.77841876152032,5.098681808301038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.135719627344358,0.0267425530818392,0.6998885250389048,22.266666666666666,0,-0.3679804826028516,32.22774662456625,4828502.914837116,9.837253136417502,0.0,0.0,0.0,0.0,6.255769183511404,10.216698334856808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.774158635676493,0.3344652305366586,0.5414567668226541,11.25,0,-0.2945776457045552,16.160952099757314,581084.105616226,0.0,10.197363616602075,0.0,0.0,0.0,24.269411779997625,10.197363616602075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.969457230802105,0.0012903916063089,0.3670459410197262,21.857142857142858,0,-0.3467003868009435,79.91873149043832,2821672199.653877,9.837253136417502,0.0,0.0,0.0,0.0,30.462311845459517,31.547499626909214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.722742518724662,0.040623217381321,0.7098876611994916,15.03448275862069,0,-0.3684841361357308,16.14968353450343,3953880.1856239694,0.0,0.0,0.0,0.0,0.0,11.250837766380558,65.77916374901405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.639780328798189,0.0540391156462578,0.7537314328156747,18.529411764705884,0,-0.3332560225711466,16.161716807480364,11480.723188206131,6.19315609577884,0.0,0.0,0.0,0.0,0.0,16.826733303791503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.930376180282805,0.0791544889560758,0.7101605009400488,11.375,0,-0.4573205791557834,32.233336777322826,339677.5600964663,0.0,9.185791003891978,0.0,0.0,0.0,18.39589713256228,5.098681808301038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.99381486967238,0.0019215228497788,0.1799448394946844,13.568181818181818,0,-0.3896454451377896,32.22783113815027,2874216271.7449727,9.837253136417502,0.0,0.0,0.0,0.0,24.52642128014937,20.9343443329662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.19480730547244,0.0136490803747766,0.7135354205314784,21.5,0,-0.4928675366591983,16.507874570862317,6536325.792630731,11.49902366656781,0.0,0.0,0.0,0.0,0.0,10.216698334856808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.710001732174351,0.3061900562694208,0.5721672568222387,15.03448275862069,0,-0.340243010998444,16.158274552632093,6027018.532857995,0.0,0.0,0.0,0.0,0.0,0.0,16.702798520804937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.952398545417385,0.0439462150126483,0.3629967948595229,21.76744186046512,0,-0.3467003868009435,79.91873150104011,1911343321.0256224,9.837253136417502,0.0,0.0,0.0,0.0,6.06636706846161,31.662202914263045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.113759220911096,0.0754271232648755,0.3278919096800635,17.323529411764707,0,-0.4960538521841548,16.465750781214005,36985301.33550804,5.783244946364939,0.0,0.0,0.0,0.0,0.0,20.9343443329662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.275325430047756,0.0951237666420756,0.3957949275507944,14.363636363636363,0,-0.5079666451557731,32.2332729885818,18683470.825105835,0.0,0.0,0.0,0.0,0.0,18.19910120538483,10.03888346845842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.93831226743835,0.0181483700382507,0.5578267768859809,21.75,0,-0.4446756392602511,32.22798604303033,15984196.75250715,15.211125949386242,0.0,0.0,0.0,0.0,4.899909730850478,15.617555728959871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.975033897042133,0.2260664455877752,0.494881066283064,16.714285714285715,0,-0.3364195754335821,32.227830878825614,41347452.64585428,21.47169481850929,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.840343219741218,0.0063585973520488,0.6000975469764932,13.533333333333331,0,-0.3416425054253609,19.41335775329521,2694454.675674269,0.0,0.0,0.0,0.0,0.0,12.13273413692322,10.633577208012662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.61366736318035,0.1151563192383826,0.653348607933436,12.678571428571429,0,-0.444675651253073,16.547533117085546,1640609.190702602,0.0,0.0,0.0,0.0,0.0,0.0,10.633577208012662,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
