MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,NumRadicalElectrons,MinPartialCharge,BCUT2D_MWHI,AvgIpc,BalabanJ,PEOE_VSA11,PEOE_VSA13,PEOE_VSA5,SMR_VSA2,SMR_VSA8,SlogP_VSA9,EState_VSA11,EState_VSA4,EState_VSA5,EState_VSA8,VSA_EState4,NumUnspecifiedAtomStereoCenters,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_C_S,fr_HOCCN,fr_N_O,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_furan,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_lactam,fr_lactone,fr_morpholine,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_prisulfonamd,fr_quatN,fr_term_acetylene,fr_thiocyan,fr_thiophene,fr_urea
14.049821644876,0.1442949503884061,-1.0634600808011243,0.1085688717901749,0,-0.4674779315662463,16.567109002563647,3.1282573141008068,2.313272627114624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,7.109797541277533,26.58394302003165,7.522662108647478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.666883433815164,0.1279652635421171,-0.8028539672041661,0.2846306827295202,0,-0.4935899967613386,16.477173050253587,3.7830545722367055,1.3786644802661094,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,54.79184398897807,11.126902983393991,54.06330848524668,5.807196994823197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.730648042010223,0.0560549991601579,-0.9752661774586372,0.38264008893844,0,-0.4871567944633777,19.145440138609057,2.748168384922443,1.8118749983711764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06261688514655,24.61992282831084,57.384997343389,2.457005596967008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.054752943264848,0.1156363103630762,-1.1061410118327517,0.475810323011357,0,-0.3904393243695876,16.270575205993023,2.930829331011603,1.7089108397348136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07265434387607,12.84164324585202,20.9343443329662,1.7915273786792552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.7010227954619,0.0687864806416393,-0.977239806416394,0.4997513022118059,0,-0.4707363186165668,19.1454400775632,2.732255032315034,1.5086651622165457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29737816648564,19.056471336613843,42.45513439649336,2.354966405231748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.730648042010223,0.0560549991601579,-0.9752661774586372,0.38264008893844,0,-0.4871567944633777,19.145440138609057,2.748168384922443,1.8118749983711764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06261688514655,24.61992282831084,57.384997343389,2.457005596967008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.40043132752191,0.0106824393873461,-0.8490816851431939,0.4075642788318259,0,-0.4707363186165668,16.513668846193493,2.9463603185253926,1.2426006928420297,0.0,11.466446624403511,0.0,0.0,0.0,0.0,0.0,56.07265434387607,17.193270051855603,49.60389001246936,4.691104355363825,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.78590859054458,0.1066160603437567,-1.1467703685136943,0.499844750089964,0,-0.4495575419792048,16.547508065016576,2.842983001855478,2.0644424415028624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08838122925306,19.26246486877803,15.950365812018994,0.9195676112785048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.312181849766525,0.0045533146173479,-0.8210134269757281,0.5228174523744549,0,-0.4707363186165668,19.14214726130173,2.7545435560224565,1.4937917229439783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23101109802404,24.61992282831084,42.45513439649336,3.0191566663049305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.611327878259608,0.1444941891619517,-0.8341039672041661,0.3529871301946073,0,-0.4935888872740138,16.488399352680755,3.7830545722367055,1.3786644802661094,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,36.99624981668494,11.126902983393991,53.73049840218756,4.423827879962415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.757620914424336,0.0193272864701432,-1.289772069193967,0.4818134070756767,0,-0.3904393243111966,19.15975378642517,2.8368435782854986,2.134980854222284,11.63444168209179,0.0,0.0,0.0,0.0,0.0,0.0,63.49930712033131,6.06636706846161,15.950365812018994,0.3829765304017096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.813252239387044,0.2203909968539781,-4.901024580748789,0.118270966549428,0,-0.4797098142978316,19.422469233653413,3.0633188256242114,2.250531664638904,0.0,0.0,13.17124514302446,0.0,0.0,0.0,0.0,17.696185628620217,12.13273413692322,26.004017369825373,7.61762140887368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.896164093946409,0.029318289928756,-1.1034157161351674,0.2797788670151722,0,-0.4445399674113465,19.145444948088056,2.9766450563156828,1.5781371227641567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7567215435526,19.056471336613843,43.53752294400775,2.475058561331508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.81715859054458,0.0866160603437566,-1.0667703685136944,0.5015791588589015,0,-0.3904393243699059,16.270571428983985,2.842983001855478,2.0644424415028624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.667559606327046,32.10410811463005,15.950365812018994,0.9751231668340604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.99836622454862,0.0084827997744716,-0.9713129614998934,0.0966663107281158,0,-0.3942319989055329,16.253212243287102,3.103262278765833,2.284485867320468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,26.58394302003165,8.421786603941621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.07839663815858,0.0953870479724112,-1.088958734753142,0.0805747453972151,0,-0.467477931566046,16.52532640627323,3.1690931942812077,1.87276986460256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.899351412323583,7.109797541277533,26.58394302003165,8.453182017550024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.900543917061777,0.0347039411239451,-1.065825546140301,0.4996336852678733,0,-0.3904393243698944,16.270572072622954,2.8654870005689306,2.1079007992575773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50920285217907,19.26246486877803,15.950365812018994,0.9765180057613668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.032357355517773,0.0873643159416028,-0.991418580341776,0.0983397203992401,0,-0.4674779315662463,16.525321203776898,3.1324625935652275,2.300890606533121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,7.109797541277533,26.58394302003165,8.401056915667402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.438498096349583,0.0041396439695362,-5.083333333333333,0.1507576660339657,0,-0.4928699752385386,32.233272492003664,3.013320420194629,9.839996348311892e-07,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,32.10410811463005,33.40000120215548,20.67246067647108,1.7270684114963275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.680189462128569,0.0062350403124213,-0.8504446439069457,0.5228174523744549,0,-0.4707363186165668,19.14214849905465,2.7402186105078234,1.5005492439807755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23101109802404,24.61992282831084,42.45513439649336,2.8703509951349444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.744743505968328,0.069849977563722,-0.9545478853385874,0.4772562475165054,0,-0.4707142428072627,19.15975395833139,2.7702192463831694,1.5138182138207403,11.63444168209179,0.0,0.0,0.0,0.0,0.0,0.0,48.94292361202125,12.990104268152232,49.37887159618398,2.466262359003399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.997380031254734,0.0830727921695595,-1.1735362314490865,0.0949365357759408,0,-0.4797098142978316,16.368565189262114,3.1020789451937523,2.2968820996970254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,26.58394302003165,8.347322776194645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.844826775190231,0.1162869096533005,-1.149643100939998,0.4230258800637989,0,-0.3904393243404896,35.4982633967251,2.8368435782854986,2.134980854222284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50920285217907,12.84164324585202,15.950365812018994,0.7815876415128209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.80955169789228,0.0373208777356368,-0.7110309061896365,0.4659647694159901,0,-0.4707363186165668,16.513645462065806,2.8726680577721235,1.3217852557880891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.79428592616347,17.54772460632,61.73662414939258,4.831541643986935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.834077633266432,0.056316400016797,-0.7236494813974972,0.5463909919601676,0,-0.4707363186165668,16.513636918626833,2.747076678330468,1.4963673492860674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6901778115334,18.90801031431363,37.47115587554615,3.385735585038141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.34352561358733,0.1227627839904803,-1.1629769066845184,0.5015095788305668,0,-0.3904393243696945,19.14214745922452,2.827831680188416,2.1018021802705773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50920285217907,24.97437738277524,15.950365812018994,0.7417728266980061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.406094505142123,0.3172060196897859,-3.655460665929312,0.3379316074039917,0,-0.3896452572860994,32.23325849515792,2.9237050439415344,1.5303659488327213,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,24.660863921060415,23.56768086007426,10.633577208012662,2.178123435469874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.211124322925942,0.1316005400540478,-0.9734075878121072,0.2770528565987057,0,-0.4438233379039167,32.16771091386057,2.9075509748986965,2.195522863745558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96854622924601,11.761884949391115,21.267154416025324,1.4548552233989875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.14551252546332,0.0167055603889989,-0.3620909569465949,0.1998280504477418,0,-0.3834507807795372,19.14214904154978,2.964029950702033,1.230920689601861,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,52.41919576764707,24.26546827384644,60.36237010266625,11.536991420273342,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.94673078094216,0.0470165070790318,-0.8511635732626888,0.199069559038149,0,-0.4967570878845317,16.465369418286976,3.0784610859327017,1.5611990789202637,0.0,11.814359458703011,0.0,0.0,0.0,0.0,0.0,61.336600394890645,6.4208216229260096,29.380961338244383,3.923547994986209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.530142685150594,0.0766612809959914,-0.960811471193416,0.5621906580555266,0,-0.3896450887510738,19.14543674049187,3.2785499178870308,1.646258901212195,0.0,0.0,5.098681808301038,0.0,0.0,0.0,0.0,31.146694715074663,19.056471336613843,41.71685571104044,0.9209592878268128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.13321976742542,0.0179331456982967,-0.7913971812452154,0.239661247931833,0,-0.4928699752385386,16.69683927954127,3.3945382693502824,1.369248174001109,28.957601901879453,0.0,0.0,5.409283605791522,0.0,0.0,0.0,11.126902983393991,14.219595082555069,15.950365812018994,2.4465728288195585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.903224663061996,0.0840536299942518,-0.8695490741955394,0.257585268621457,0,-0.3909330543007565,32.167782039910314,2.8188385154446043,2.027403508869414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73375011111019,0.0,40.34293182938371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.458395241936213,0.0137058244421017,-0.7638887040889204,0.2483623008095656,0,-0.4928699752385386,35.495692477408724,3.32002686819512,1.3754031668175928,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,25.68328649170404,20.64041670548108,15.950365812018994,1.3782888700358145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.779344211988755,0.2081530550347152,-0.935742427289396,0.11675954297397,0,-0.4831334791363065,16.52554471918387,3.126150496694653,1.7216374741788314,6.606881964512918,5.907179729351506,0.0,0.0,0.0,0.0,0.0,16.335899920626588,7.109797541277533,21.267154416025324,7.529846689939583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.664512962388203,0.0732921573762983,-1.0588027459201357,0.3067443074888372,0,-0.4936758186678238,19.159968160507443,2.8531745628699743,1.600020913088657,29.160728925165422,0.0,0.0,5.409283605791522,0.0,0.0,0.0,44.23684225155327,25.30889874666236,15.950365812018994,0.901250366481178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.161137112012833,0.1119471030924676,-0.6194697876344712,0.2147743808668069,0,-0.350239959435202,35.495692245921425,3.4411480395624423,1.3272165297121394,11.783959066743762,0.0,5.098681808301038,5.409283605791522,0.0,0.0,0.0,42.37364096679502,6.4208216229260096,36.574499619930805,2.559104720848896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.369166321973168,0.0012616856947422,-5.083333333333333,0.1302664779051706,0,-0.4928699752385386,32.23327248253519,3.013320420194629,9.839996422760813e-07,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,5.563451491696996,33.40000120215548,20.67246067647108,2.43204988893677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.44344511512094,0.2482599084073307,-3.664567775995101,0.2326109828892198,0,-0.3896452590201717,32.23325864392199,2.9153489787580047,1.7702882884004696,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,24.660863921060415,10.726037614222244,31.40478880708453,2.1455434858120235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.86875483451829,0.0280701807350156,-0.2779037641452624,0.2286927235063525,0,-0.5067484599260493,32.19793110871568,3.1651310664425507,1.491967788777466,5.783244946364939,5.907179729351506,12.628789148012991,0.0,0.0,0.0,0.0,17.54772460632,11.761884949391115,17.62119388064866,3.2424606495041246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.878321161048902,0.0169298192649844,-0.2844624061205709,0.2286927235063525,0,-0.5068804229276215,32.19793110870938,3.1651310664425507,1.491967788777466,5.783244946364939,5.907179729351506,12.628789148012991,0.0,0.0,0.0,0.0,23.111176098016998,11.761884949391115,17.62119388064866,3.248789335537596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.003751045446528,0.0018045400200321,-3.851819210108816,0.0822820141186052,0,-0.3908711527948702,32.23325933194195,3.201644152008033,1.560524487223524,0.0,11.814359458703011,0.0,0.0,0.0,0.0,0.0,33.82062229512485,25.246773188062026,21.267154416025324,1.6494829559190818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.481687344270975,0.0339971793755509,-0.6040849384468618,0.2723682905233182,0,-0.496466102879578,16.50809698011129,3.3515086446927294,1.3679754150192571,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,48.980522931307945,11.984273114623004,22.016732880480603,3.050503177687715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.813444161477484,0.057952097933696,-1.0352156688292602,0.3485097030289654,0,-0.389645094872501,19.145440863579907,2.8539595369103137,1.633092764237798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88719804670406,24.61992282831084,59.57184705436377,9.731419992346602,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.781436178990049,0.0769166771646927,-0.5594379608286539,0.3540464749997527,0,-0.4928699752385386,16.50783332552699,2.728907401541866,1.9136555556847328,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,31.246737983401037,13.530619164203545,15.950365812018994,0.7330758855247215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.131835838853991,0.0557749399521514,-0.6753421558399919,0.3252896339608606,0,-0.4928699752385386,16.50784062205044,2.8500241317343904,1.6042117168182313,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,36.81018947509803,7.109797541277533,22.874103011709614,1.69437614891758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.220859916077476,0.0310668452503701,-3.725757937174642,0.1646441092401529,0,-0.4928699752385386,32.233272224557865,2.955378137177508,1.6893738592876246,17.458578235311645,0.0,0.0,5.409283605791522,0.0,0.0,0.0,5.563451491696996,27.333634133693867,20.67246067647108,1.8855932575964116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.609827790579349,0.0682461680205432,-0.8800459364569215,0.2236524313261343,0,-0.4967567102048565,16.465371821323956,2.9889513736711617,1.8112628440696457,0.0,11.814359458703011,0.0,0.0,0.0,0.0,0.0,35.28150955422691,0.0,24.48105160739391,3.3152378356180634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
