Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B		Homo sapiens	CS(=O)(=O)N[C@H](CSCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C=O
Cathepsin B			Clc1ccc(cc1)C1NC(=O)c2ccccc2N1
Cathepsin B		Homo sapiens	OC(=O)Cn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin B			[O-][N+](=O)c1ccc(\C=C\C(=N/Nc2ccccc2)\c2ccccc2)cc1
Cathepsin B		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](COCc2cccc(c2)C(O)=O)C#N)c1
Cathepsin B		Homo sapiens	CCOC(=O)CCSCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(CCCC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CC(OCc1ccccc1)[C@@H](NS(C)(=O)=O)C(=O)N[C@@H](Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	CS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C=O
Cathepsin B		Homo sapiens	CC(C)(C)SCC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	CCS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCCCc1ccccc1)OCc1ccccc1
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(CCCCC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CC(C)C[C@@H](CN1CC(NC(=O)[C@H](CC(C)C)NC(=O)c2ccc3cccnc3c2)C(=O)C1)NC(=O)OCc1ccccc1
Cathepsin B			COc1ccccc1C1CC(=NN1C(=O)c1ccccc1)c1ccccc1
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)CSCCC(=O)C1CCC(=O)N1
Cathepsin B		Homo sapiens	NC(N)=NCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)CSc1cc(Cl)c(Cl)cc1Cl
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1
Cathepsin B			[O-][N+](=O)c1ccc(cc1)C1CC(=NN1c1ccccc1)c1ccccc1
Cathepsin B		Homo sapiens	C[C@H](NC(=O)OCc1ccccc1)C(=O)N(C)N(C)C#N
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin B		Homo sapiens	CCCC(F)(F)C[C@H](NC(=O)N1CCC2(CC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CCN(CC)Cc1ccc(\C=C\c2ccccc2C(=O)NC(Cc2ccccc2)C(N)=O)cc1
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc(Br)c1)C#N
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc2ccccc2c1
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc(c1)-c1cncnc1)C#N
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cccc2ccccc12
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)C1OC1C(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCN=[N+]=[N-]
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)C=CS(=O)(=O)c1ccccc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)\C=C\[N+]([O-])=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)NC(Cc1ccccc1)C=O
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(cc1)N(C)C
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)\C=C\[N+]([O-])=O
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C(NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)C1(N)CCCCC1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin B		Homo sapiens	CN(C)Cc1ccc(\C=C\c2ncccc2C(=O)NC(Cc2ccccc2)C(N)=O)cc1
Cathepsin B		Homo sapiens	CCCC(F)(F)C[C@H](NC(=O)N1CCC2(CCN(CC2)C2CC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Brc1ccc(cc1)S(=O)(=O)N1CSC[C@@H]1C(=O)NC(Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)C1CCNCC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)c1nc2cc(ccc2o1)S(N)(=O)=O
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(OC)o1
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(OC)o1
Cathepsin B		Homo sapiens	CCOC(=O)C=CC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Bos taurus	CCNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)c1ccc2ccccc2n1
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(CC)o1
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(CC)o1
Cathepsin B		Homo sapiens	NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1\C=C\c1cccc2ccccc12
Cathepsin B		Homo sapiens	NC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1C=Cc1ccc2ccccc2c1
Cathepsin B		Homo sapiens	CN1CCC(CC1)(NC(=O)[C@H](CC(C)(F)F)NC(=O)N1CCC2(CC2)CC1)C#N
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(Oc2ccc(Cl)c(Cl)c2)c1
Cathepsin B		Homo sapiens	FC(F)(C[C@H](NC(=O)N1CCC2(CCN(CC2)C2CC2)CC1)C(=O)NC1(CC1)C#N)Cc1ccccc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2cc(OCCN3CCOCC3)ccc2o1)C(=O)N[C@H]1CCCN(CC1=O)C(=O)Cc1cccc(c1)-c1ccccn1
Cathepsin B		Homo sapiens	Oc1ccc(C[C@@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CCc2ccccc2)CNc2ccc(cc2)N2CCCCC2)cc1
Cathepsin B		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)N[C@@H](COCc2cccc(c2)C(O)=O)C#N)c1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(OCc2ccccc2)cc1
Cathepsin B		Homo sapiens	Ic1ccc(cc1)S(=O)(=O)N1CSC[C@@H]1C(=O)NC(Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(O)cc1C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](CO)NC(=O)[C@@H](CO)NC(=O)[C@@H](CO)NC(=O)[C@H](Cc1cn(CCNC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)C2OC2C(O)=O)nn1)NC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1)C(C)(C)C)C(O)=O
Cathepsin B		Homo sapiens	FC(F)(C[C@H](NC(=O)N1CCC2(CC2)CC1)C(=O)NC1(CC1)C#N)Cc1ccccc1
Cathepsin B		Homo sapiens	NC(N)=NCCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)CSCCC(=O)C1CCC(=O)N1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(c1)C(F)(F)F
Cathepsin B		Bos taurus	CCOC(CNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)OCC
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)CSCc1ccccc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSC(C)(C)C
Cathepsin B			[O-][N+](=O)c1ccccc1\C=N\NC(=O)c1ccccc1
Cathepsin B		Homo sapiens	CC[C@H](C)[C@H](N(C)C)C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)\C=C\C(=O)N1[C@@H](C)C(OC)=CC1=O
Cathepsin B		Homo sapiens	Cc1ccc(cc1)S(=O)(=O)N1CSC[C@@H]1C(=O)NC(Cc1ccccc1)C=O
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(Oc2ccccc2)c1
Cathepsin B		Homo sapiens	CS(=O)(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	Brc1cccc(C[C@H](NC(=O)c2ccc(cc2)-c2ccccc2)C(=O)NCC#N)c1
Cathepsin B			[O-][N+](=O)c1ccc(\C=N\NC(=O)c2ccccc2)cc1
Cathepsin B		Bos taurus	CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CO[C@@H](O)[C@@H]1Cc1ccccc1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(OC)cc1
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(Oc2cccc(c2)C(F)(F)F)c1
Cathepsin B		Homo sapiens	CC(C)CC(C(=O)N[C@@H](Cc1ccccc1)C=O)C(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	Brc1cccc(C[C@H](NC(=O)c2ccc(cc2)-c2ccccc2)C(=O)NCC#N)c1
Cathepsin B		Homo sapiens	COC(=O)C=CC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc(c1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	O=C(NCC#N)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)CSCCCc1ccccc1
Cathepsin B		Homo sapiens	COC(=O)Cn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin B			[O-][N+](=O)c1ccc(cc1)C1CC(=NN1)c1ccccc1
Cathepsin B		Homo sapiens	OC(=O)CCn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCCCc1ccccc1
Cathepsin B		Homo sapiens	COC(=O)Cn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)CSCCCc1ccccc1
Cathepsin B			[O-][N+](=O)c1cccc(\C=N\NC(=O)c2ccccc2)c1
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(c1)C(F)(F)F
Cathepsin B		Homo sapiens	CCN(CC)c1ccc2cc(C(=O)NC3(CCCCC3)C(=O)N(C)N(C)C#N)c(=O)oc2c1
Cathepsin B		Homo sapiens	CCCC(F)(F)C[C@H](NC(=O)N1CCC2(CCN(C2)c2ccc(OC)cc2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	O=C(N[C@H]1CCCN(CC1=O)S(=O)(=O)c1ccccn1)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cccc2ccccc12
Cathepsin B		Homo sapiens	CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C=O
Cathepsin B		Homo sapiens	O=C(NN1CCOCC1)NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCc1ccccc1)N=CCS(=O)(=O)c1ccc2ccccc2c1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1c(F)c(F)c(F)c(F)c1F
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1cc(nn1C)C(C)(C)C)C#N
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	O=C(N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CNc1ccc(cc1)N1CCCCC1)OCc1ccccc1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)C(c1ccccc1)c1ccccc1)C(=O)C(=O)NCC(O)c1ccccc1
Cathepsin B			COc1cccc(\C=N\NC(=O)c2ccccc2)c1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(OC)OC
Cathepsin B			Clc1ccc(\C=N\NC(=O)c2ccccc2)cc1
Cathepsin B		Homo sapiens	O=C(N[C@H]1CCCN(CC1=O)S(=O)(=O)c1ccccn1)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2o1
Cathepsin B		Homo sapiens	CN(N(CC(=O)N1CCOCC1)C#N)C(=O)OC(C)(C)C
Cathepsin B		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Cl)c1)NS(=O)(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCCCc1ccccc1
Cathepsin B		Homo sapiens	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCCc1ccccn1
Cathepsin B		Homo sapiens	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCCCc1ccccc1
Cathepsin B		Homo sapiens	Brc1cccc(C[C@H](NC(=O)c2ccc(cc2)-c2ccccc2)C(=O)NCC#N)c1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(Oc2ccccc2)cc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)\C=C\[N+]([O-])=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)CCCCCn1cc(CCCC2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c23)nn1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)COC(=O)c1c(C)cccc1C
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCC(O)c1c(F)c(F)c(F)c(F)c1F
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(CCN(CC2)C2CC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B			Clc1ccccc1\C=N\NC(=O)c1ccccc1
Cathepsin B		Bos taurus	CCCCOc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)C=O)cc1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cc(OC)c(OC)c(OC)c1
Cathepsin B		Bos taurus	CCNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)CCc1ccccc1
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(C1)CCCCC2)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin B		Bos taurus	CCNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)c1nccc2ccccc12
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin B		Homo sapiens	Clc1ccc(cc1)S(=O)(=O)N1CSC[C@@H]1C(=O)NC(Cc1ccccc1)C=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
Cathepsin B		Homo sapiens	COC1=CC(=O)N([C@H]1Cc1c[nH]c2ccccc12)C(=O)\C=C\[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCC(O)c1ccccc1
Cathepsin B			Clc1cccc(\C=N\NC(=O)c2ccccc2)c1
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(CC2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CCC(C)[C@H](NC(=O)c1cccc(CN)c1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CO
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(o1)-c1cccs1
Cathepsin B		Homo sapiens	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCCCCCO
Cathepsin B			O=C(N\N=C\c1ccccc1)c1ccccc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCCc1ccccc1
Cathepsin B		Homo sapiens	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCc1nccc2ccccc12
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1cccc(Oc2cccc(c2)C(F)(F)F)c1
Cathepsin B		Homo sapiens	[O-][N+](=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Bos taurus	CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(cc1)N(C)C
Cathepsin B		Homo sapiens	CC(F)(F)C[C@H](NC(=O)N1CCC2(CN(CC3CC3)C(=O)C2)CC1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCCc1cccc(OC)c1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)\C=C\[N+]([O-])=O
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NCC(O)c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
Cathepsin B		Homo sapiens	Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)NCC#N)cc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)Nc1ccc(cc1)-c1noc(n1)-c1cccs1)C(=O)NCC#N
Cathepsin B		Homo sapiens	N[C@@H](Cc1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	C[C@@H](C#N)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
Cathepsin B		Homo sapiens	C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C#N
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccco1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](CC1CC1)C(=O)NCC#N
Cathepsin B		Homo sapiens	O=C(NCC#N)[C@H](Cc1ccccc1)NC(=O)c1ccccc1
Cathepsin B		Homo sapiens	CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@H](C(=O)NCC#N)c1ccccc1
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	COc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)NCC#N)cc1
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	O=C(NCC#N)[C@H](CC1CCCCC1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin B		Homo sapiens	O=C(NC1(CCCCC1)C(=O)NCC#N)c1ccc(cc1)-c1noc(n1)-c1cccs1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](CC1CCCCC1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(cc1)-c1noc(n1)-c1cccs1)C(=O)NCC#N
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)NC
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](COCc1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	O=C(NC1(CCCCC1)C(=O)NCC#N)OCc1ccccc1
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	O=C(NCC#N)[C@H](CC1CCCCC1)NC(=O)c1ccc(cc1)-c1noc(n1)-c1cccs1
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C#N
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C)C#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)NCC#N
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)C(CC(C)C)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
Cathepsin B		Homo sapiens	CCC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin B		Homo sapiens	CC(C)(C)OC(=O)NCC(=O)NCC#N
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C#N
Cathepsin B		Homo sapiens	O=C(CNC(=O)OCc1ccccc1)NCC#N
