MaxAbsEStateIndex,qed,SPS,NumRadicalElectrons,MinPartialCharge,BCUT2D_MWLOW,Ipc,PEOE_VSA10,PEOE_VSA13,PEOE_VSA5,SMR_VSA4,SMR_VSA8,SlogP_VSA9,EState_VSA11,EState_VSA5,EState_VSA6,NumBridgeheadAtoms,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_Imine,fr_N_O,fr_Ndealkylation1,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amidine,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_furan,fr_hdrzine,fr_hdrzone,fr_imide,fr_isocyan,fr_isothiocyan,fr_lactone,fr_nitro,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperzine,fr_prisulfonamd,fr_quatN,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_urea
13.267064279671516,0.4484050493914967,15.789473684210526,0,-0.3544503646374204,10.119743596632697,247333738.73413187,17.450535582324296,5.907179729351506,0.0,0.0,0.0,0.0,0.0,30.33183534230805,10.96913104364275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.21789488242386,0.6663320855290851,17.766666666666666,0,-0.3551039539519339,10.19683283656531,3355677.26812718,11.8870840906273,0.0,0.0,0.0,0.0,0.0,0.0,10.96913104364275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.852494252655912,0.5432160046236314,17.09375,0,-0.3364193725927609,10.052254656979736,12581264.61892122,17.622606910679266,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.871006394274117,0.5439297691587217,16.96969696969697,0,-0.3364193725927488,10.05225438824784,18614979.109120637,17.622606910679266,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.87780911536255,0.4877422989856754,16.852941176470587,0,-0.3364193725927486,10.04956366962426,26404706.196952645,23.43982775172516,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.318350001799434,0.7560494749820309,19.24137931034483,0,-0.3548796447750673,10.196601135635936,4374333.330433398,11.8870840906273,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,4.899909730850478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.892568922420596,0.2755046639351105,13.375,0,-0.4436982539918779,9.88743109828814,443237826.0430316,17.96366999473129,5.907179729351506,0.0,5.41499046939678,0.0,0.0,0.0,29.07774771214309,12.263210640074686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.130462412125889,0.1136334094981237,16.649122807017545,0,-0.4986682774545002,9.976601047590863,1614183608337.3943,23.88468735910006,11.814359458703011,0.0,17.75371813848418,0.0,0.0,0.0,24.16174748579577,6.076020106833881,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.68141896573444,0.7668089354822241,14.142857142857142,0,-0.4967579529127925,9.952466634110792,2663012.224421685,23.200047415608203,5.907179729351506,0.0,0.0,0.0,0.0,0.0,12.617665194539086,7.109797541277533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.092403372246595,0.3928525772320516,22.07317073170732,0,-0.3467003868009435,9.936326662143818,1993528910.3402405,6.041840829147961,5.907179729351506,0.0,0.0,0.0,0.0,0.0,17.032643867773697,43.32193961046029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.88091093999328,0.6359200327568807,27.58823529411765,0,-0.3360116269817327,10.050714978087582,83533065.54934534,17.119691333914652,0.0,0.0,0.0,0.0,0.0,0.0,17.0326438677737,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.844985643840488,0.5432160046236314,17.09375,0,-0.3364193725927981,10.05225467670238,12702856.949883511,17.622606910679266,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,6.06636706846161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.928131699649558,0.6549897036690342,22.41379310344828,0,-0.3407912781392783,9.711879092936188,4636961.949066628,11.735768823996422,5.907179729351506,5.098681808301038,11.835812092322788,0.0,0.0,0.0,11.336785877934735,4.681802935145185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.881977731936397,0.6064809572543737,27.58823529411765,0,-0.3360116269816816,10.10579534224142,85121103.65459342,17.119691333914652,0.0,0.0,0.0,0.0,0.0,0.0,17.0326438677737,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.97306151045436,0.5140474070809661,16.823529411764707,0,-0.3364195754335822,10.05225067697234,29150519.29653596,17.622606910679266,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.975033897042133,0.494881066283064,16.714285714285715,0,-0.3364195754335821,10.04956035566169,41347452.64585428,23.43982775172516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.902986064223295,0.1988133656619312,20.71698113207547,0,-0.4986682774545002,9.839654577343111,469437816512.10925,23.88468735910006,11.814359458703011,0.0,17.75371813848418,0.0,0.0,0.0,30.58256910872178,12.999757306524504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.5466224832542,0.4301926330375759,18.275,0,-0.3544503720963576,9.957087453724943,932099419.8893492,17.450535582324296,5.907179729351506,0.0,0.0,0.0,0.0,0.0,17.163120370925164,18.20195544971549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.16826506148722,0.8103236749897363,17.923076923076923,0,-0.355117390691029,10.196834430569774,751360.306698958,11.8870840906273,0.0,0.0,0.0,0.0,0.0,0.0,18.3295777085363,10.96913104364275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.080010740522104,0.6603946502620962,16.625,0,-0.3544503655395635,10.23155508716496,9921121.43212873,23.995291988236872,5.907179729351506,0.0,0.0,0.0,0.0,0.0,23.099010936235302,11.386009916798605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.929989072476053,0.4001469604618654,21.6046511627907,0,-0.3360116317828029,9.980877812260424,5846916248.44264,17.397986922577203,0.0,0.0,0.0,0.0,0.0,0.0,17.163120370925164,24.395944776997904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.156735933974993,0.3855505103352502,21.976190476190474,0,-0.3467002116520735,9.934855926860036,2800171038.6082063,6.041840829147961,5.907179729351506,0.0,5.917906046161393,0.0,0.0,0.0,17.032643867773697,50.2456768101509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.18194535885699,0.5443107849939681,17.571428571428573,0,-0.3551039475610789,10.32297594906421,1483474.540509082,17.704304931673196,0.0,0.0,0.0,0.0,0.0,0.0,10.96913104364275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.119611820364138,0.3745762196576077,21.857142857142858,0,-0.3467003868009435,9.936326661301631,2790356555.5600705,6.041840829147961,5.907179729351506,0.0,0.0,0.0,0.0,0.0,23.099010936235302,31.18920547353706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.11548649093493,0.4928733178804365,23.121951219512194,0,-0.3360116330691174,10.036343849651614,954021657.619989,16.995756550928085,0.0,5.098681808301038,5.41499046939678,0.0,0.0,0.0,6.923737199690624,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.422191792261238,0.5827039342077304,23.08333333333333,0,-0.3686361249627906,10.124770397790456,148112675.50513038,11.8870840906273,0.0,0.0,0.0,0.0,0.0,0.0,23.45631973503037,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.148576211752772,0.3637783893787125,21.83333333333333,0,-0.3467003854047134,9.936180389722637,3188898696.1557345,6.041840829147961,5.907179729351506,0.0,0.0,0.0,0.0,0.0,17.032643867773697,36.39820241076966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.40984349605406,0.2064763715121055,19.0,0,-0.4986927267005654,9.97609258121054,403890313.5496023,17.842846529952098,17.721539188054518,0.0,17.75371813848418,0.0,0.0,0.0,25.337857861779177,32.84272809558611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.90507009099457,0.4209577373748139,21.928571428571427,0,-0.3360116317828029,9.98087781056818,3154146100.884161,17.397986922577203,0.0,0.0,7.04767198267719,0.0,0.0,0.0,23.229487439386777,30.189529129510134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.532111188479316,0.4470990868577487,23.95555555555556,0,-0.4436601341130666,9.790051585932453,4110184866.454274,34.51018656945524,5.907179729351506,0.0,0.0,0.0,0.0,4.39041504767482,0.0,20.771211599071872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.009633516920497,0.3540707045186753,21.6046511627907,0,-0.3360116317828029,9.98109473519473,5846916248.44264,17.397986922577203,0.0,0.0,0.0,0.0,0.0,4.39041504767482,23.229487439386773,24.395944776997904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.030558769846497,0.5106940175756813,23.375,0,-0.3360116330691174,10.036343850269906,631136760.6659249,16.995756550928085,0.0,5.098681808301038,5.41499046939678,0.0,0.0,0.0,12.393687143226153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.030558769846497,0.5106940175756813,23.375,0,-0.3360116330691174,10.036343834838643,631136760.6659249,29.65039670045717,0.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.805319687156564,0.5319125210148243,22.86842105263158,0,-0.4967115119837864,9.980877963447758,412585129.9819175,23.147498755861108,0.0,0.0,0.0,0.0,0.0,0.0,36.40565204912592,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.75372145022866,0.5892120821605421,23.55555555555556,0,-0.3360116317828029,9.980878020310769,169907092.34596664,17.397986922577203,0.0,0.0,0.0,0.0,0.0,0.0,23.229487439386773,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.882979632138806,0.5612609739478801,14.882352941176473,0,-0.483137127946169,10.054238252947238,44117021.27836774,23.029361858540906,5.907179729351506,0.0,7.04767198267719,0.0,0.0,0.0,12.393687143226153,16.514681361319024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.043033260384243,0.507551602993158,17.833333333333332,0,-0.4929481402292497,9.950649073563907,205574725.8369771,17.465910366843907,0.0,0.0,5.917906046161393,0.0,0.0,0.0,6.06636706846161,12.13273413692322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.99064833314705,0.3501938543253612,21.545454545454547,0,-0.3467003839959829,9.972828763711346,6191210124.015387,11.859061670193856,5.907179729351506,0.0,5.917906046161393,0.0,0.0,0.0,24.395944776997904,6.06636706846161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.844179685234568,0.3429697868203292,18.32608695652174,0,-0.3689219571374229,10.012030859922188,13986597247.27895,17.450535582324296,5.907179729351506,0.0,0.0,0.0,0.0,0.0,6.196843571613076,29.165378004696915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.85791063904986,0.4841567145225524,27.923076923076923,0,-0.3360116283563628,9.931750038569817,386240298.4762674,11.580766081531303,0.0,0.0,0.0,0.0,0.0,0.0,27.59362904258133,12.13273413692322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.253560093436676,0.3659332377268593,21.65909090909091,0,-0.4929481347111527,9.93163585300614,11517500209.078728,23.029361858540906,0.0,0.0,11.835812092322788,0.0,0.0,0.0,12.13273413692322,10.894419722555895,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.77028804328588,0.6642729932855213,16.93548387096774,0,-0.4772243671196778,9.966814984520038,11876418.97837854,17.279850025256998,0.0,0.0,12.965578028838582,0.0,0.0,0.0,6.196843571613076,23.877982270543228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.022269626194037,0.404410402355396,15.333333333333334,0,-0.4929481402192365,9.938165264537746,132316798.454326,17.465910366843907,0.0,0.0,5.917906046161393,0.0,0.0,0.0,6.06636706846161,30.006474897605184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.888418161100686,0.5040967264070538,15.235294117647058,0,-0.4929481401570932,9.938000049066405,46456357.58249687,23.0293618585409,0.0,0.0,12.965578028838582,0.0,0.0,0.0,18.46005421168776,11.614771630468544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.968879452454836,0.518198503996881,18.605263157894736,0,-0.4772252357253898,9.932453435206536,484302067.3046117,22.84330151695399,0.0,0.0,12.965578028838582,0.0,0.0,0.0,12.524163646377618,11.614771630468544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.96999554812053,0.4069429084940722,18.8,0,-0.4747812485017556,10.059371557853666,1106166123.111049,23.886731989769917,0.0,0.0,7.04767198267719,0.0,0.0,0.0,6.196843571613076,23.877982270543228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.86051380681341,0.6400894702660652,15.125,0,-0.4929481401671745,9.950693489990227,16766731.94882961,28.853766356540827,0.0,0.0,12.965578028838582,0.0,0.0,0.0,12.13273413692322,18.53850883015917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.870673718217006,0.5440802804889079,17.272727272727273,0,-0.4772243657952267,9.951006849289678,28859470.13745309,17.279850025256998,0.0,0.0,12.965578028838582,0.0,0.0,0.0,6.196843571613076,23.877982270543228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.032205119415618,0.5407112093340367,17.5,0,-0.4769384734833448,9.928006149278884,438971983.7043095,17.279850025256998,0.0,0.0,18.883484074999977,0.0,0.0,0.0,6.196843571613076,23.877982270543228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83504712014161,0.4676893167591383,18.80555555555556,0,-0.4921959195051033,9.93826201689396,291960969.68017644,23.53513167963618,0.0,0.0,11.835812092322788,0.0,0.0,0.0,12.84164324585202,6.06636706846161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0581802389459,0.4479195279945924,17.75,0,-0.4929481347111529,9.906736716043504,1003937776.4824504,23.029361858540906,0.0,0.0,18.883484074999977,0.0,0.0,0.0,18.46005421168776,11.614771630468544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.627350135489529,0.412605350952899,21.285714285714285,0,-0.4840752055913453,9.74625967291814,22329591753.59467,28.34631919519568,0.0,0.0,0.0,0.0,0.0,0.0,23.229487439386773,20.771211599071872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.412011605568154,0.501986570368095,17.757575757575758,0,-0.3548215940713242,10.207112974298328,51095795.02097784,11.8870840906273,0.0,0.0,0.0,0.0,0.0,0.0,10.966276799312087,35.274591283756166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
