MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_MWHI,BCUT2D_MRHI,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticRings,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,Phi,RingCount,MolLogP,MolMR,fr_Ar_N,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_alkyl_halide,fr_amide,fr_benzene,fr_bicyclic,fr_ether,fr_halogen
14.340656928713525,14.340656928713525,-1.3814375472411182,18.84375,434.51900000000006,407.30300000000017,434.223037704,166.0,19.14297651763133,6.085055686525998,1160.4990350943276,23.09564735931829,18.70999699524224,18.70999699524224,15.114846080629182,10.495466201929831,10.495466201929831,9.26990242416585,9.26990242416585,5.732409962334157,5.732409962334157,3.8199082539442815,3.8199082539442815,-3.5499999999999985,15898731.287173877,21.673331252322185,7.8534613304488925,3.765627368047386,186.33816731601544,5.733667477162185,0.0,11.49847982112718,5.947697344197361,5.907179729351506,0.0,14.376249850067484,9.976383253582878,9.489096855975856,0.0,38.970312804456704,41.16181628110161,37.11301851520991,6.196843571613076,9.184952231746642,11.86673429809534,0.0,19.66437299524391,16.141062679194633,39.275714880293805,7.04767198267719,72.06333345320024,11.126902983393991,5.733667477162185,4.39041504767482,0.0,0.0,38.57877927601644,16.878218842367744,11.36268781359414,38.31893620539187,59.98113785824455,0.0,11.126902983393991,89.39999999999999,11.486622596580704,9.184952231746642,0.0,17.281724767492122,28.798562372700555,6.4208216229260096,11.096753302463554,49.64271796505992,10.878646506758262,35.84627666095579,5.733667477162185,16.16434651257176,0.0,23.172833778999298,4.479458613309623,6.997754571444874,-0.7396625368359364,10.44703289713297,5.830839614254793,7.21924401804846,1.5948191977408246,32.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,8.0,3.0,5.0,5.319083402878804,4.0,3.5507000000000017,121.10240000000005,3.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
13.06538386278691,13.06538386278691,-0.7535783394829216,11.216216216216216,523.0330000000002,491.78500000000025,522.203383152,194.0,35.49569224308182,6.301071407753437,1160.4200047662152,26.622745096813752,20.84493825907601,21.600867205094463,17.87174369600325,11.795425590261388,12.173390063270617,8.34342849500576,8.779864275477744,5.620924675495731,5.872900990835216,3.730029685708844,3.8560178433785866,-4.039999999999999,148739868.67346275,27.54595897763512,13.891607312323512,8.841998307505365,221.38335111166305,20.10730311561276,6.041840829147961,17.458578235311645,11.814359458703011,0.0,0.0,20.31514657794149,0.0,0.0,0.0,60.1318764379254,47.37664437186344,17.988211342579913,20.64041670548108,19.06280027574374,29.37485391767936,5.409283605791522,15.950365812018994,0.0,25.30430569792599,20.764351488467643,94.50939261037166,11.49902366656781,25.42409171961909,0.0,11.49902366656781,11.600939890232516,44.58010634506245,28.85153923692167,5.409283605791522,16.690354475090988,72.79640482153933,5.022633313741326,0.0,112.54,6.041840829147961,9.589074368143644,0.0,24.194735650372856,35.90805663207373,16.690354475090988,0.0,38.485063356401504,48.53093654769288,15.950365812018994,26.483949403624138,10.60655805314764,5.889602042036213,25.46511981147573,17.111016029194364,2.672682419713351,0.3748887104537948,21.26972258626021,1.013882443079713,0.3864537089755619,3.154518640107861,37.0,4.0,8.0,0.0,2.0,3.0,3.0,1.0,5.0,4.0,9.0,0.0,11.0,10.342098517802148,3.0,3.510470000000001,144.3547999999999,0.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,1.0
13.622837066864085,13.622837066864085,-3.3357323108689427,19.0,508.6310000000003,474.3590000000003,508.220735008,192.0,32.22783119758895,7.902476685189001,1112.796163886023,25.96589084732137,20.56782203201324,21.38431861294096,16.204129036541346,11.662926351268473,13.48429355631439,10.642196784111302,12.751345347573324,5.920635419525323,7.512667179821599,4.563347057371344,6.2232142913675945,-2.3599999999999994,21374909.879256908,27.23123468576824,10.71969022828688,8.083602511869776,205.60380518067925,15.740104602853368,11.63444168209179,9.837253136417502,5.907179729351506,0.0,0.0,4.794537184071822,17.198627079678577,0.0,0.0,38.970312804456704,52.64317381896,25.57670150321277,23.65151443038984,27.099691658591105,15.744432865769006,0.0,10.633577208012662,5.41499046939678,64.47709369740552,12.297610012659364,70.28645005964943,0.0,10.633577208012662,8.78083009534964,0.0,0.0,43.87492133807677,33.22628717308813,17.04943215148857,55.99059559469843,36.39820241076966,0.0,0.0,95.5,45.56652259390502,27.099691658591105,0.0,35.44972720342594,0.0,41.31027730340183,6.923737199690624,0.0,18.19910120538483,31.404788807084536,0.0,52.317558161034896,0.0,11.718826128317955,16.64962547629372,3.0761550069605743,-2.026582451548146,7.5518571696676915,-0.2917714496996505,7.673397603175239,-3.3357323108689427,35.0,3.0,6.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,9.0,1.0,8.0,8.3402971532919,3.0,3.220800000000001,131.509,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0
13.498127786526805,13.498127786526805,-1.0095558668220448,11.243243243243244,510.5410000000002,482.3170000000002,510.20786181599993,194.0,19.159754300371954,5.979468043875993,1208.0406521463883,26.78588180363028,20.438445681709062,20.438445681709062,17.782427298526212,11.401074493432668,11.401074493432668,8.14220012869923,8.14220012869923,5.445516916476339,5.445516916476339,3.5909617056899608,3.5909617056899608,-4.469999999999999,133848971.09993416,27.123070204506185,13.00894120178519,8.025901333919714,213.0462135762372,20.10730311561276,6.041840829147961,29.093019917403435,11.814359458703011,0.0,0.0,20.315146577941498,8.78083009534964,0.0,0.0,42.46456947923127,40.95582274893743,12.965578028838586,20.64041670548108,27.843630371093383,17.773914027446846,5.409283605791522,15.950365812018994,0.0,25.42824048091256,14.219595082555069,95.05483391026053,11.49902366656781,25.42409171961909,8.78083009534964,11.49902366656781,0.0,38.035349939149874,28.97547401990824,17.043725287883312,16.690354475090988,66.73003775307771,0.0,0.0,112.54,29.49064196994276,18.369904463493285,0.0,25.34595422050843,22.6259266499618,17.696185628620217,20.28596215101668,18.19910120538483,30.33183534230805,15.950365812018994,14.88300951339162,37.12055022418926,0.0,25.46550984972768,16.051136068588892,1.8513887446257344,-2.283582730429848,16.642741102946047,0.1889632823565208,-0.0396845126674676,3.0029779706631854,37.0,4.0,8.0,0.0,2.0,3.0,3.0,1.0,5.0,4.0,10.0,0.0,10.0,9.536281770332778,3.0,3.0927700000000007,134.39379999999994,0.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,2.0
12.961611128599522,12.961611128599522,-0.6985769651958329,11.486486486486486,508.58300000000025,476.3270000000003,508.2546515040001,196.0,16.507855933882926,5.978803009194491,1168.5071987195531,26.78588180363028,21.2921067146216,21.2921067146216,17.782427298526212,11.752368784983611,11.752368784983611,8.783796079707574,8.783796079707574,5.431724079701754,5.431724079701754,3.69524810447394,3.69524810447394,-4.48,166157208.1618664,27.11323763475655,13.001767733451237,8.02066320340091,214.5834341826425,20.10730311561276,6.041840829147961,23.28298273331157,11.814359458703011,0.0,0.0,20.315146577941498,5.098681808301038,0.0,5.098681808301038,38.112942673227685,52.091502049175965,12.10820789760957,20.64041670548108,19.06280027574374,17.773914027446846,5.409283605791522,36.574499619930805,5.917906046161393,39.2757148802938,14.219595082555069,53.59147246262526,22.88687965626473,25.42409171961909,0.0,11.49902366656781,0.0,58.659483747061685,22.554652396982227,11.327189651952915,31.395199005701247,42.46456947923127,0.0,11.387855989696924,167.0,11.949020558499466,9.589074368143644,0.0,30.75021837309532,29.307701279190745,11.126902983393991,14.219595082555069,18.19910120538483,38.112942673227685,36.574499619930805,14.88300951339162,10.482162727744576,0.0,25.471084422199525,30.224721873800284,2.36035670438262,0.8668310848041436,11.953746256588506,0.5059956545843225,4.2457976613372255,3.0559702812254708,37.0,5.0,12.0,0.0,2.0,2.0,3.0,1.0,8.0,5.0,12.0,1.0,11.0,9.527568060242526,3.0,1.7980700000000005,136.9584999999999,4.0,2.0,2.0,3.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0
12.736847678634811,12.736847678634811,-0.6798820021835896,24.666666666666668,490.6880000000004,448.3520000000003,490.319543204,194.0,16.506745499704436,5.758612215930861,1022.0838730401614,24.959608389997214,21.729601023749066,21.729601023749066,17.53273840075229,14.139609916643558,14.139609916643558,11.20896151004446,11.20896151004446,8.475777037164608,8.475777037164608,6.101190561649249,6.101190561649249,-2.369999999999999,131298941.97754323,25.286724577227854,11.350104594400994,5.948600085727514,215.5739294874716,20.476967556653417,11.350562644267594,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,56.1635828563123,74.12329452696068,30.99169197260955,12.145807216896262,14.637927532712578,5.907179729351506,0.0,10.633577208012662,0.0,107.76229553183067,6.544756405912575,64.71837544601925,5.749511833283905,15.37044016181271,0.0,5.749511833283905,0.0,35.30532155798474,24.05700205284985,0.0,93.00677860196066,42.46456947923127,0.0,0.0,70.58999999999999,6.103966387748303,9.901064578912528,0.0,23.591912198631118,19.386399651764595,63.53690643961801,28.67462758971399,0.0,0.0,60.02188388693455,4.736862953800049,6.4759430570400855,0.0,12.736847678634811,18.21597212862928,4.958911217847404,1.0316679531497703,15.039449444689724,11.184570878987502,2.606637641021417,0.0,36.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,5.0,7.972415800037401,5.0,5.179900000000004,143.2631999999999,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0
13.087649628725636,13.087649628725636,-0.8461872259234273,15.090909090909092,487.75100000000026,438.35900000000026,487.34437804800007,194.0,32.16636441750604,7.980992471706187,534.2415647232907,25.388540578131742,21.90826940317209,22.724765984099815,15.509345470646087,12.55598327331862,13.949830123435971,9.927405011035647,10.913003570689137,5.600754393134733,6.244704943994112,3.4903058657160915,3.9617103865071233,-1.28,5913598.381667888,31.72,18.09873096099993,15.281801135552202,205.5493584018648,21.056893206859694,6.041840829147961,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,11.761884949391115,0.0,47.96324482106975,55.94854299721102,18.883484074999977,12.145807216896262,19.49013894705617,29.48342413744563,0.0,15.950365812018994,17.75371813848418,104.67582260467005,18.553379196170766,0.0,0.0,15.950365812018994,0.0,0.0,11.761884949391115,59.569093825110215,14.383611552215466,17.75371813848418,86.48817455862581,0.0,0.0,0.0,107.53,18.187648046044224,19.49013894705617,0.0,35.97817290330331,31.725127320852,25.01531847552482,0.0,18.685622149081738,20.10324358289265,36.72157741109086,0.0,0.0,1.6230215790270923,37.765459692617135,19.66276512536121,0.0,0.59095857125581,-1.1097426925881806,5.60452590046953,12.696345157190738,0.0,33.0,4.0,7.0,0.0,3.0,0.0,0.0,4.0,5.0,4.0,8.0,0.0,18.0,17.396719578270236,0.0,3.4948000000000023,138.09289999999996,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
13.735560762028827,13.735560762028827,-0.854095525484935,11.2,550.6310000000002,515.3510000000003,550.2591484399999,212.0,19.14226236197786,5.97953883707721,1256.4507425507854,28.907202147189924,22.882943061536796,22.882943061536796,19.320432100986995,12.999531943258845,12.999531943258845,8.820414526695158,8.820414526695158,5.836886819077502,5.836886819077502,3.970417716584966,3.970417716584966,-4.599999999999999,582088551.2457143,29.94862878549572,15.107420005039051,9.00465976331361,233.0890497460077,24.844166069412807,6.041840829147961,29.025310909641444,11.814359458703011,0.0,0.0,20.315146577941498,4.39041504767482,0.0,0.0,42.46456947923127,54.80329714831868,12.965578028838586,26.74438309322938,28.19007827721861,17.773914027446846,5.409283605791522,15.950365812018994,0.0,39.275714880293805,20.32356147030337,89.23761306921462,17.248535499851716,30.160954673419138,4.39041504767482,17.248535499851716,0.0,44.139316326898175,28.97547401990824,11.226504446837415,30.537828874472236,66.73003775307771,0.0,0.0,121.77,17.76624139954536,13.979489415818463,0.0,37.00264578314384,35.83969057898764,5.563451491696996,19.242531678200752,24.26546827384644,44.179309741689295,15.950365812018994,19.61987246719167,29.92457004098107,0.0,25.82864392896753,16.452518086754647,2.2049025009765764,-0.4030291334854921,18.054797779012887,0.2705926271417724,4.797674000641335,1.3693301690096726,40.0,4.0,9.0,0.0,2.0,3.0,3.0,1.0,6.0,4.0,10.0,0.0,13.0,11.31116284093716,3.0,3.7424700000000017,150.22179999999975,0.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,3.0,1.0
12.612501764891803,12.612501764891803,-3.3095080664969285,22.181818181818183,539.4920000000002,508.2440000000003,538.1137051919999,180.0,79.91873134319889,9.10347717456138,1047.1959395781482,24.172997628507925,19.04569960666058,21.44819272670301,15.574519179540236,10.96376075863599,13.578126233239262,8.823123876862319,11.831267538237382,5.883780551992362,8.306493091596785,4.071712607168452,6.544476201459245,-1.9399999999999995,14227807.18854986,25.678739727471257,10.990378849160148,7.021182256610544,203.52394298118173,20.476967556653413,5.749511833283905,9.837253136417502,0.0,0.0,6.093240070938415,0.0,13.212334168400758,0.0,0.0,44.179309741689295,57.09176017905096,25.55217526389912,22.082393117074293,23.05572451704151,31.860437105305262,0.0,10.633577208012662,5.917906046161393,44.87676569127749,18.553379196170766,63.62764347015467,5.749511833283905,15.37044016181271,4.794537184071822,5.749511833283905,15.929943897949348,50.31675086317508,22.802831165256087,5.917906046161393,36.45573492063363,46.93728899506369,0.0,0.0,104.73,33.99420647041357,18.318861563241462,0.0,11.505707213493578,29.10571542411629,11.126902983393991,12.611123474374184,18.19910120538483,12.13273413692322,52.54372964226648,4.736862953800049,30.9604708657394,3.387566631893347,11.440782488871518,16.656515875593286,3.1228104246114303,0.1683820919465559,12.846599014284251,-0.9928191686266564,4.7459897022560185,-1.83629792656915,33.0,3.0,7.0,1.0,1.0,2.0,2.0,3.0,6.0,3.0,9.0,1.0,7.0,8.552093271936016,3.0,3.397100000000002,132.23900000000003,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0
13.657655448523125,13.657655448523125,-1.0058856397497271,18.714285714285715,490.5910000000003,454.30300000000034,490.26431407199993,192.0,19.14544014331726,5.728845519868186,992.5692105336713,25.96589084732137,21.24536017917628,21.24536017917628,16.204129036541346,11.861632548486693,11.861632548486693,10.796965332628114,10.796965332628114,5.667128936158799,5.667128936158799,4.364183959141963,4.364183959141963,-2.71,21374909.879256908,26.887114774476466,10.499456683110337,7.900529442340535,205.570439372303,25.213830510453462,34.33556697062697,0.0,5.907179729351506,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,0.0,76.93479445538416,37.560974617835775,12.145807216896262,28.155620581862262,5.907179729351506,0.0,10.633577208012662,0.0,83.77381611200735,6.544756405912575,59.15954707625544,11.49902366656781,20.10730311561276,8.78083009534964,11.49902366656781,0.0,40.90637236896843,11.21535880699783,11.63444168209179,65.1319886336117,36.39820241076966,0.0,0.0,79.82000000000001,29.381299709971746,18.681894674262168,0.0,30.51564939832174,11.984273114623004,23.128842226726416,19.056471336613843,0.0,52.817787203837945,10.633577208012662,9.473725907600098,39.49202875283184,0.0,11.76771960857507,17.06029960705714,0.4775909895586225,-0.2928028072013595,8.027320284579691,-0.2815425996245354,11.4160528308902,0.0,35.0,3.0,6.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,8.0,1.0,8.0,8.065717054526615,3.0,4.442200000000004,130.56420000000003,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0
12.710682683147269,12.710682683147269,-5.083333333333333,11.707317073170731,605.5920000000003,575.3520000000004,605.17671858,226.0,32.233117927169346,7.887690971857148,1314.5786522954088,31.543241116511,22.38010905412865,23.196605635056372,18.91948974670042,11.52671041876374,13.073029896685302,8.208359770557061,9.769782828024644,5.158296660658874,6.0692962607802485,3.055527890560048,3.5953653603536484,-4.38,215514438.8127676,34.647307482250135,14.848904800813491,11.326751953921294,233.3117347114861,25.213830510453462,6.041840829147961,17.458578235311645,21.837650612110597,0.0,12.145603805395323,20.31514657794149,18.3513079060087,13.17124514302446,0.0,19.056471336613843,48.73693007985706,5.687386274683562,25.53590018099885,50.55290698200966,39.45389674348984,5.409283605791522,10.633577208012662,5.138973737607942,43.80274046734248,19.5363836865614,47.52510539416365,11.49902366656781,30.56306545722703,18.858631417708025,11.49902366656781,0.0,63.705278123714834,30.82772432854906,12.333020805482146,24.471461806010623,41.29368588628744,0.0,0.0,210.0,40.02509524665388,31.17811649549704,0.0,22.963245941871183,29.046748272887807,0.0,32.418696287939895,32.04657560476608,0.0,15.950365812018994,29.92304782991209,65.30583758740573,0.0,33.8223768889328,28.01296621722104,1.5626332764587398,-3.059310147512432,8.333865937906046,-4.80492035217943,3.427519937118108,-0.934302678683942,41.0,7.0,13.0,0.0,2.0,2.0,2.0,1.0,8.0,6.0,17.0,0.0,9.0,12.54816025386452,2.0,1.893289999999999,141.20679999999993,0.0,3.0,2.0,0.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0
13.575588920844083,13.575588920844083,-0.9162394757285636,16.96875,444.56600000000026,410.29400000000027,444.258834768,174.0,19.145436292942517,5.728809575730208,899.0447640101747,23.51829709012867,19.34307716062165,19.34307716062165,14.954946023671177,11.20353091301863,11.20353091301863,10.257007657774173,10.257007657774173,5.844689586660971,5.844689586660971,4.253120519624121,4.253120519624121,-2.31,11224587.937282007,24.334745896987837,9.672123090778008,6.842791313418393,188.97840679889265,15.740104602853368,11.63444168209179,0.0,5.907179729351506,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,45.03667987291831,59.92136557311502,25.073785926448156,12.145807216896262,18.681894674262168,5.907179729351506,0.0,10.633577208012662,5.41499046939678,71.06296775974614,6.544756405912575,70.78936563641405,0.0,10.633577208012662,8.78083009534964,0.0,0.0,29.70427074700105,23.175105682307187,17.04943215148857,57.22694651970549,42.46456947923127,0.0,0.0,61.36,23.780248898988056,18.681894674262168,0.0,29.82667347997021,5.563451491696996,25.32883193723964,30.183374320007832,0.0,0.0,55.67025708093097,0.0,27.151177841688167,0.0,11.678408234097978,17.052045363229976,2.889417924782023,-1.662532293308045,11.154145762711016,2.136067008514214,8.267936824951338,0.0,32.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,0.0,9.0,7.355270553077232,3.0,4.240400000000004,122.18920000000008,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0
14.051826162934075,14.051826162934075,-1.4255260824925526,18.16949152542373,832.0489999999998,762.497,831.499358028,332.0,16.560797340509904,5.951027623106797,1507.704363165212,44.72252120234305,36.72779104070406,36.72779104070406,27.638150883730287,20.79911697983504,20.79911697983504,16.834935228631007,16.834935228631007,10.814337382304082,10.814337382304082,6.964977441394503,6.964977441394503,-4.57,1742508616994.86,50.57302429932202,23.87703849447289,14.887878563975624,349.0438967535852,45.43696597100146,24.16736331659184,12.207932775496603,23.628718917406022,5.907179729351506,11.9386105759037,23.97268592035911,9.589074368143644,0.0,0.0,92.14255456275907,55.42127774481122,20.013250011515776,25.676426381099805,53.24854098578426,41.474509222661226,0.0,25.75018527371995,23.671624184645573,149.35966784375634,20.702225929867296,35.89528683400505,0.0,15.950365812018994,0.0,0.0,0.0,130.71071271289563,49.45630781902886,23.671624184645573,99.98119440354264,30.33183534230805,0.0,0.0,220.98,114.17015229305612,43.77481507818416,0.0,18.75954929201341,25.807221274690605,5.563451491696996,30.881026185346304,34.61868599845312,51.10304694137992,15.950365812018994,9.473725907600098,10.307465379964356,0.0,96.3979466897536,29.57321186763056,0.7894329608679894,-5.804827554744795,4.203428499473372,-2.6384161367959664,15.766353975565565,2.738737651618633,59.0,5.0,16.0,1.0,5.0,1.0,1.0,9.0,11.0,5.0,16.0,1.0,22.0,20.466678779268214,2.0,2.12230000000001,220.01769999999928,0.0,7.0,7.0,2.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0
13.952852564747468,13.952852564747468,-5.062678298124645,14.65,570.5590000000002,539.3110000000003,570.226546572,218.0,19.422518277179805,5.978381653010034,1145.046163886023,29.28588180363028,21.79847192991099,21.79847192991099,18.92887390793294,12.724404935989938,12.724404935989938,9.535894195576091,9.535894195576091,6.462187947556641,6.462187947556641,4.555302300280638,4.555302300280638,-3.899999999999999,370844826.6457277,30.63878107756216,13.945090730180642,9.687844653447115,227.6695471118023,20.10730311561276,6.041840829147961,29.093019917403435,11.814359458703011,0.0,6.362358859030383,20.31514657794149,8.78083009534964,0.0,13.17124514302446,44.23684225155327,47.73109892632783,6.544756405912575,13.530619164203545,41.01487551411785,17.773914027446846,5.409283605791522,15.950365812018994,5.917906046161393,63.894707454573,7.109797541277533,59.15954707625544,11.49902366656781,25.42409171961909,21.9520752383741,11.49902366656781,0.0,37.28791125690272,22.554652396982227,22.961631334044704,49.65183272095005,36.39820241076966,0.0,0.0,112.54,53.982888853926895,31.54114960651775,0.0,23.77562577705487,11.984273114623004,50.30320932001488,25.30889874666236,0.0,0.0,20.687228765819043,10.146146559591571,73.18159029222157,0.0,25.48966110896073,15.94675580953664,0.6609529980444242,-4.191180933172628,5.948263143155972,-0.0323852299525011,0.080977120280967,1.3320323575914852,40.0,4.0,8.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,13.0,0.0,10.0,10.681514549718653,3.0,4.710470000000003,135.5707999999999,0.0,2.0,2.0,0.0,4.0,3.0,2.0,2.0,0.0,2.0,5.0
13.601690819937057,13.601690819937057,-0.9226830199672468,17.34375,444.56600000000026,410.29400000000027,444.258834768,174.0,19.145436295871544,5.728809973874148,899.0447640101747,23.51829709012867,19.343077160621647,19.343077160621647,14.981819477208854,11.246424131832082,11.246424131832082,10.003551025421938,10.003551025421938,6.368956454678429,6.368956454678429,4.35049351713013,4.35049351713013,-2.31,5744718.648595886,24.334745896987837,9.672123090778008,5.92678298492661,188.97840679889265,15.740104602853368,11.63444168209179,0.0,5.907179729351506,0.0,0.0,4.794537184071822,8.78083009534964,0.0,0.0,45.03667987291831,59.92136557311502,25.073785926448156,12.145807216896262,18.681894674262168,5.907179729351506,0.0,10.633577208012662,0.0,76.47795822914293,6.544756405912575,70.78936563641405,0.0,10.633577208012662,8.78083009534964,0.0,0.0,29.70427074700105,22.16927452877796,11.63444168209179,63.64776814263151,42.46456947923127,0.0,0.0,61.36,23.780248898988056,18.681894674262168,0.0,29.82667347997021,5.563451491696996,25.32883193723964,30.183374320007832,0.0,0.0,55.670257080930966,0.0,27.20338163987411,0.0,11.71334746077484,17.181178398254517,2.668155741353708,-1.6621828602422322,11.156227488620374,2.2346634327322903,8.171895365299061,0.0,32.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,6.0,0.0,8.0,7.355270553077232,3.0,4.339400000000004,122.34720000000004,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0
12.970863245730428,12.970863245730428,-0.7361568039877928,11.5,524.5780000000003,492.32200000000034,524.238332744,202.0,16.509185651487346,5.978811785440752,1228.4291688598116,27.65612529163336,21.700355005085463,21.700355005085463,18.176274148643564,11.934223873197451,11.934223873197451,8.923731986842114,8.923731986842114,5.474225917391661,5.474225917391661,3.7316709967893695,3.7316709967893695,-4.609999999999999,224264057.09085864,27.9690161555879,13.083246594072303,7.94918595695293,219.8062816601451,29.63098144750681,6.041840829147961,17.458578235311645,11.814359458703011,5.890723922025908,6.076784263612818,20.315146577941498,0.0,0.0,5.098681808301038,37.14525741306712,47.73109892632783,12.10820789760957,20.64041670548108,28.58647860763779,17.773914027446846,5.409283605791522,26.14772942862107,5.917906046161393,39.2757148802938,14.219595082555069,53.59147246262526,29.02998334390353,25.42409171961909,0.0,17.575807930180627,0.0,53.339240950592654,22.554652396982227,11.327189651952915,31.395199005701247,46.88172041628462,0.0,11.454175413722904,171.68999999999997,18.025804822112285,14.69560176298435,0.0,36.64094229512123,29.04674827288781,5.563451491696996,14.219595082555069,36.39820241076966,19.913841467842857,26.14772942862107,19.300160450444967,15.504344930376496,0.0,25.485066674440027,32.829072039660815,2.0536169120604626,0.3604349450612356,11.49424640138298,-0.0691629203012074,4.135992145195858,3.0397222054566733,38.0,5.0,12.0,0.0,2.0,2.0,3.0,1.0,9.0,5.0,12.0,1.0,11.0,9.629619351503912,3.0,2.37357,138.7435999999999,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0
12.369128425185044,12.369128425185044,-0.5616950790110973,11.814814814814817,376.50100000000015,344.2450000000001,376.247440884,150.0,16.465324736678575,5.978233006992258,614.6804106906934,20.39697674656903,16.887517099278615,16.887517099278615,12.70561635580521,9.264144320325116,9.264144320325116,7.416953046620501,7.416953046620501,3.78995609545377,3.78995609545377,2.4925785201061283,2.4925785201061283,-2.5700000000000003,495445.5253980818,22.47093327875563,11.20822752370936,9.077005221503276,161.3121197007328,15.37044016181271,11.791352662431866,5.959554568743835,11.814359458703011,0.0,0.0,20.315146577941498,0.0,0.0,0.0,39.82768293568572,35.95281934386901,6.544756405912575,13.530619164203545,14.325937321943693,17.773914027446846,5.409283605791522,15.950365812018994,11.835812092322788,46.57843287376247,13.65455394719011,29.82891976554344,5.749511833283905,20.68722876581904,0.0,5.749511833283905,0.0,37.47030880378492,16.00989599106965,17.24509569811431,39.679221913385504,24.26546827384644,0.0,0.0,103.31,6.041840829147961,9.589074368143644,0.0,30.112641696534247,24.63299590828388,5.563451491696996,0.0,19.242531678200752,39.82768293568572,15.950365812018994,10.146146559591571,5.142384358131631,0.0,24.54689028999372,16.20178632188806,0.7852378403789844,0.6246779271105997,6.6443196527701245,0.6882105448163343,8.632375634799981,1.567450763443902,27.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,7.0,0.0,9.0,9.328123439199462,1.0,2.0651699999999997,106.79380000000003,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0
